title,bedrooms,price,location,post_time
Newly renovated Apartment for Rent,,"$2,300",bushwick,1/9
Apartment on rent,,"$2,995",jackson height ny,1/9
31TH AVE AND 23RD STREET ONE BEDROOM NEAR N Q TRAIN,,"$1,800",astoria,1/9
Sundrenched corner 1br prime East Vil close to trains,,"$3,350",east village,1/9
Completely renovated huge 2 Bedroom Tri-Level Duplex in Willowbrook,,"$2,195",staten island,1/9
22ND AVE AND STEINWAY STREET TWO BEDROOMS NEAR N Q TRAIN,,"$2,200",astoria,1/9
EAST 52ND STREET OFF LEXINGTON AVE; BEAUTIFUL STUDIO AVAILABLE,,"$1,900",manhattan,1/9
STUDIO APT,,"$1,699",yonkers,1/9
2 Months FREE | Doorman | Outdoor Space | Pets Allowed | GYM | Garage,,"$4,400",financial district,1/9
25TH STREET AND 31TH AVE 3 BEDROOMS NEAR #7 TRAIN AND 30MIN TO N Y C,,"$2,600",astoria,1/9
3 BEDROOM APT.,,"$2,900",yonkers,1/9
*** 1 BEDROOM APARTMENT FOR RENT IN PRIVATE HOUSE***,,"$1,450",annadale,1/9
44TH STREET AND 47TH AVE  ONE BEDROOM NEAR #7 TRAIN  AND 30MIN TO N Y,,"$1,800",sunnyside,1/9
NO FEE Stunning  2br / 2ba w/ massive private terrace & views for days,,"$16,750",soho,1/9
2 Months FREE | Doorman | Outdoor Space | Pets Allowed | GYM | Garage,,"$3,695",financial district,1/9
AMAZING DEAL! JUST MINUTES From MARIA HENANDEZ & Dekalb L  BIG LIVINGR,,"$2,900",bushwick,1/9
"SICK HUGE! LOFT-LIKE Reno'd Apt, LAUNDRY IN UNIT! Window In Livingroom",,"$3,300",bushwick,1/9
Sunny 2nd Floor Apartment,,"$2,000","norwalk, ct",1/9
* 4 BED 2 BA * LAUNDRY * DISHWASHER * NATURAL LIGHT *,,"$3,666",ridgewood,1/9
31TH AVE AND 23RD STREET 3 BEDROOMS NEAR N Q TRAIN,,"$2,500",astoria,1/9
PLG * 2 BED/ 2 BATH * PARKING * DOORMAN * LAUNDRY * GYM * ROOF DECK,,"$4,450",prospect lefferts garden,1/9
"Massive 1 Bed, 1 Bath. W/D in-unit. Downtown Brooklyn. NO FEE! Bright!",,"$4,032",fort greene,1/9
2 Bedroom/1 Bathroom unit available in Prospect Lefferts Gardens for A,,"$2,699",prospect lefferts gardens,1/9
NO FEE! Super sunny and central West Vil Studio,,"$3,250",west village,1/9
EAST 50TH STREET OFF LEXINGTON AVE; BEAUTIFUL STUDIO AVAILABLE,,"$1,900",manhattan,1/9
24hr Doorman | Outdoor Space | A/C | Pets Allowed | GYM | Garage,,"$4,500",financial district,1/9
Townhouse for Rent,,"$3,000","jamaica, queens",1/9
MASSIVE 2 BEDROOM+BASEMENT+BACKYARD*NEXT TO IRVING PARK*NO FEE,,"$3,200",prime bushwick,1/9
Crown Heights Large & Modern 3 BEDROOM with Balcony!!,,"$3,300",brooklyn,1/9
Gigantic 3 Room LOFT space with Soundproofed MUSIC ROOM,,"$3,600",greenpoint,1/9
3 Bed 2 Bath NO FEE,,"$3,200",brooklyn,1/9
____FACTORY LOFT____gigantic loft of your dreams SUNLIGHT...WINDOWS...,,"$3,300",williamsburg right @ l train jefferson______________________,1/9
Newly Renovated 3 Large Bedrooms | Private Terrace,,"$4,799",prime williamsburg,1/9
NO FEE!! DEAL. LUXURY BUILDING: 2 bed (Flex 3)+ 2 Bath. W/D in unit!!,,"$5,450",midtown east,1/9
____LIVE WORK LOFT____High Ceiling's_______Laundry______Roof Aceess___,,"$1,900",williamsburg right @ l train jefferson stop_________________,1/9
Beautiful Large Studio - Luxury Building  **No Fee** Steps Away From S,,"$3,150",financial district,1/9
LARGE NEWLY RENOVATED APT/NEW CONSTRUCTION,,"$2,800",brooklyn,1/9
LARGE LUXURY 2 BED/2 BATH!! W/D In UNIT!! Doorman/Roof etc!!,,"$6,600",financial district,1/9
Beautiful Spacious 2 Bedrooms -  No Broker Fee w/ Utilities Included !,,"$4,750",lower east side,1/9
!!! TRUE 3 BED+1 BATH (ALL UTILITIES INCLUDED ELECTRIC/HEAT/HOT WATER),,"$5,990",lower east side,1/9
Bright and spacious 3 BR/2 BA Private backyard NO FEE,,"$4,975",prime williamsburg,1/9
Astoria - 1br apartment - $750* (nanny wanted),,$750,astoria 34th avenue and 43rd street,1/9
Beautiful 2beds full Kitchen with plenty of sunlight. Close to Subway.,,"$3,495",east village,1/9
Spacious 1 bedroom Duplex in Crown Heights,,"$2,500",brooklyn,1/9
2 BR + LAUNDRY + PARK___Sunset Park Slope Industry City,,"$2,050",sunset park @ industry city,1/9
NO FEE | 24 Hours Doorman | W/D in Unit | Roof Deck | GYM | Pool,,"$5,995",williamsburg,1/9
