title,bedrooms,price,location,post_time
MASSIVE 3 bed 2 bath in PRIME Crown Hights!! *in unit laundry* No fee,,"$3,100",brooklyn,1/18
STUDIO APARTMENT,,"$1,200",jersey city,1/18
Lease Take Over 3 Bedroom In Bushwick $934/person,,"$2,800",bushwick,1/18
Beautiful 1 bedroom apartment in Murray Hill.,,"$3,655",murray hill,1/18
This gets ☆☆☆☆☆,,"$2,650",bushwick,1/18
RENT STABILIZED STEAL !!  SEE TODAY.. 2 AVAILABLE.,,"$2,199",chinatown / lit italy,1/18
"Lovely, Quiet, Woodsy Springs Hamlet Rental",,"$1,400","east hampton, new york",1/18
Stunning 1BD/1BATH in Top of The Line Building With Shared Backyard,,"$3,000",williamsburg,1/18
**LUXURY SUNNY 3 BED/ 2.5 BATH APT IN EAST WILLIAMSBURG*NO FEE**,,"$4,500",williamsburg,1/18
Charming 2 bed apt Prime Crown Heights Brand new kitchen & bathroom!!,,"$2,700",crown heights,1/18
1 bedroom apartment. NO FEE,,"$5,075",flatiron,1/18
NO FEE Luxury Studio w/ Laundry In-Unit + Home Office in Prospect Heig,,"$3,715",prospect heights,1/18
Massive Artist Loft in Bed-Stuy for Rent {REF#928},,"$3,700",bed-stuy,1/18
Sunkissed Huge 4 bed 2  bath apt in Williamsburg,,"$5,400",williamsburg,1/18
Flex 2 BEDROOM IN LUXURY BUILDING WITH WATER VIEW - NO FEE !!,,"$3,840",financial district,1/18
"No Fee_Gorgeous 1BR+Balcony, Laundry, Roof Deck, Gym, Parking;Flatbush",,"$2,600",flatbush ave,1/18
"Prewar 2BR, Elevator/Laundry Building; Kensington Prospect Park Slope",,"$2,495",kensington,1/18
"No Fee! Prewar 2BR/Conv 3BR, Sep Kit, D/W; Prospect Heights Park Slope",,"$3,950",prospect heights park slope north - no fee!,1/18
Spacious 3 bed 3 bath apt in Williamsburg,,"$4,800",williamsburg,1/18
"Large 2 B/R for Rent by owner, No Fee, No Broker",,"$2,050","jamaica, queens, ny",1/18
**GORGEOUS MASSIVE 3 BED/ 1 BATH APARTMENT IN PRIME WILLIAMSBURG**,,"$3,950",williamsburg,1/18
Gorgeous 1086 Sq Ft 2 Bed / 2 Bath with washer and dryer,,"$3,425",elmsford,1/18
CHEAP THREE BED FLAT -  AVAILABLE NOW😳😳,,"$2,600",ocean hill,1/18
"2 Bedroom Apartment in Elmhurst, Queens",,"$2,696","elmhurst, queens",1/18
TWO BED DUPLEX WITH BACKYARD! February 1 move-in!,,"$2,850",bushwick,1/18
GORGEOUS NEW 2 BED WITH LAUNDRY IN THE UNIT!! large living room,,"$2,500",flatbush,1/18
Massive 3 Bedroom Apt with Private Outdoor Space {REF#190},,"$3,750",bed-stuy,1/18
COZY*SUNNY/BRIGHT*PARKING*CLOSE TO ALL*CAT OK*,,"$1,595",harrison,1/18
**ONE OF A KIND 3 BED/ 2 BATH APARTMENT IN DOWNTOWN BROOKLYN**,,"$5,800",downtown brooklyn,1/18
Bright & Comfy 3 Bedroom Apartment in Bed-Stuy {REF#693},,"$3,499",bed-stuy,1/18
LARGE <BRIGHT< QUIET 2BED,,"$1,850",sunset park  brooklyn,1/18
"Heart Of Bushwick!LIGHT! Window In Livingroom, PRIVATE 600ft DECK!!!!!",,"$3,200",bushwick,1/18
"SICK HUGE! LOFT-LIKE Reno'd Apt, LAUNDRY IN UNIT! Window In Livingroom",,"$3,200",bushwick,1/18
AMAZING DEAL! JUST MINUTES From MARIA HENANDEZ & Dekalb L  BIG LIVINGR,,"$2,900",bushwick,1/18
BRAND NEW! ONE BEDROOM IN STEPS AWAY FROM BROOKLYN COLLEGE!!,,"$2,100",brooklyn college,1/18
4BEDROOM DUPLEX / ENDLESS NATURAL LIGHT / 2 BATHROOMS**NO FEE,,"$5,800",williamsburg,1/18
Large True 1BR Apt in Midtown East (57th St)+ 2nd Floor+ Trader Joe's,,"$2,300",midtown east,1/18
Large two bedroom,,"$2,900",astoria,1/18
Sunny & Spacious 2 Bedroom Apartment in Bushwick {REF#1117},,"$2,599",bushwick,1/18
MASSIVE 3 BED 2 BATH UNIT IN CROWN HEIGHTS *IN UNIT LNDRY* NO FEE*PRIVATE DECK*,,"$3,250",brooklyn,1/18
4 bedrooms 2 baths with balcony sheepshead bay,,"$3,200",sheepshead bay,1/18
Unique 1br + TWO terrace apartment in Sunset Park,,"$1,900",brooklyn,1/18
"Studio for rent fully renovated all utilities included $1,200",,"$1,200",mill basin,1/18
Awesome 1 Bed Apartment in Amenities Complex {REF#39},,"$2,199",bushwick,1/18
A picture is worth a thousand words! Check this 2 bed 2 bath out!,,"$2,800",elmsford,1/18
3 bedrooms 2 baths with balcony mill basin,,"$3,000",mill basin,1/18
A picture is worth a thousand words! Check this 2 bed 2 bath out!,,"$2,800",elmsford,1/18
Gorgeous Renovated Spacious 2 Bed 1 Bath * Bayside * By LIRR,,"$2,425",queens,1/18
No Brokers Fee * Renovated Gorgeous Spacious Studio * Kew Gardens * By,,"$1,750",queens,1/18
No Fee * Gorgeous Renovated Spacious 1 Bed 1 Bath * By N/W/M/R Trains,,"$2,675",queens,1/18
"ENORMOUS 4 BED 2 BATH IN BUSHWICK! IN-UNIT LAUNDRY, NO BROKERS FEE!",,"$3,500",bushwick,1/18
Prime 1 Bedroom Apartment in Bushwick Luxury Building {REF#11B},,"$2,850",bushwick,1/18
Williamsburg 2 bed with dishwasher off the Montrose L! No broker fee!,,"$3,600",williamsburg,1/18
DUPLEX**PRVATE ROOFDECK**ENDLESS LIGHT**2 BATHROOM**NO FEE,,"$2,900",crown heights,1/18
3 bedroom one bath living room for rent,,"$2,500",maspeth 56th street,1/18
NO BROKER FEE**ONE MONTH FREE**550 Sq.f.**FREE AMENITIES,,"$2,900",financial district,1/18
Beautiful Sunny 2 Bedroom Apt in Prime Bushwick {REF#311},,"$2,999",bushwick,1/18
NO BROKER FEE**ONE  MONTHS FREE**LONG TERMS LEASE**,,"$2,809",financial district,1/18
3 bedrooms for a two-bedroom price,,"$1,800",yonkers,1/18
🟥AMAZING🟩LARGE 1BR+Office/Private Backyard G/J/M TRAIN NO FEE,,"$2,799",williamsburg,1/18
BATTERY PARK CITY VIBES --BEST DEAL BY FAR--LUXURY BUILDING--,,"$2,900",financial district,1/18
WATER VIEWS**NO BROKER FEE**FREE AMENITIES**,,"$2,800",financial district,1/18
Large Artist Loft in East Williamsburg Available Now {REF#1087S},,"$5,500",east williamsburg,1/18
**WATER VIEW**CLOSETS SPACE**WALLS ALLOWED**NO FEE,,"$2,800",financial district,1/18
Beautiful 2 bed 1 bath apt in PLG,,"$2,500",prospect lefferts garden,1/18
spacious one bedroom avaiable now,,"$1,550",yonkers,1/18
"Actually Spacious 3 bed + Office, w Private Roof-deck :)",,"$3,400",crown heights,1/18
"⎷ ⎛LARGE 2 BEDROOM APT WITH LARGE DECK, W/D HOOK-UPS, NEWLY RENOVATED",,"$3,200",south slope,1/18
Completely Renovated New 2Bedroom/1 Bath,,"$2,800",glen cove,1/18
HUGE 4 BED 1.5 BATH IN CROWN HEIGHTS! SPACIOUS ROOMS W/ LOTS OF LIGHT,,"$2,800",crown heights,1/18
"SUPERB 3 BED 3 BATH IN GREENWOOD! LAUNDRY IN-UNIT,PRIVATE BATHS,NO FEE",,"$3,100",greenwood,1/18
*STUNNING 2 BED 1 BATH IN LUXURY BUILDING! LOTS OF AMENITIES NO FEE!*,,"$2,400",farragut,1/18
👀 Top Fl 1BR - budget friendly {$2495} 🔥 1 month Free ☚,,"$2,495",upper east side,1/18
GORGEOUS 3 BED 2 BATH IN CROWN HEIGHTS!! IN-UNIT W/D & PRIVATE BALCONY,,"$3,000",crown heights,1/18
Bright 3BR with private elevator on 27th Street in LIC!,,"$4,200",hunters point/lic,1/18
Huge 3BR on 90th Street in Bay Ridge near R subway!,,"$2,700",brooklyn,1/18
Studio apt for rent Brooklyn,,"$1,750",canarsie,1/18
1 Bed / 1 Bath Furnished Upper East Side Apartment,,"$3,200",upper east side,1/18
"***3 BEDROOM APARTMENT, NO FEES***",,"$2,700",whitestone,1/18
Darien - Studio for Rent,,"$1,550",darien,1/18
U FALL IN ❤️W/APT! 1 MON FREE-CHARMNG SPACIOUS STUDIO-PRIV GRDN-W/D-FP,,"$4,125",greenwich village,1/18
a Luxery 2 bed room apartment w/open space for rent by owner utilities included,,"$3,500",brooklyn,1/18
MINT SUN SWEPT LES TRUE 2 BED OASIS___BEST LOCATION - A STEAL!,,"$3,495",lower east side,1/18
ULTRA COOL LARGE STUDIO-ELEV/LNDRY-LG LIVNG RM-SEP KIT-FT TRYON PK-A/1,,"$1,800",inwood / wash hts,1/18
NO FEE DUPLEX SEAPORT LOFT STUNNER___W/D IN UNIT - ELEV BLDG - NO FEE!,,"$6,395",financial district,1/18
APT/BLDG/LOC “FABULOUS!” ELEV/LNDRY-NICE(RENOV)STUDIO-BRKFST BAR-SS-DW,,"$2,500",east village,1/18
Beautiful bsmt Studio with all utilities included,,"$1,600",boro park,1/18
