title,bedrooms,price,location,post_time
LUXURY 1 BDRM APT AVAILABLE IN WILLIAMSBURG***LOTS OF AMENITIES***,,"$3,200",williamsburg,1/27
Huge and Charming Bedford Stuyvesant Prewar 1 Bedroom,,"$2,500",bedford stuyesant,1/27
NEWLY RENOVATED 1 BDRM APT IN CLINTON HILL***ASAP MOVE IN,,"$2,195",clinton hill,1/27
**HOUSE FOR RENT IN BALDWIN**,,"$3,999",baldwin,1/27
**APARTMENT FOR RENT IN LYNBROOK**,,"$3,500",lynbrook,1/27
Massive Fieldston  3BD/2BA Duplex,,"$3,000",riverdale,1/27
3 bed Riverdale $3500 newly renovated hardwood floor gem,,"$3,500",grant ave,1/27
studio 1 bathroom apartment located in the Heart of New Rochelle.,,"$1,450",new rochelle,1/27
NEW 2 BEDROOM ARTSY APT PRIVATE BALCONY HEAT AND HOT WATER INCLUDED,,"$2,750","no fee, j, m, z & g trains clinton hill/bed-sty",1/27
briarwood rent stabilized  1 bed steps to public transportation,,"$1,750",briarwood,1/27
Sunny Beautiful 1 BR. 650 SQFT- W/D in the unit-West 72 ST-UWS.,,"$2,827",upper west side,1/27
fresh meadows 2 bed easy approval   elevator/laundry,,"$2,199",fresh meadows,1/27
NEW BUILDING/2 Bed 1 Bath/Studios/one bed NO FEE,,"$2,500",flatbush,1/27
"Studio For Rent, Westport",,"$1,500",westport,1/27
Apartamento 3 habitaciónes 2 baños,,"$3,200",ozone park,1/27
"3 br apts. in Jersey City -mins to Manhattan,near train.",,"$2,800",jersey city,1/27
Stunning Water View Luxury 3 bed 2 bath unit in Williamsburg + 1.5 month free,,"$7,100",williamsburg,1/27
Short term rental  Spacious 3 bed/ 2 bath apt in Bushwick,,"$3,300",bushwick,1/27
Come make this 4 bed 2 bath gem your new Home (Bushwick),,"$4,000",bushwick,1/27
Spacious 4 bed 2 bath apt in Ridgewood,,"$3,800",ridgewood,1/27
Spacious 1 bed 1 bath in Luxury building in Williamsburg,,"$3,100",williamsburg,1/27
LARGE NEW 3 BEDROOM 2 BATHROOMS. HASA WELCOME,,"$3,200",bronx,1/27
Newly built 3 bed 2 batb corner unit in Greenwood,,"$4,400",greenwood,1/27
Modern Apt with a use of yard (can be used as a 2 Bed),,"$2,400",greenpoint,1/27
Stunning Studio Converted to 1 bed at 95 wall street,,"$3,841",financial district,1/27
**APARTMENT FOR RENT IN LONG BEACH**,,"$3,200",long beach,1/27
House Near Queens College and Booth Memorial Hospital for Rent,,"$2,850",flushing,1/27
Sunkissed 3 bed 1 bath apt in Gowanus March 1 move in,,"$4,400",gowanus,1/27
Spacious 4 bed 2 bath apt in Prime Bedstuy,,"$4,100",bedstuy,1/27
🌟New Studio Apartment in Flatbush $1900! Brooklyn College,,"$1,900",flatbush,1/27
🌟 Brand New 2 Bed unit by Brooklyn College! Laundry in-Unit! $2500,,"$2,500",flatbush,1/27
Amazing Huge 2BR/ washer/dryer / near transpotation,,"$2,999",upper  astoriaditmars,1/27
Spacious 3 bed +  office 2 bath apt with backyard access,,"$4,100",bedstuy,1/27
"BRIGHT, BEAUTIFUL & LARGE D/W + W/D",,"$3,000",brooklyn heights,1/27
-Washer/Dryer -Video Intercom -Large windows -Dishwasher -2 Full baths,,"$3,299",ridgewood,1/27
*GORGEOUS 4 BED 1.5 BATH IN SWEET BEDSTUY LOCATION! IN-UNIT LAUNDRY!*,,"$2,900",bed-stuy,1/27
HUGE 4 BED 1.5 BATH IN CROWN HEIGHTS! SPACIOUS ROOMS W/ LOTS OF LIGHT,,"$2,750",crown heights,1/27
HUGE 2 BED 1 BATH IN BUSHWICK FOR A GREAT PRICE! LOTS OF LIGHT & SPACE,,"$2,600",bushwick,1/27
GORGEOUS 3 BED 2 BATH IN CROWN HEIGHTS!! IN-UNIT W/D & PRIVATE BALCONY,,"$2,950",crown heights,1/27
INCREDIBLE 4 BED 2.5BATH DUPLEX IN RIDGEWOOD FOR A GREAT PRICE! NO FEE,,"$3,600",ridgewood,1/27
"ACTUALLY HUGE 3 BED/2 BATH, PROSPECT PARK",,"$3,500",crown heights,1/27
Cozy 2 Bedroom Apt close to Columbia Medical Center,,"$2,095",inwood / wash hts,1/27
UNIQUE*W/D IN UNIT*DISHWASHER*VERY CLOSE TO RR/SHOPS*CAT OK***********,,"$2,100",tarrytown,1/27
Rent stabilized top floor 2bed w/ private roof deck+a/c+dishwasher+mor,,"$2,659",bushwick @ central m + kosciuszko j,1/27
"AMAZING LOCATION! HALF Block from Maria Hernadez, Door To Fire Escape!",,"$3,100",bushwick,1/27
AMAZING DEAL! JUST MINUTES From MARIA HENANDEZ & Dekalb L  BIG LIVINGR,,"$2,900",bushwick,1/27
Garden Home For Rent,,"$2,300","richmond hill, ny",1/27
Charming Landmark Brownstone Triplex - CPW,,"$8,495",upper west side,1/27
spacious 3.5 Bed/ 2 Bath in Prime Bedford-Stuyvasent,,"$4,200",brooklyn,1/27
Rent Stabilized Modern 2 Bed/2 Bath in Clinton Hill - No Fee!,,"$4,700",clinton hill,1/27
Cozy - Clean - Queens College,,"$1,000",flushing,1/27
No Brokers Fee! 2 bedroom apt in Stuy Heights $2800!,,"$2,800",stuyvesant heights,1/27
Woof! Bark! Meow! Pets Allowed Here! Check us out!,,"$3,184",elmsford,1/27
spacious Bright Park Slope Apartment,,"$4,400",brooklyn,1/27
"Renovated 2br, 1bathroom apartment",,"$1,800",brooklyn,1/27
2-BR apartment in quiet 2-family home. New floors and new appliances,,"$2,250",brooklyn,1/27
"3bd, 2ba no-fee Crown Heights duplex avail Mar. 1",,"$3,000",crown heights,1/27
Renovated Bedford Stuyvesant 2 Bedroom Corner Windows,,"$2,500",bedford stuyvesant,1/27
Studio Apartment For Rent,,"$1,500",bay ridge brooklyn,1/27
Enormous one bedroom with storage!,,"$2,200",east harlem,1/27
"Gorgeous Renovated Spacious Studio * By 7, M  R Trains * Sunnyside Ga",,"$1,906",queens,1/27
Gorgeous Renovated Spacious 2 Bed 1 Bath * Bayside * By LIRR,,"$2,475",queens,1/27
Large 2 bedroom. Hasa Welcome,,"$2,500",brooklyn,1/27
LAST MINUTE Roommate Call!! Lux building/ GYM/ROOF/PARKING/Near park!!,,"$1,325",crown heights/brooklyn,1/27
2 bedroom Astoria,,"$2,395",queens,1/27
Large brand new 3 bedroom 2 bathrooms. Hasa CityFheps welcome,,"$3,000",bronx,1/27
2 bed Astoria,,"$2,395",queens,1/27
Two bedroom Astoria,,"$2,395",queens,1/27
"NO FEE!! LARGE 1 BEDROOM, 2 SUBWAY LINES TO THE CITY",,"$1,390",morris heights,1/27
Your Secret Garden Awaits 🧚🏻🌳💫,,"$5,495",gramercy hill,1/27
No Fee * Gorgeous Renovated Spacious 1 Bed 1 Bath * By N/W/M/R Trains,,"$2,675",queens,1/27
No Brokers Fee * Sunnyside * Spacious 1 Bed 1 Bath * By 7 Train  Shop,,"$2,500",queens,1/27
"New Construction STUDIO on Goldsmith St near M,R!",,"$1,550",elmhurst,1/27
For Rent By Owner Luxury Studio in Manhattan - No Broker Fee,,"$3,600",midtown west,1/27
"New Construction 1BR on Goldsmith St near M,R!",,"$2,050",elmhurst,1/27
"New Construction 2BR/2Bath on Goldsmith St near M,R subway!",,"$2,350",elmhurst,1/27
"2 BED, 1 BATH UNIT  NEAR BROOKDALE HOSPITAL",,"$2,000",brooklyn,1/27
AMAZING 4 BEDROOM 2 BATH DUPLEX APARTMENT FEATURING A BALCONY,,"$4,500",bushwick,1/27
2 BEDROOM IN WILLIAMSBURG WITH HEAT AND HOT WATER INCLUDED!,,"$3,100",williamsburg,1/27
"BEAUTIFUL 3 BEDROOMS APARTMENT WITH MODERN FINISHES, DISHWASHER",,"$2,900",bushwick,1/27
"GREAT 2 BEDROOM APARTMENT LAUNDRY IN BUILDING, SHARED BACKYARD",,"$2,659",williamsburg,1/27
Luxury Studio For Rent By Owner discounted 6 months ok,,"$3,600",financial district,1/27
East Village 3 Bedroom Apartment,,"$6,000",east village,1/27
"*NEWLY RENOVATED, SHOPS CAFES TRAINS BEAUTIFUL, AMAZING SHOPS TRAINS**",,"$2,100",crown heights,1/27
"**ROOM ONLY, SPACIOUS,WASHER, DRYER , DISHWASHER, STEPS TO TRAIN, NICE",,$800,crown heights,1/27
Beautiful 1.5 Bedroom Apartment,,"$2,300",bedford stuyvesant,1/27
Greenwhich Village 2 Bedroom,,"$4,000",greenwich village,1/27
Studio Apt**All utilities included,,"$1,200",nuber ave/ mount vernon,1/27
NEW APT W/WINDOWS IN THE LIVING ROOM 1.5 Bath CENTRAL AIR/HEAT LAUNDRY,,"$2,500",east flabbush near the 2 and 5 newkirk ave subway stop,1/27
FULL FLOOR APT COWNER BULDING TONS OF NATURAL SUNLIGHT!!!!!!!!!!!,,"$2,300",east flatbush near suny downstate & the 2 & 5 subway lines,1/27
Large 3 bed 2 bath,,"$3,182",arverne,1/27
1 Bedroom railroad apartment in quiet Brownstone! $2300 a month,,"$2,300",bedford stuyvesant,1/27
*****Renovated 3 bedroom/1.5 bath/ 2 balconies,,"$2,950",canarsie,1/27
good one bedroom for rent,,"$1,750",whitestone,1/27
