title,bedrooms,price,location,post_time
"*IMMACULATE 3 BED 3 BATH IN CROWN HEIGHTS! LAUNDRY & ROOF, NO FEE!*",,"$3,200",crown heights,2/1
"Spacious, Luxury STUDIO Available Now - in FIDI",,"$4,700",financial district,2/1
LARGE  5 room apt in a two-family home,,"$2,850",plesantville,2/1
Cottage Style Large 2 bedroom,,"$3,900",prospect heights,2/1
"HALF MONTH FEE,2BR near LIRR,NEWkit,NEWbath,WOODflrs,BACKYARD,absentLL",,"$2,150",bayside near north flushing and whitestone,2/1
"NO FEE, Elegant Studio in Manhattan",,"$4,067",manhattan,2/1
BENSONHURST GORGEOUS SPACIOUS 1BR,,"$1,495",brooklyn,2/1
No Fee Huge 2 Bed 2 Bath W/D in Unit - Shared Rooftop,,"$3,200",brooklyn,2/1
XL 1 Bed w/ Terrace 🙀,,"$3,000",williamsburg,2/1
Apartment for rent,,"$2,050",maspeth,2/1
"*NEWLY RENOVATED, SHOPS CAFES TRAINS BEAUTIFUL, AMAZING SHOPS TRAINS**",,"$2,200",bedford stuyvesant,2/1
"*NEWLY RENOVATED, SHOPS CAFES TRAINS BEAUTIFUL, AMAZING SHOPS TRAINS**",,"$2,300",carnarsie,2/1
"**ROOM ONLY, SPACIOUS,WASHER, DRYER , DISHWASHER, STEPS TO TRAIN, NICE",,$800,crown heights,2/1
"*NEWLY RENOVATED, SHOPS CAFES TRAINS BEAUTIFUL, AMAZING SHOPS TRAINS**",,"$2,100",crown heights,2/1
Darien - Studio for Rent,,"$1,550",darien,2/1
Near NYC Electric Gas Included 2 Bedroom Bayonne House Pet Ok No Fee,,"$1,890","bayonne lightrail, nyc, new york city, manhattan,jersey city",2/1
Chelsea True 1 Bedroom,,"$3,500",chelsea,2/1
UNDER-MARKET VALUE APARTMENT CLOSE TO SHOPS AND TRAINS,,"$2,700",east flatbush,2/1
STUDIO W/ SEPARATED KITCHEN*CLOSE TO SUNY DOWNSTATE MEDICAL SCHOOL*,,"$1,600",prospect lefferts gardens,2/1
Renovated*Spacious 3 Bedroom* Close to Shops and Trains,,"$2,550",east flatbush,2/1
SPACIOUS 2 BEDROOM FOR RENT,,"$2,250",east flatbush,2/1
Modern Queen Anne Victorian Fully Furnished w/ Pond Waterfall View,,"$2,850",bedford stuyvesant,2/1
Prime Bushwick 5 Bed 1.5 Bath with Private Backyard,,"$3,850",bushwick,2/1
1 Bed Apartment for FEB 15TH MOVE,,"$2,850",chinatown / lit italy,2/1
"Spacious 4-Bedroom House for Rent in Astoria, NYC",,"$4,200",long island city,2/1
DEAL ALERT SPCIOUS 2 BEDROOM IN CROWN HEIGHTS **NO FEE,,"$2,200",crownheights,2/1
"Great Value*True 3 bed & 2 bath, Great natural light, lots of clos",,"$2,700",crown heights,2/1
Modern style Fully Renovated House,,"$3,800",fresh meadows,1/31
HOUSE+3BDRM1BATH+1STFLR+STAINLESSTEEL+NEWRDY2GOPRIMELOCATIONWOWCALL<<<,,"$2,300",bensonhurst,1/31
Charming Prime Crown Heights Studio  Exposed Brick,,"$2,000",crown heights,1/31
Beautiful 3BR/2BA Apt On Tree-Lined Street Steps from The U.N.,,"$5,895",midtown east,1/31
Large 2nd floor  Apartment for Rent,,"$1,975",bridgeport,1/31
* 3 BED WITH MASTER BATHROOM * NATURAL LIGHT * SEPARATE KITCHEN,,"$2,599",brooklyn,1/31
* PENTHOUSE STYLE 2 BED * PARKING * IN UNIT LAUNDRY,,"$5,499",brooklyn,1/31
* NEW PENTHOUSE 2 BED * BALCONY * ELEVATOR,,"$6,711",williamsburg,1/31
* 2 BED W/ IN UNIT LAUNDRY * NATURAL LIGHT * HEAT AND HOT WATER INCL,,"$2,382",brooklyn,1/31
