title,bedrooms,price,location,post_time
Short term furnished___Freedom Tower views_________24/7 doorman,,"$4,650",battery park,1/17
MINT SUN SWEPT LES JUNIOR 1 BED OASIS___BEST LOCATION - A STEAL!,,"$1,995",lower east side,1/17
Below Market Price! Awesome value! GREAT Location!,,"$1,900",riverdale/yonkers,1/17
"**ROOM ONLY, SPACIOUS,WASHER, DRYER , DISHWASHER, STEPS TO TRAIN, NICE",,$900,crown heights,1/17
ALL UTILITIES INCLUDED FURNISHED STUDIO,,"$2,000",bed-stuy,1/17
ALL UTILITIES INCLUDED FURNISHED STUDIO,,"$2,000",bed-stuy,1/17
"*NEWLY RENOVATED, SHOPS CAFES TRAINS BEAUTIFUL, AMAZING SHOPS TRAINS**",,"$2,100",crown heights,1/17
MINT PARLOR FLOOR GV STUDIO STUNNER___BEST LOCATION - A STEAL!,,"$2,695",greenwich village,1/17
RARE LOFTY FLOOR THRU MIDTOWN EAST 2 BED + PRIVATE TERRACE_GREAT FIND!,,"$3,595",midtown east,1/17
***Charming Sun Washed Chelsea 1 Bed Loft***Prime Location,,"$3,395",chelsea,1/17
MASSIVE LIVE/ WORK FIDI 3 BED/ 2 BATH LOFT STUNNER - ELEV/ LNDRY BLDG!,,"$6,995",financial district,1/17
SPACIOUS SUN FLOODED EV STUDIO OASIS + W/D IN UNIT___A STEAL!,,"$2,995",east village,1/17
TRANQUIL SUN SWEPT WV 1 BED OASIS___PRIME LOCATION - A STEAL!,,"$3,995",west village,1/17
BARGAIN BRIGHT GRAMERCY 2 BED STUNNER - PRIME LOCATION - A STEAL!!!,,"$2,995",gramercy,1/17
BARGAIN BRIGHT LES 2 BED STUNNER - PRIME LOCATION - A STEAL!!!,,"$3,495",lower east side,1/17
Duplex apartment 3 Br 3 bth living room dining room kitchen,,"$4,000",bedstuy,1/17
AWESOME BRIGHT WV TRUE 1 BED STUNNER + W/D IN UNIT - A STEAL!!!,,"$3,595",west village,1/17
AWESOME BRIGHT SOHO TRUE 1 BED STUNNER___LNDRY BLDG - PRIME LOCATION!,,"$3,795",soho,1/17
Crown Heights Rooftop 2 Bedroom,,"$2,900",brooklyn,1/17
Unique comfortable one bedroom apartment,,"$1,625",peekskill/cortlandt,1/17
Modern Zen-Minimalist Fully Furnished Top Floor w/ Laundry & Cleaner,,"$1,400",crown heights,1/17
"Beautiful 1bedroom apt in the Bronx , ALL utilities INCLUDED",,"$1,700",zerega av,1/17
Beautiful one bedroom in the bronx,,"$1,600",pelham parkway,1/17
Renovated 2bedroon apt in the Bronx,,"$1,850",morris park,1/17
2 Bedroom- All Utilities Included!! Near Dyre 5 Train,,"$1,900",mount vernon,1/17
3 BRAND BEW 3bdrms with 2 bathrooms-showing 1/18/23,,"$3,000",bronx,1/17
Updated garden 1BDRM apt-ALL UTIL Included-furnished,,"$2,400",crown heights,1/17
3 Bedrms 1bath Spacious Apartment,,"$2,850",canarsie,1/16
1 bedroom apartment,,"$1,600",queens,1/16
🔥Modern New Duplex *Private Backyard *Lots of Windows NO FEE!!,,"$2,750","bushwick right at j,z,a,l,c. subways",1/16
3 bedroom bright street with garage and driveway,,"$2,400",bronx,1/16
UNOBSTRUCTED EAST RIVER VIEWS~~3 MONTHS FREE ON AN 15 MONTH LEASE~~ FL,,"$17,955",murray hill,1/16
বাসা ভাড়া দেওয়া হবে,,"$2,000",brooklyn,1/16
Furnished One Bedroom Apartment,,"$1,600",white plains,1/16
NO fee 👀 cozy corner 2 bedrooms {$3900} 💯 top floor 👈,,"$3,900",murray hill,1/16
Beautiful apartment in East Village!!!,,"$3,490",east village,1/16
LONG BEACH STUDIOS FOR RENT $1750,,"$1,750",421-433 east broadway long beach,1/16
"*NO FEE* Prime Gramercy, 2 bed + Private Backyard, WD, DW, Pets OK!",,"$5,395",gramercy,1/16
SPACIOUS LIVING AREA~~~HIGH CEILINGS~~~~~~WONT LAST!!,,"$3,240",financial district,1/16
"＊NO FEE*  Prime NOLITA. Duplex 1 bed/1 bath w/Sleep Loft, DW, Pet Okay",,"$3,995",nolita / bowery,1/16
*Prime Crown Heights Nice Spacious*Lots of Windows NO FEE!!,,"$2,445",crown heights - a c & 3 4 trains,1/16
HOUSE+3BDRM2BATHRM+BACKYARD+PARKING+LAUNDRY+STAINLESSTEELBRANDNEW!RDY2,,"$2,900",fresh meadows,1/16
30TH AVE AND  BROADWAY 3 BEDROOMS NEAR N Q TRAIN AND 20MIN TO N Y C,,"$2,475",astoria,1/16
Beautiful Apartment 1000 sq ft with 2 bedrooms + office,,"$2,300",brooklyn,1/16
Huge  Sunkissed 3 bed 1 bath apartment in Bedstuy,,"$3,000",bedstuy,1/16
Beautiful 4 bed 2 bath apt in Bedstuy (1.5 month free),,"$4,766",bedstuy,1/16
Sunkissed Spacious 2 bed 1 bath apt in Bushwick,,"$2,700",bushwick,1/16
Apartments For Rent,,"$1,949",long island and queens,1/16
No broker fee. GUT RENOVATED 4 BR HUGE APT!!!,,"$3,000",soundview,1/16
3 bedroom 2 ba near playground and zoo,,"$2,800",clove lakes,1/16
MULTIUNIT1BDRMKINGSIZE+HEATHOTWATER@UNDERENOVATIONPRICERIGHT2GOCLICK!!,,"$1,400",dyker heights,1/16
"Renovated 4 bedroom, 2 full bathroom apartment available in Crown Heig",,"$3,795",crown heights,1/16
"Rent Stabalized 1 Bed 1 Bath - W/D in Building, 24/7 Doorman, Shared Rooftop and",,"$2,000",brooklyn,1/16
No Fee: Spacious 2 Bedroom Apartment,,"$3,250",inwood / wash hts,1/16
164TH STREET AND 43RD AVE ONE BEDROOMS  NEAR #7 TRAIN,,"$1,575",flushing,1/16
51TH STREET AND 39TH AVE 2 BEDROOMS NEAR #7 TRAIN AND 30MIN TO N Y C,,"$2,200",suunyside,1/16
_____Charming E Williamsburg Loft w Bright Windows & Exposed Brick____,,"$3,500",williamsburg right @ l train morgan stop_________________,1/16
Beautiful 2 bed 1 bath apt in PLG,,"$2,500",prospect lefferts garden,1/16
2 BR Apartment $1500/Rooms to share $800,,"$1,500",queens jamaica,1/16
Asap move in 2 bed + office 1 bath apt in Williamsburg near Domino Park,,"$4,600",williamsburg,1/16
Short term rental  Spacious 4 bed/ 2 bath apt in Bushwick,,"$3,300",bushwick,1/16
Come make this 4 bed 2 bath gem your new Home (Bushwick),,"$4,000",bushwick,1/16
50TH STREET AND SKILLMAN AVE ONE BEDROOM NEAR #7 TRAIN AND 20MIN TO N,,"$1,790",sunnyside,1/16
Large flex 2_____free amenities______Pets ok,,"$3,850",financial district,1/16
House For Rent - Country Living in the City!,,"$5,750","riverdale, bronx",1/16
CORNER UNIT_CITY VIEWS_2 MONTHS FREE!!!!,,"$3,511",financial district,1/16
2 Bed 2 Bath Duplex + Private roofdeck!!! No fre,,"$2,900",crownheights,1/16
3 Bedrrom Townhouse in Black Rock,,"$2,515",black rock,1/16
