title,bedrooms,price,location,post_time
"SWEET NEW 2 BED 1 BATH IN FLATBUSH! SHARED ROOF &YARD, IN-UNIT LAUNDRY",,"$2,600",flatbush,1/13
Red Hook living that checks every box- a modern condo,,"$6,000",red hook,1/13
MASSIVE 3 bed 2 bath in PRIME Crown Hights!! *in unit laundry* No fee,,"$3,200",brooklyn,1/13
KING SIZED Modern 1 bed apt at BUSHWICK!! **No fee**,,"$2,400",brookyln,1/13
AMAZING 2 bed plus HUGE basement @ PRIME BUSHWICK!! **No fee**,,"$3,200",brooklyn,1/13
ONE MONTHS FREE**WATER VIEW**FREE AMENITIES**,,"$2,998",financial district,1/13
**WATER VIEW**CLOSETS SPACE**WALLS ALLOWED**NO FEE,,"$2,800",financial district,1/13
NATURAL LIGHT**TONS OF WINDOWS**CORNER UNIT**NO FEE,,"$2,775",financial district,1/13
3 Bed 2 Bath NO FEE,,"$3,000",brooklyn,1/13
3 Bed 2 Bath// W/d in bdlg***NO FEE**,,"$3,000",ridgewood,1/13
ROCKAWAY BEACH BEACH BLK ONE BEDROOM,,"$1,900",rockaway park,1/13
"*NEWLY RENOVATED, SHOPS CAFES TRAINS BEAUTIFUL, AMAZING SHOPS TRAINS**",,"$2,200",bedford stuyvesant,1/13
"**ROOM ONLY, SPACIOUS,WASHER, DRYER , DISHWASHER, STEPS TO TRAIN, NICE",,$800,crown heights,1/13
Large renovated 1 Bedroom apartment available in Midwood!!,,"$1,799",midwood,1/13
SPACIOUS ROOM WITH PRIVATE BATH IN PARK SLOPE,,"$1,200",parkslop,1/13
2 Bedroom 1 Bathroom Apartment with central HVAC for rent  Greak Kills,,"$2,000",greak kills staten island ny,1/13
UNDER PRICE!  2 BEDROOM IN BUSHWICK NEXT TO L TRAIN,,"$2,700",bushwick,1/13
RIGHT NEXT TO MARIA HERNANDEZ PARK** 2 BEDROOM**NE FEE,,"$2,800",maria hernandez park,1/13
"Prewar 2BR, Elevator/Laundry Building; Kensington Prospect Park Slope",,"$2,550",kensington,1/13
