title,bedrooms,price,location,post_time
*AMAZING DEAL* 2 WEEKS FREE! DUPLEX IN WILLIAMSBURG! WITH W/D IN UNIT!,,"$4,646",williamsburg,2/2
EXTRA HUGE MASSIVE FACTORY LOFT CRAZY CHARACTER! LARGE COMMON AREA!!!!,,"$5,800","bushwick near the broadway/gates ave j,m,z  train station",2/2
Incredible Low Price a 67 Wall Street 1 Bedroom.,,"$3,050",financial district,2/2
"cozy, updated two-bedroom in West Village",,"$3,295",west village,2/2
GORGEOUS 3 BED 1.5 BATH W/ PRIVATE YARD NEAR MARIA HERNANDEZ PARK!,,"$3,200",bushwick,2/2
Garden Apartment Available!!!,,"$1,600",east elmhurst,2/2
Spacious Greenpoint Two Bedroom with Washing machine,,"$3,353",greenpoint,2/2
Stylish Living in Greenpoint Brooklyn on India St -2BD,,"$3,525",brooklyn,2/2
*SUNNY 1BR/1BTH*SWIMMING POOL*GYM*PARK*UES!,,"$4,495",upper east side,2/2
COZY MODERN STUDIO EXPOSED BRICK CENTRAL AIR/HEAT LAUNDRY BIKE ROOM,,"$1,700","bed-stuy herbert von king park near g,a,c lines",2/2
HUGE 3 BED IN GOWANUS/PARK SLOPE!! **LAUNDRY IN BUILDING**,,"$4,200",park slope,2/2
AMAZING TRUE 1 BEDROOM in FIDI!!,,"$3,050",financial district,2/2
2 BED PLUS LARGE BASEMENT AND BACKYARD IN CLINTON HILL!!!! **MUST SEE*,,"$3,000",clinton hill,2/2
Massive 1 Bed in Bed-Stuy by Herbert Von King Park! {REF#460},,"$2,550",bed-stuy,2/2
ARTIST DREAM,,"$3,295",brooklyn ny,2/2
Condo Style 1 Bed,,"$3,650",brooklyn,2/2
Artsy Studio - Private roof deck,,"$2,850",brooklyn,2/2
RENOVATED SPACIOUS STUDIO APARTMENT,,"$1,550",yonkers,2/2
Rare 3 Bed in luxury building,,"$3,695",brooklyn,2/2
3 BED AVAILABLE IN CROWN HEIGHTS!! **GYM AND FURNISHED ROOFTOP!!**,,"$2,850",crown heights,2/2
PRIME WILLIAMSBURG HUGE 2BR 2BA HUGE TERRACE LAUNDRY CALL ASAP,,"$5,949",brooklyn,2/2
PRIME WILLIAMSBURG WATERFRONT LUXURY 2BR BEST PRICE CALL ASAP,,"$4,107",brooklyn,2/2
Roommate Call! Lux building/ GYM/ROOF/LOUNGE/BIKE ROOM/THEATER/OFFICE,,"$1,500",flatbush/brooklyn,2/2
Beautiful Apartment in Chelsea!!!,,"$7,470",chelsea,2/2
*NO FEE* Bright and convenient 1BR on 28th Street in LIC!,,"$3,500",long island city,2/2
Penthouse 3 bed 1.5 bth/Private roof/Gym/Laundry/Bike /lounge/Ac,,"$4,950",downtown brooklyn,2/2
Large 1 Bed Near Marble Hill Shopping area,,"$1,600",bronx,2/2
MASSIVE 4 BED 2 BATHROOM___IN UNIT LAUNDRY__NO FEE__BUSHWICK,,"$3,600",bushwick,2/2
DUPLEX**PRVATE ROOFDECK**ENDLESS LIGHT**2 BATHROOM**NO FEE,,"$2,900",crown heights,2/2
🟥Williamsburg🟩LARGE 1BR+Office/Private Backyard G/J/M TRAIN NO FEE,,"$2,799",williamsburg,2/2
2 bedroom Astoria,,"$2,900",upper ditmars,2/2
~LOTS OF WINDOWS~SPACIOUS~W/D IN UNIT~,,"$3,937",financial district,2/2
Room for rent $900,,$900,east new york,2/2
