title,bedrooms,price,location,post_time
"__""L"" MORGAN____PLUS 2 BEDROOM __OPEN __""LOFT""____NO FEE_",,"$3,698","williamsburg__""l"" morgan stop__""m"" knickerbocker stop",1/16
~~PROSPECT HEIGHTS NEWEST LUXURY~~~MAGNIFICENT CITY VIEWS~~NATURAL LIG,,"$3,800",prospect heights,1/16
ID: 1415485- Beautiful 3BR Town House for Rent in East Elmhurst,,"$3,600",east elmhurst,1/16
"___""L"" MORGAN___""CORNER""___LARGE_ 1 BEDR.___OPEN ___""LOFT""___NO FEE___",,"$5,499","williamsburg__""l"" morgan__""j & m"" flushing stop",1/16
~~PROSPECT HEIGHTS NEWEST LUXURY~~~MAGNIFICENT CITY VIEWS~~NATURAL LIG,,"$3,715",prospect heights,1/16
SUNNY Studio! Laundry in building!,,"$1,675",east harlem,1/16
Large sunny apartment steps from Union Square.,,"$2,799",east village,1/16
~~BRAND SPANKING NEW~~~ BE THE FIRST TO LIVE IN THIS UNIT~~ WASHER/DRY,,"$3,695",clinton hill,1/16
Huge 3 Bed 1.5 bath DUPLEX-PRIVATE backyard-Washer&Dryer-n -unit!no fe,,"$4,217",bedstuy,1/16
Large 4 bed/AC-dish-no fee,,"$3,508",bedstuy,1/16
WASHER DRYER IN UNIT * 2 FULL BATHS * DISHWASHER * CENTRAL AIR & HEAT,,"$4,000",jefferson l * maria hernandez park,1/16
READY TO MOVE IN  2BR. COOP AND EASY TO GET IN!...CLOSE TO ALL!..,,"$2,650","woodside, sunnyside, jackson heights, astoria",1/16
PRIVATE BACKYARD * WASHER DRYER IN UNIT * 2 FULL BATHS * DISHWASHER *,,"$3,600",jefferson l * maria hernandez park,1/16
Apt 2BR 1BA near LIRR buses Hub of NYC Nassau,,"$2,400",flushing,1/16
"Modern, Grandiose Newly Remodeled, Spacious Bronx Apartment",,"$3,900","wakefield, bronx",1/16
"Modern, Newly Remodeled, Spacious Bronx Apartment",,"$3,200","wakefield, bronx",1/16
Beautiful 4 Bed & 2 Bath W/D in unit central air NO FEE,,"$3,600",bushwick,1/16
4/5 Bedroom Apartment for Rent- Direct from Owner- No Broker Fees,,"$3,400",franklin square,1/16
Bright 1st Floor Apartment,,"$1,900",brooklyn,1/16
STUDIO FOR RENT ELMHURST BRAND NEW,,"$1,800",elmhurst,1/16
No Fee! Brand New 1 Bed 1 Bath - W/D in unit - Private Outdoor Space,,"$2,950",brooklyn,1/16
"Fantastic corner 1br, prime west vil, doorman, courtyard",,"$5,100",west village,1/16
Lenox Hill Prewar 2BD Available Immediately - Elevator / Laundry,,"$4,500",upper east side,1/16
3 Bedrooms Apt Available,,"$2,900",corona,1/16
___Entire Fl. MULTIPLE USE__Former Photography Studio__25' CEILINGS___,,"$11,000",williamsburg right @ l train jefferson stop_________________,1/16
25 Bruckner Blvd 3V,,"$3,750",bronx on bruckner blvd,1/16
Video! No Fee! Beautiful 2 Bed 1 Bath Apartment in Crown Heights!,,"$3,800","crown heights, brooklyn",1/16
Huge Renovated Luxury Alcove Studio - Midtown FT DM Bldg,,"$3,000",midtown,1/16
2 Bedroom apartment,,"$1,800",port richmond staten island,1/16
SMALL BUT EFFICIENT TRUE 1BR APARTMENT IN A GREAT LOCATION,,"$2,900",clinton hill,1/16
"Huge 3 bedroom 1.5 bath plus H/O private outdoor, w/d & 1 parking spot",,"$3,200",kensington  (close to prospect park and windsor terrace),1/16
"Brand New, Absolutely gorgeous, spacious, w/d in unit",,"$2,356",bed-stuy/ stuyvesant heights,1/16
Spacious 1 Bed 1 Bath in Bowery/East Village - E 4th St,,"$4,200",east village,1/16
West Village GEM! All inclusive short term rental available,,"$4,000",west village,1/16
Bushwick - Beautiful 3 Bedroom - Backyard - Dishwsher,,"$2,700",bushwick,1/16
LARGE 3 BED/2 BATH WITH BACKYARD :),,"$3,400",bed-stuy,1/16
Large 3 Bedroom Apartment- Available for Rent!,,"$2,180",park hill - yonkers,1/16
Unique and Charming 1 bed in heart of Greenwich Village!,,"$4,000",greenwich village,1/16
Newly renovated 2 bed 1 bath in Chelsea Available 3/1,,"$4,695",chelsea,1/16
Large 2 Bedroom Apartment!,,"$1,650",park hill - yonkers,1/16
Large 3 Bedroom Apartment For Cityfebs,,"$3,000",parkchester bronx,1/16
Very Spacious 3 Bedroom Apartment For HASA,,"$2,805",south bronx,1/16
STUDIOS & MUCH MORE!!,,"$1,600",harlem / morningside,1/16
Brand New 1 Bedroom Apartment - For Hasa,,"$2,100",bronx zoo area,1/16
Gorgeous short term rental in West Village!,,"$4,000",west village,1/16
Newly Renovated UWS Jr 1Bed w/ Washer Dryer - Call to view!,,"$3,392",upper west side,1/16
Large Ground Floor 2 Bedroom Apartment For HASA,,"$2,450",wakefield - bronx,1/16
"NO FEE 1,100 sq. ft. 3 bed apt with separate dining room,",,"$2,500",woodlawn,1/16
SPACIOUS 1 BR_HARLEM_LAUNDRY_ELEVATOR_PETS OK,,"$2,200",harlem / morningside,1/16
JR 1BR Apt in UWS (75th St)+ DW+ MIC + Fireplace+ One Block to CP,,"$3,000",upper west side,1/16
1-Bedrm,,"$1,695",mount vernon,1/16
Renovated 1BR Apt in Gramercy (East 25th St)+ DW+ WD in Unit+ Balcony,,"$2,995",gramercy,1/16
1 Bedroom available soon,,"$1,550",yonkers,1/16
MODERN 2 BDRM GEM AVAILABLE IN BEDSTUY**ASAP MOVE IN***GREAT LOCATION,,"$2,695",bedford stuyvesyant,1/16
"Beautiful 4 Bedroom, 3 Bath House Sits on a 10,585 Square Foot Lot in",,"$2,650","16 brown pl, staten island, ny",1/16
LUXURY 1 BDMR APT AVAILABLE IN PRIME ASTORIA***LOTS OF AMENITIES***,,"$3,200",astoria,1/16
One Of A Kind Large 4-Rooms - Private Garden,,"$5,000",brooklyn heights,1/16
Modern 2 BR Apartment in East Village (3rd St)+ SS Kitchen+ DW+ MIC,,"$3,299",east village,1/16
3 Bedroom for the price of two $1800.00,,"$1,800",yonkers,1/16
3 Bedroom Apt for rent,,"$2,300",yonkers,1/16
1 Bedroom Apartment for Rent,,"$2,184",east ny,1/16
"$2,1oo XXL 1Bed 1Bath CONDO w/Elevator+Laundry+Dishwasher",,$2,off austin street,1/16
GORGEOUS 3 BED 1 BATH IN WINGATE! TONS OF AMENITIES & NO BROKER'S FEE!,,"$2,700",wingate,1/16
"BEAUTIFUL, SPACIOUS 2 BEDROOM APARTMENT",,"$2,200",bronx,1/16
*ENORMOUS 2 BED 1.5 BATH DUPLEX IN PRIME BUSHWICK! YARD & LAUNDRY*,,"$3,400",bushwick,1/16
1 BEDROOM APARTMENT FOR RENT,,"$1,400",morrisania  bronx,1/16
HUGE 4 BED 1.5 BATH IN CROWN HEIGHTS! SPACIOUS ROOMS W/ LOTS OF LIGHT,,"$2,900",crown heights,1/16
1 BEDROOM APARTMENT FOR RENT,,"$1,650",soundview  bronx,1/16
"Luxury 2BR,2Bth$2700,Hardwd,W/D,Terr,Dwntwn",,"$2,700",stamford,1/16
"Luxury 1 BR(800sf),$2118,Hardwd,W/D,Terr,Dwntwn",,"$2,118",stamford,1/16
Spacious 3 bed 2 bath apt in Ridgewood,,"$3,000",ridgewood,1/16
1 BEDROOM APARTMENT FOR RENT,,"$1,650",woodhaven queens,1/16
🟥BEDSTUY🟩Sunny 4BR/2BATH Laundry In Apt @/J/M/Z TRAIN No Fee,,"$3,199",bedstuy,1/16
SUPER SUNNY/ SPACIOUS 3 BDRM AVAILABLE IN BEDSTUY***ASAP MOVE IN***,,"$2,995",bedford stuyvesyant,1/16
1BR Apt in UWS (West 76th St)+ DW+ Fireplace+ Laundry in Bldg+ Balcony,,"$3,250",upper west side,1/16
Gorgeous 4 Bedroom Apartment Available in Bushwick!,,"$2,820",bushwick,1/16
Renovated Large 2BR w/ New Kitchen By Prospect Park Right B/Q Trains,,"$2,795",prospect park south / flatbush / ditmas park,1/16
SPACIOUS 2 BDRM + HOME OFFICE**ASAP MOVE IN***,,"$2,495",ocean hill,1/16
2 Bedroom + lofted bed spaces.. Have more space for a office!,,"$2,650",l train @ dekalb avenue,1/16
1 bath Central M (NO FEE),,"$3,399",bushwick,1/16
GROUND LEVEL 2 BED FOR RENT,,"$2,000",wakefield,1/16
"Spacious, Beautiful 2 bedroom 1 Full Bathrooms in the heart of the Cro",,"$1,900",crown heights,1/16
Williamsburg - Large 1 Bedroom with Office (2nd BR) - Heat included,,"$2,750",e. williamsburg / williamsburg,1/16
1 bath Central AC & Dishwasher Wilson L (NO FEE),,"$2,999",bushwick,1/16
SUPER SUNNY 2 BDRM PENTHOUSE AVAILABLE IN PRIME BUSHWICK*PRIVATE PATIO,,"$3,150",bushwick,1/16
CROWN HEIGHTS~NEWLY RENOVATED~LAUNDRY IN BUILDING~C/3/4 TRAINS~PRIME L,,"$2,800",crown heights,1/16
Crown heights / Prospect heights - Beautiful 3 Bedroom - Brownstone!!,,"$2,750",crown / prospect heights,1/16
