title,bedrooms,price,location,post_time
TWO BED DUPLEX WITH BACKYARD! February 1 move-in!,,"$2,800",bushwick,1/23
SPACIOUS 4 BED / 2 BATH IN PRIME LOCATION ~ RIGHT OFF MYRTLE WYCKOFF,,"$3,800",ridgewood,1/23
CHEAP THREE BED FLAT -  AVAILABLE NOW😳😳,,"$2,600",ocean hill,1/23
GORGEOUS NEW 2 BED WITH LAUNDRY IN THE UNIT!! large living room,,"$2,500",flatbush,1/23
West Village 2 Bedroom,,"$4,400",west village,1/23
One bed flat!! Best of Bushwick and Bed-Stuy,,"$2,350",bushwick,1/23
"3 bdrm, 2 bath",,"$2,900","ridgefield, ct",1/23
"3 bdrm, 2 bath",,"$2,900",ridgefield,1/23
1.5 bath____12 ft eilings______24/7 doorman_____walk in closet,,"$4,200",financial district,1/23
Corner______Windows in all rooms________extra storage_,,"$3,878",financial district,1/23
Seeking Roommate for my Renovated and Private 2 Bedroom Crown Heights,,"$1,350",crown heights,1/23
"*NEWLY RENOVATED, SHOPS CAFES TRAINS BEAUTIFUL, AMAZING SHOPS TRAINS**",,"$2,300",carnarsie,1/23
"**ROOM ONLY, SPACIOUS,WASHER, DRYER , DISHWASHER, STEPS TO TRAIN, NICE",,$850,crown heights,1/23
"*NEWLY RENOVATED, SHOPS CAFES TRAINS BEAUTIFUL, AMAZING SHOPS TRAINS**",,"$2,100",crown heights,1/23
"VERY BEAUTIFUL, SPACIOUS, SUN LIT APARTMENT AVAIL. NOW!",,"$3,000",castle hill,1/23
Renovated 3bed** New Kitchen** W/D*Parking,,"$4,000",harrison,1/23
3 Bedroom Apartment For Rent,,-1,queens,1/23
East Village 2 bedroom,,"$2,900",east village,1/23
Upper East Side 2 Bedroom,,"$3,800",upper east side,1/23
NewYorkCityApartments.com - 1000+ Manhattan Listings Updated Daily,,"$3,800",midtown,1/23
NewYorkCityApartments.com - DUMBO - Luxury - Pool - Parking,,"$3,315",dumbo brooklyn,1/23
NewYorkCityApartments.com - Greenpoint - New Construction Luxury,,"$6,985","greenpoint, brooklyn",1/23
NewYorkCityApartments.com - Greenpoint - New Construction Luxury,,"$3,535","greenpoint, brooklyn",1/23
