title,bedrooms,price,location,post_time
"Beautiful, spacious, elevator, laundry, dishwasher, parking, No Fee",,"$2,350","flushing, maspeth, elmhurst",2/4
Extra Large Bedroom for Rent,,"$1,375",brooklyn,2/4
Giant Prewar Bedford Stuyvesant 2 Bedroom,,"$2,000",bedford stuyesant,2/3
S. Williamsburg Prewar Renovated 3 Bed 2 Full Bathroom,,"$3,800",williamsburg,2/3
Charming Prime Crown Heights Studio  Exposed Brick,,"$2,000",crown heights,2/3
E. Williamsburg 1100 sq ft Renovated Loft with Manhattan View,,"$4,500",east williamsburg,2/3
Rent-Stabilized 1BR In Pre-War Elevator Building,,"$1,850",midwood,2/3
Gorgeous 3 Bedrooms and 2 Bathrooms,,"$3,300",brooklyn,2/3
3BR 1.5BA top floor with in unit laundry,,"$3,000",stuyvesant heights,2/3
3BR Flex 4BR 1300sft. Pre-War Next To Brower Park,,"$3,500",crown heights north historic district,2/3
Modern Queen Anne Victorian Fully Furnished w/ Pond Waterfall View,,"$2,850",bedford stuyvesant,2/3
East Harlem/Madison Avenue Garden Floor Through,,"$2,999",harlem / morningside,2/3
Private Outdoor space*Exposed brick new Everything*Gas included*Park a,,"$2,600",bedford-stuyvesant,2/3
Nice size 2 bedroom apartment in Garden Complex Vacant Ready,,"$2,650",ockland garden,2/3
"No Fee, Lrg Studio Loft + Home Office/1 Bed, Great Amenities, G Train",,"$3,000",bed-stuy,2/3
East Harlem/Madison Avenue  Sunny Studio,,"$1,699",harlem / morningside,2/3
🏷️ Charming 2BR (Month to Month) in Heart of Elmhurst,,"$2,600",elmhurst,2/3
Ultra magnificent  apt in mint conditiion in New Rochelle downtown.,,"$2,000",new rochelle,2/3
BIG 3br W. Laundry,,"$2,499",yonkers,2/3
55TH STREET AND WOODSIDE AVE LARGE TWO BR NEAR #7 TRAIN AND 25MIN TO N,,"$2,200",woodside,2/3
61-20 WOODBIND STREET ONE BEDROOM  NEAR TRAN 30MIN TO N Y,,"$1,345",ridgewood,2/3
3 bedrooms 1 bathroom apartment for rent,,"$2,850",staten island,2/3
Rare find! 3 BR + WASHER+DRYER+PARKING__Bay Ridge Dyker Heights sunset,,"$3,495",bay ridge,2/3
"So Big, last tenants got lost in it. 3BR__ Bay Ridge Dyker Sunset Park",,"$2,990",bay ridge near dyker heights,2/3
MASSIVE 4 BED 2 BATHROOM___IN UNIT LAUNDRY__NO FEE__BUSHWICK,,"$3,600",bushwick,2/3
3 BDRM GOWANUS GEM AVAILABLE FOR ASAP MOVE IN!!! SHARED YARD!!!,,"$4,350",gowanus,2/3
SUPER SPACIOUS 3 BDRM DUPLEX W/BACKYARD IN RIDGEWOOD**GREAT DEAL**,,"$3,550",ridgewood,2/3
"4 bedroom, 3 bath home for rent",,"$8,500",greenwich,2/3
SPACIOUS 2 BDRM DUPLEX + BACKYARD IN CLINTON HILL****ASAP MOVE IN,,"$2,995",clinton hill,2/3
DONT MISS OUT ON THIS 3 BDRM GEM JN BEDSTUY***MASSIVE BACKYARD***,,"$3,850",bedford stuyvesyant,2/3
WILLIAMSBURG * 2 BED * MODERN * CENTRAL AIR * DISHWASHER,,"$3,800",williamsburg,2/3
MASSIVE/BRIGHT  2 BEDROOM IN PRIME LOCATION,,"$3,400",bed-stuy,2/3
"Renovated 2 bedroom with island, large closets, central air",,"$2,199",brooklyn,2/3
LRG 1BD/1BA. W/D in-unit & Views. FIDI. Renovated. High-Floor. NO FEE,,"$5,126",financial district,2/3
2nd to None. GINORMOUS GUT RENOVATED 2BR__ Bay Ridge Dyker Sunset Park,,"$2,595",bay ridge near dyker heights,2/3
BEDSTUY * 3 BED * NEW BUILDING * BALCONY * GYM * LAUNDRY * HARDWOOD FL,,"$3,563",bedford-stuyvesant,2/3
NYU / MAIMONIDES__XXL 2 BR PLUS OFFICE__SUNSET PARK INDUSTRY CITY boro,,"$2,200",sunset park @ industry city,2/3
Double Pleasure__2 BRs/2 Baths__2 Balconies__SUNSET PARK INDUSTRY CITY,,"$2,800",sunset park @ industry city,2/3
Beautiful Apartment!!!,,"$4,300",east village,2/3
3BR/2BA Apt with DW Balcony  Bensonhurst near Dyker Heights Bay Ridge,,"$2,600",bensonhurst,2/3
Beautiful and No fee apartment!!!,,"$5,840",midtown east,2/3
Beautiful Townhouse Apartment with lots of amenities!,,"$2,200","norwalk, ct",2/3
*** Great location *** Large bedrooms *** Huge living room ***,,"$3,400",astoria,2/3
BRAND NEW! 2 Bedroom apr in Bay Ridge by Dyker Heights Bensonhurst,,"$2,600",bay ridge,2/3
ASAP MOVE IN! Roommate Call! Lux building/GYM/ROOF/PARKING/Near park,,"$1,325",crown heights/brooklyn,2/3
BRAND NEW! 3 Bedroom apartment Bay Ridge by Dyker Heights Bensonhurts,,"$3,000",bay ridge,2/3
Amazing_Newly renovated_King Size 2Br _ Near Prospect Park,,"$2,999",prospect heights_crown heights_lefferts garden,2/3
HARLEM/CENTRAL PARK NORTH VIEW  NO FEE ONE BEDROOM,,"$2,499",harlem / morningside,2/3
No Fee! All Utilities & WiFi Included HUGE 1.5-2 Bed Floor-thru W/D D/W Skylight,,"$2,300",jersey city,2/3
🌟Gorgeous Crown Heights 1 Bed! Chipotle down the street! $2300,,"$2,300",crown heights,2/3
🌟 Bright Crown Heights 3 Bedroom Apartment! $2800,,"$2,795",crown heights,2/3
🌟Ridgewood 3 Bed 2.5 Bath! Gorgeous! $3500,,"$3,500",ridgewood,2/3
🌟 Brand New 2 Bed unit by Brooklyn College! Laundry in-Unit! $2500,,"$2,500",flatbush,2/3
🌟 Bushwick 3 bed 1.5 Bath and Backyard! $3200,,"$3,200",bushwick,2/3
PATHWAY TO A “GORGEOUS” SPACIOUS LOFT  STUDIO-DM/ELEV/LNDRY-SEP KIT-DW,,"$3,600",east village,2/3
Studio in South West Yonkers,,"$1,100",yonkers,2/3
PRIME EAST WILLIAMSBURG MORGANTOWN BUSHWICK HUGE SUNNY LOFT SPACE,,"$3,699",brooklyn,2/3
"No Fee! $300 cash back! King/Queen 2B/1B for Feb move-in, 1-yr lease",,"$4,352",east village,2/3
"No Fee, $300 cash back! King/Queen 3B/1B for Feb move-in, 1-yr lease",,"$5,580",east village,2/3
"No Fee, 1 bed, Factory Conversion, Great Amenities, G Train",,"$2,995",bed-stuy,2/3
4 Bedrooms Duplex con Basement For Rent,,"$4,800",corona,2/3
HOUSE+3BDRM1BATH+BALCONY+BACKYARD+DISHWASHER+NICEPRIME1STFLRDYKERSPECI,,"$2,200",dyker heights,2/3
