title,bedrooms,price,location,post_time
Mosholu *Large 1BR*  Elevator / No Fee *Modern Kitchen,,"$1,650",mosholu area,2/3
NO FEE!! LARGE 2 BED. ALL UTILITIES INCLUDED (FREE ELECTRIC/CABLE!!).,,"$4,350",east village,2/3
Spacious 1 Br With Great Amenities,,"$2,242",corona,2/3
RENT STABILIZED. LARGE 1 BED. ALL UTILITIES INCLUDED. Prime location!!,,"$4,175",east village,2/3
BROWNSTONE: HUGE 4 BED ON FRANKLIN AND GATES,,"$3,400",bed-stuy,2/3
Beautifully Renovated 1Bed/1Bath in Prime Prospect Lefferts Gardens!,,"$2,195",prospect lefferts gardens,2/3
🌟 Brand New 2 Bed unit by Brooklyn College! Laundry in-Unit! $2500,,"$2,500",flatbush,2/3
🌟 1 Bedroom Plus Home Office in Crown Heights! $2195,,"$2,195",crown heights,2/3
🌟Massive Crown Heights 3 bed 2 bath! $3150!,,"$3,150",crown heights,2/3
🌟Ridgewood 3 Bed 2.5 Bath! Gorgeous! $3500,,"$3,500",ridgewood,2/3
🌟 Bright Crown Heights 3 Bedroom Apartment! $2800,,"$2,795",crown heights,2/3
🌟Gorgeous Crown Heights 1 Bed! Chipotle down the street! $2300,,"$2,300",crown heights,2/3
🌟 Bushwick 3 bed 1.5 Bath and Backyard! $3200,,"$3,200",bushwick,2/3
AMAZING Williamsburg Duplex with W/D in unit!,,"$4,646",brooklyn,2/3
Beautiful 2BR w/ Dishwasher in Laundry Bldg w/ Backyard & Gym By Park,,"$2,595",prospect lefferts gardens / prospect park,2/3
BEAUTIFUL 3 BED 1 BATH IN PRIME CROWN HEIGHTS! LOTS OF LIGHT & NO FEE,,"$2,600",crown heights,2/3
HUGE 4 BED 1.5 BATH IN CROWN HEIGHTS! SPACIOUS ROOMS W/ LOTS OF LIGHT,,"$2,700",crown heights,2/3
MASSIVE 4 BED 1 BATH DUPLEX IN SWEET BUSHWICK LOCATION! NO BROKERS FEE,,"$3,300",bushwick,2/3
Great location for your new home! Come in today for a tour!,,"$3,595",elmsford,2/3
"@ Cozy 1bed Apt w/i ""All Utilities/ Wi-Fi/ Cable TV/ Laundry"" incld. @",,$950,"bayside/ oakland gardens, ny",2/3
Live in style! Gorgeous upgraded 1 Bed / 1 Bath! 700 Sq Ft!,,"$1,835",stamford,2/3
GREAT STUDIO IN FIDI/BATTERY PARK - WASHINGTON ST,,"$2,900",battery park,2/3
1 bedroom/1 bath,,"$1,350",bellerose,2/3
1 BEDROOM/1 BATHROOM ALL UTILITIES INCLUDED,,"$1,950",dobbs ferry,2/3
HUGE 2 BED 1.5 BATH DUPLEX IN CLINTON HILL FOR A SWEET PRICE! NO FEE!,,"$2,900",clinton hill,2/3
Room for rent $900,,$900,east new york,2/3
Renovated 1BR w/ Washer & Dryer + Dishwasher Right By Park & B/Q Train,,"$1,950",prospect park south / flatbush / ditmas park,2/3
"@ 2bed Apt w/i ""All Utilities/ Wi-Fi/ Cable TV/ Backyard/ Laundry"" @",,"$1,500","bayside/ oakland gardens, ny",2/3
"Stunning  2Bed, with 1Bathroom + Rooftop! Central A/C! Prime PLG",,"$2,595",prospect lefferts gardens,2/3
3 Bed + 2 bath W/ Washer/Dryer By E/M/R Trains | Elevator & Roof Deck,,"$3,000",rego park / forest hills / briarwood / kew gardens,2/3
NEW 3 BED/2 BATH ALANTIC & VAN WYCK,,"$2,550",richmond hill,2/3
"Brand new 1 bed, 1 bath with parking, gym, rooftop, bike room,",,"$2,900","ridgewood, halsey l, seneca m",2/3
3 Bed 2.5 Bath// Can NO FEE,,"$3,200",ridgewood,2/3
Gorgeous 3 bed 1 bath space for an amazing price!,,"$2,500",bedstuy,2/3
March 1 Spacious 4 bed 2 bath apt in Ridgewood,,"$3,700",ridgewood,2/3
3 Bed 2 Bath GREAT DEAL,,"$2,800",bedstuy,2/3
Sunkissed 3 bed 1 bath apt in Gowanus March 1 move in,,"$4,400",gowanus,2/3
MASSIVE 3 BEDROOM 1 BATH** LAUNDRY IN UNIT**NO FEE,,"$2,799",flatbush,2/3
Modern 1 Bed with Laundry in BLDG! Prime PLG,,"$2,195",prospect lefferts gardens/prospect park,2/3
Spacious 3 bedroom Duplex in Bushwick! NO FEE,,"$3,450",bushwick,2/3
Spacious 3 bed 1 bath duplex in Williamsburg * 2 weeks free Rent stabilized*,,"$4,646",williamsburg,2/3
Spacious 3 bed +  office 2 bath apt with backyard access,,"$4,000",bedstuy,2/3
Spacious high ceiling stunning 2 bed 1.5 bath in Bedstuy,,"$3,400",bedstuy,2/3
Spacious 3 bed 2 bath apt in Bedstuy,,"$2,900",stuvyesant heights,2/3
Beautiful 1Bed/1Bath + W/D in unit! building across from Prospect Park,,"$2,195",prospect park south,2/3
2br & 2Ba for rent,,"$2,500",kew garden hills,2/3
PET OK*RIVERVIEW*HUGE*MINT COND.*CLOSE TO RR/SHOPS,,"$2,800",dobbs ferry,2/3
CLEAN AND GREAT 1 BED 1 BATH READY FOR MOVE IN NOW!,,"$1,650",city line,2/3
Amazing studio upper west side top floor - NO BROKER FEE,,"$2,475",upper east side,2/3
COZY*SUNNY/BRIGHT*PARKING*CLOSE TO ALL*CAT OK*,,"$1,595",harrison,2/3
Red Hook living that checks every box- a modern condo,,"$6,000",red hook,2/3
Nice 2 Bedroom Apartment available on a tree-lined block in Flatbush!!,,"$2,100",flatbush,2/3
Very spacious and very sunny! 5 bed / 2 bath duplex with BACKYARD!,,"$4,800",bed-stuy,2/3
Fully renovated one bedroom,,"$2,000",whitestone,2/3
"1 Bed With Walls of Windows, Condo Finishes W/D in unit ,pool 24H door",,"$5,171",financial district,2/3
Large King/Queen/Balcony/Elevat/ 2 bed/Roof/Gym/Laundry/🔥nofee,,"$3,699",williamsburg,2/3
"APARTMENTS FOR RENT IN THE BRONX, FAST APPROVALS!!!",,$100,bronx,2/3
No Fee—3BR 2BA w/ HUGE Private Backyard — W/D in Unit,,"$4,100",bedford stuyvesant,2/3
APARTMENTO RENOVADO DE 2 HABITACIONES,,"$1,750",bronx,2/3
Large 3 bdrm 2 bath 2ndfl apartment in two family home,,"$2,100",howard  beach,2/3
Commodious 4BR/2BA with W/D in Unit near Herbert Von Park,,"$4,000",bedford stuyvesant,2/3
Brand new building-studio-1 and 2 beds-elevator-gym-no fee,,"$3,896",east williamsburg,2/3
No Fee Clinton Hill 2BR + Basement / Backyard Near Pratt,,"$3,100",clinton hill,2/3
Gorgeous 3 Bed 2.5 Bath Apt!! **M Train**,,"$3,200",ridgewood,2/3
"No Fee — Charming 3BR near Barclays, R Train, & More!",,"$4,300",gowanus,2/3
Modern 1 Bedroom Apartment!!,,"$2,400",bushwick,2/3
