title,bedrooms,price,location,post_time
Huge 4 bedroom apartment with 2 full baths. Modern kitchen!,,"$4,765",bed-stuy,1/19
AWESOME BRIGHT WV TRUE 1 BED STUNNER + W/D IN UNIT - A STEAL!!!,,"$3,495",west village,1/19
TRANQUIL SUN SWEPT WV 1 BED OASIS___PRIME LOCATION - A STEAL!,,"$3,995",west village,1/19
SPACIOUS SUN FLOODED EV STUDIO OASIS + W/D IN UNIT___A STEAL!,,"$2,995",east village,1/19
***Charming Sun Washed Chelsea 1 Bed Loft***Prime Location,,"$3,395",chelsea,1/19
4 bedroom with modern comforts,,"$4,124",bushwick,1/19
Beautiful 2 Bedroom 1 Bath w/Screened Porch - E Williston Schools,,"$3,400",mineola,1/19
PROSPECT LEFFERTS GARDEN ROOFTOP 2 BEDROOM,,"$2,500",brooklyn,1/19
OCEAN HILL BRIGHT & HUGE 2 BEDROOM DUPLEX,,"$3,000",brooklyn,1/19
GET IT WHILE IT’S HERE - Gorgeous apt in heart of BW **N O  F E E,,"$2,799",dekalb l,1/19
2 bedrooms available in Hamilton heights,,"$1,000",harlem / morningside,1/19
3 bedroom 2 bath,,"$2,500",fleetwood mt vernon,1/19
Large 3 Bedroom centrally located by two major parks,,"$3,500",harlem / morningside,1/19
Corner light flooded one bedroom with washer / dryer in unit.,,"$2,907",bedrd-stuyvesant,1/18
One Bedroom /KITCHEN ISLAND & WASHER DRYER IN UNIT,,"$3,208",park slope,1/18
New Year New Apt 1 Bed 1 Bath Sick Deal No Fee,,"$2,050",crown heights,1/18
4 Bedroom Apt for Rent in the Bronx with Balcony,,"$3,300",bronx,1/18
HOUSE+3BDRM1BATH+DUPLEX+2ND@3RDFLRTOP+LIVINGRMSUNNYCLEANPRIMELOCATION!,,"$2,800",dyker heights,1/18
MULTIUNITAPARTMENT+3BDRM1BATH+TOPFLRSTAINLESSTEELNEWKITCHENBEAUTIFULPR,,"$2,495",sunset park,1/18
Spacious 4 bedroom apartment available,,"$3,446",williamsbridge,1/18
"Cozy, furnished, 2 bedroom apartment/2 Story walk up .",,"$2,000",mount vernon,1/18
BronxHousing#specialist#call#9174175468#first#fl.#duplex#2bath#$3400#,,"$3,400","morrisinia,bronx",1/18
open studio 🔥🔥 [$2795}🤑 pet friendly 🏢 👀 inside,,"$2,795",upper east side,1/18
Beautiful 3 Bedroom House for Rent,,"$3,249",canarsie,1/18
CROWN HEIGHTS~NO FEE!~NEWLY RENOVATED~PRIME LOCATION~A/C/S/2/3/4/5 TRA,,"$3,300",crown heights,1/18
$2700 Dongan Hills SIUH,,"$2,700",siuh dongan hills/ ocean breeze,1/18
new ⭐ nice size TOP FL 1 BR {$2795} g&e ☛ 1 Month Rent Free ☚ 💥,,"$2,795",upper east side,1/18
Basement Apartment,,"$2,350",queens,1/18
"1, 2, 3bdrms, Rooms & MORE!!",,"$1,500",bronx,1/18
Williamsburg 3 Bed!,,"$7,100",williamsburg,1/18
Clinton Hill 2 Bed!,,"$6,000",clinton hill,1/18
"3 br apts. in Jersey City -mins to Manhattan,near train.",,"$2,800",jersey city,1/18
FURNISHED SHARED APARTMENT,,$650,brooklyn,1/18
One BR Apt for Rent,,"$2,000",chinatown / lit italy,1/18
GORGEOUS 3 BED 1 BATH IN WINGATE! TONS OF AMENITIES & NO BROKER'S FEE!,,"$2,600",wingate,1/18
"GORGEOUS STUDIO DUPLEX 1.5 BATH IN CROWN HEIGHTS! YARD, LAUNDRY, ROOF!",,"$2,300",crown heights,1/18
*STUNNING 2 BED 1 BATH IN LUXURY BUILDING! LOTS OF AMENITIES NO FEE!*,,"$2,400",farragut,1/18
UTILITIES INCLUDED- STUDIO APT-ELV/LAUNDRY-METRONORTH-CROSSCOUNTY,,"$1,595",mt vernon,1/18
large one bedroom,,"$1,550",staten island,1/18
LARGE 1BD/1BA + HO + Massive Terrace. Luxury. High-Floor. W/D in-unit!,,"$5,095",downtown brooklyn,1/18
MASSIVE 1 BD/1BA + W/D in-unit. Luxury Apt. + Building in Fort Greene!,,"$3,882",fort greene,1/18
Massive 2BD/2BA Crner Apt. in Downtown BK. Modern. Views. W/D in-unit!,,"$5,963",downtown brooklyn,1/18
Marvelous Spacious 1 Bedroom/1 Bath apartment!,,"$1,655",bronx,1/18
Spacious 2 Bed in prime location!!,,"$2,850",bed stuyvesant heights,1/18
Huge duplex loft space! 3 Large Bedrooms! No Broker Fee!,,"$3,699",bushwick,1/18
Rental Apartment,,"$1,700",brooklyn,1/18
Spacious 3 bedroom apartment in a Great Crown Heights Location!!,,"$3,299",crown heights,1/18
spacious 2 bed/1 bed PLG- NO Fee,,"$2,600",prospect leffert gardens,1/18
No Fee! Renovated 3 Room Duplex apartment with gorgeous garden,,"$3,295",lower east side,1/18
Beautiful renovated 2 BR - Midwood,,"$2,300","brooklyn, ny",1/18
Large 2 BD/1 BA + Privet Wrap-Around Balcony. Modern Finishes. No Fee!,,"$5,410",murray hill,1/18
Updated 2BR apartment just off Houston Street: short term or 12 months,,"$3,750",lower east side,1/18
Everything you need within walking distance ✹✹ Backyard :),,"$2,775",bushwick/dekalb l,1/18
Stunning 3 bedroom/2 bath corner triplex apartment with private patio,,"$4,500",clinton hill,1/18
No fee- Spacious 1 Bed/1.5 duplex- Greenpoint,,"$4,000",brooklyn,1/18
Marvelous Spacious 2 Bedroom/2 Large Bath apartment! No Broker Fee!,,"$2,700",bronx,1/18
Gorgeous Modern 2 bed/2 bath residence In-Unit Laundry No broke fee!,,"$3,250",east williamsburg,1/18
Gorgeous Modern 4 bed/4 bath residence In-Unit Laundry No broke fee!,,"$6,000",east williamsburg,1/18
LARGE 4 BDRM 2 BATH AVAILABLE IN WILLIAMSBURG***ASAP MOVE IN,,"$5,750",williamsburg,1/18
MODERN 2 BDRM GEM AVAILABLE IN BEDSTUY**ASAP MOVE IN***GREAT LOCATION,,"$2,695",bedford stuyvesyant,1/18
SPACIOUS 2 BDRM DUPLEX + BACKYARD IN CLINTON HILL****ASAP MOVE IN,,"$2,995",clinton hill,1/18
CORNER UNIT_CITY VIEWS_2 MONTHS FREE!!!!,,"$3,511",financial district,1/18
NEW LARGE 2 BEDROOM COOL AMAZING DUPLEX APARTMENT PRIVATE BACK YARD,,"$2,987","no fee, williamsburg “l” montrose j,m, broadway “g” broadway",1/18
"Large 1br, fab light, views, laundry, elevator, gym, yard!",,"$3,550",east village,1/18
"FOR YOU ONLY ""THE BEST!"" BEAUTIFL(GIGANTIC 1BR-24HR DM/ELEV/LDRY SS-DW",,"$3,800",upper east side,1/18
"""ABSOLUTE CLASS"" GORGEOUS GIGANTIC 1BR-ELEV/LNDRY/GYM-SS-DW-CENTRAL PK",,"$3,750",upper east side,1/18
"No fees, no surprises – text today to tour gorgeous, yard access",,"$2,649",bushwick,1/18
"FOR YOU ONLY ""THE BEST!"" BEAUTIFUL(GIGANTC)1BR-DM/ELEV/LDRY-VIEW-SS-DW",,"$3,700",upper east side,1/18
Brand New Studio w/ Huge Private Terrace!,,"$3,400",williamsburg,1/18
"__""L"" MORGAN_""MODERN""__X-LARGE_ 1 BEDR.___OPEN ___""LOFT""___NO FEE___",,"$4,499","williamsburg__""l"" morgan__""j & m"" flushing stop",1/18
"__""L"" MORGAN____PLUS 2 BEDROOM __OPEN __""LOFT""____NO FEE_",,"$3,698","williamsburg__""l"" morgan stop__""m"" knickerbocker stop",1/18
"FOR YOU ONLY ""THE BEST!""(GIGANTC)1BR-DM/ELV/WD UNIT/GYM-SS-DW-CNTRL PK",,"$4,600",upper east side,1/18
Big 1 bedroom plus home office in with w/d in unit,,"$4,995",financial district,1/18
2 bed 1 bath with Balcony Central M (NO FEE),,"$3,700",bushwick,1/18
1300 Sq Ft 3 BR + WASHER+DRYER+PARKING__Bay Ridge Dyker Heights sunset,,"$3,600",bay ridge,1/18
2 bedroom apartment in Ridgewood-Open layout,,"$2,600",ridgewood,1/18
Beautiful 3 BR apartment,,"$3,250",yonkers,1/18
BRAND NEW MODERN & SPACIOUS ONE OF A KIND 1 BEDROOM APT No Fee,,"$2,095","e. williamsburg / bushwick, ""l” morgan j, m, z flushing ave.",1/18
"Perfect Work From Home: 2 Bdrm, 2 bath, 2 Office",,"$3,650",kingsbridge,1/18
Brand New 2 Bed in Prime Bushwick!,,"$3,200",bushwick,1/18
"Modern One Bedroom, Half a Block to Subway, NO FEES",,"$1,585",castle hill,1/18
=> 3BED => ALL UTILITIES INCLUDED => LAUNDRY => PRIVATE TERRACE =>,,"$3,299",astoria,1/18
"FOR YOU ONLY ""THE BEST!"" MINT(LG)2BR-ELEV/LNDRY-GIGANTC LIVE RM-QN BRS",,"$4,200",upper east side,1/18
____LIVE WORK LOFT____High Ceiling's_______Laundry______Roof Aceess___,,"$1,900",williamsburg right @ l train jefferson stop_________________,1/18
Charming 2 Bedroom apartment in Harlem,,"$2,750",harlem / morningside,1/18
OCEAN HILL BRIGHT & HUGE 2 BEDROOM DUPLEX,,"$3,000",brooklyn,1/18
NO FEES FOR RENT BY OWNERS !! Modern Newly renovated Aprt,,$1,woodside,1/18
🌟 Awesome 2 Bedroom Apartment located in Bedstuy! $2500,,"$2,500",bedstuy,1/18
🌟 Massive 3 Bedroom Apartment! Prospect Park! King sized room! $2900,,"$2,900",brooklyn,1/18
🌟 Stunning 1 Bedroom apartment W/D in-Unit! $2200,,"$2,200",flatbush,1/18
🌟 Brand New 2 Bed unit by Brooklyn College! Laundry in-Unit! $2500,,"$2,500",flatbush,1/18
🌟New Studio Apartment in Flatbush $1900! Brooklyn College,,"$1,900",flatbush,1/18
Rad Work/Live Loft in Prime Bushwick! No Fee!,,"$1,925",bushwick,1/18
West Village Charming 2BD w/ Exposed Brick & High Ceilings,,"$5,600",west village,1/18
"2b/1ba lease takeover in Greenpoint, w/d + DW in unit (Feb + Mar free)",,"$4,961",greenpoint,1/18
"2b/1ba lease takeover in Greenpoint, w/d + DW in unit (Feb + Mar free)",,"$4,961",greenpoint,1/18
2 BR + Office apt w/ great closets☀️great closet space🌲,,"$3,200","stuyvesant heights, brooklyn",1/18
"☀️Beautifully Finished 1BR in Gorgeous Brownstone, blocks from J/Z 👑",,"$2,650","bushwick, brooklyn",1/18
