title,bedrooms,price,location,post_time
Renovated Large 2BR w/ New Kitchen By Brooklyn Museum & Park,,"$2,995",prospect heights / franklin ave / prospect park,1/12
"MASSIVE ONE BED, SUPER BRIGHT, NO FEE",,"$2,750",bed-stuy,1/12
"*UNBEATABLE HUGE ""1 BR""  / GREAT PRICE & LAYOUT / WEST 37 ST. & 10 AV.",,"$2,450",chelsea,1/12
BROWNSTONE 2 BED/2 BATH LAUNDRY IN UNIT,,"$4,035",prospect heights,1/12
Gigantic Loft,,"$3,300",bed-stuy,1/12
*HUGE 3 BED 2 BATH IN PRIME BUSHWICK! SHARED YARD & LAUNDRY!*,,"$3,200",bushwick,1/12
Gorgeous 1237 sq ft 2 bed / 2 bath - Prime location in Elmsford,,"$3,760",elmsford,1/12
GORGEOUS 3 BED 2 BATH IN CROWN HEIGHTS!! IN-UNIT W/D & PRIVATE BALCONY,,"$3,000",crown heights,1/12
Apartment for Rent,,"$1,800",brooklyn,1/12
Beautiful Brand New Prospects Heights 1 Bed NO FEE,,"$3,590",prospect heights,1/12
MASSIVE 4 BED 2 BATH IN GREAT BUSHWICK LOCATION! BIG ROOMS W/ NO FEE!,,"$4,000",bushwick,1/12
HUGE 3 BED 1.5 BATH DUPLEX IN BEDSTUY! PRIVATE YARD & SHARED LAUNDRY!,,"$3,500",bedstuy,1/12
Beautiful 2 bed/2 bath Brooklyn apartment available,,"$3,595",bushwick,1/12
Stunning Brand New Luxury Greenpoint 1 Bed,,"$4,415",greenpoint,1/12
Spacious 2 bedroom for rent in a prime neighborhood,,"$1,995",albany crescent,1/12
HUGE 3 bed/2 Bath apartment in Crown Heights! (Washer/Dryer in unit!),,"$3,200",brooklyn,1/12
3 bed/1 bath Flat with tons of Character in PRIME Greenpoint! (Rent stabilized),,"$4,615",brooklyn,1/12
Magnificent 2 bed/2 Bath Duplex with private terrace in Crown Heights!,,"$3,000",brooklyn,1/12
PRIME WILLIAMSBURG HUGE 2BR SUPER SUNNY KING SIZED PRE WAR CALL ASAP,,"$3,299",brooklyn,1/12
Large studio for rent,,"$1,300",gates place,1/12
Extra Sunny n Spacious One Bed on Franklin Ave,,"$2,800",brooklyn,1/12
TRANQUIL SUN SWEPT WV 1 BED OASIS___PRIME LOCATION - A STEAL!,,"$3,995",west village,1/12
1 Bed 1 Bath//Laundry// Backyard//dishwasher BUSHWICK!! **NO FEE**,,"$2,450",bushwick,1/12
3 Bed 2 Bath NO FEE,,"$3,000",brooklyn,1/12
SLEEK 3 Bed 1 Bath + Balcony,,"$2,850",flatbush,1/12
2 Bed 2 Bath Duplex + Private roofdeck!!! No fre,,"$2,900",crownheights,1/12
Gorgeous 1 bedroom East Harlem (E108 & 2nd avenue)! Nov 1st move in!,,"$2,595",east harlem,1/12
Newly Renovated 1 bedroom in Hells Kitchen with Rooftop! $2895! ASAP!,,"$2,895",midtown west,1/12
** $400 PRICE DROP! ** WILL NOT LAST! 3 BEDROOM EAST 50th & Second Ave,,"$5,495",midtown east,1/12
"2 Bedroom, UES (E100th), High Ceilings, Natural Light, No FEE!",,"$3,095",upper east side,1/12
No FEE!! 1 Bedroom in LUXURY BUILDING IN ASTORIA! 🔥✨  Rare Location!,,"$3,200",astoria,1/12
APRTAMENTO PARA RENTAR,,"$2,600",corona,1/12
MINT FLATIRON 1 BED + PRIVATE PATIO___ELEV/ LNDRY BLDG - RARE FIND!!!,,"$3,495",flatiron,1/12
BRIGHT EV TRUE 2 BED OASIS___PRIME LOCATION - A STEAL!,,"$3,195",east village,1/12
SUN LIT GV TRUE 1 BED OASIS___ELEV/ LNDRY BLDG - A STEAL!,,"$3,595",greenwich village,1/12
Ocean Hill MASSIVE 3 Bedroom,,"$2,600",brooklyn,1/12
Bright & Spacious 1 Bedroom Duplex,,"$2,800",brooklyn,1/12
1 Bedroom / 1 Bathroom,,"$1,700",east elmhurst,1/12
"2b/1ba lease takeover in Greenpoint, w/d + DW in unit (Feb + Mar free)",,"$4,961",greenpoint,1/12
Newly renovated exposed brick apartment in Gramercy!,,"$3,500",new york,1/12
😍An endangered species of an apartment. Near J 🚇🚇,,"$2,600","cypress hills, brooklyn",1/12
Close to trains - 3 bedrooms/2 bath - north richmond hill,,"$2,500",north richmond hill,1/12
Beautiful 2 bedrooms and HUGE FINISH BASEMENT,,"$3,400",bushwick,1/12
"HUGE, BEAUTIFUL 2-BED 2-BATH APARTMENT IN LES AVAILABLE FOR RENT",,"$5,500",lower east side,1/12
"1 Bedroom apartment Gramercy Park, 1 month free on a 13 month lease",,"$5,650",gramercy,1/12
Huge 4 BedRms 2BathRms  Richmond  Terrace 1st 2nd 3rd FL SI NY 10301,,"$3,500",staten island ny,1/12
Beautiful quiet light filled 3-bed 2-bath with sunny terrace,,"$2,900",middle village,1/12
Awesome 3 bed 2 bathroom apartment Close To Maria Hernandez!,,"$3,200",brooklyn,1/11
"2BR DUPLEX near LIRR and #7Train,NEWkit/DISH,2BathsWASH/DRY,officeYARD",,"$3,000",woodside near jackson heights,1/11
🛑PROSPECT PARK🟢SUNNY LARGE 2BR/Laundry @B/Q/2/5Train,,"$2,399",prospect lefferts gardens,1/11
😍Lovely 2.5 br unit on 🤫block,,"$2,495","cypress hills, brooklyn",1/11
PRIME WILLIAMSBURG HUGE 2BR SUPER SUNNY KING SIZED PRE WAR CALL ASAP,,"$3,299",brooklyn,1/11
"3BR,GRANITEkit,2fullBathsL-shapeDR/LR,WASHER/DRYER,C/AIR",,"$2,600",bayside near whitestone and douglaston,1/11
**PRIME BUSHWICK**2 BED/2 BATH**TERRACE**TRAINS**ELEVATOR,,"$3,600",bushwick,1/11
5 BEDROOM MASSIVE APARTMENT,,-1,bedford park,1/11
**CROWN HEIGHTS**3 BED/1 BATH**PRIVATE TERRACE**,,"$3,000",crown heights,1/11
**BUSHWICK**CHARMING 3 BED/1 BATH**LOTS OF SUNLIGHT**TRAINS**LAUNDRY**,,"$2,700",bushwick,1/11
4 Beds 2.5 Baths duplex apartment in hip Ridgewood,,"$3,800","ridgewood, seneca m, myrtle-wyckoff l",1/11
51TH STREET AND SKILLMN AVE ONE BEDROOM NEAR #7 TRAIN 25 MIN TO N Y,,"$1,790",sunnyside,1/11
RARE - 6 Bedroom Fully Furnished on Ludlow Street,,"$10,000",lower east side,1/11
Spacious 1 BD/1 BA With W/D In-Unit & Views! NO FEE. NEW!,,"$3,990",prospect heights,1/11
Beautiful 2 bed/2 bath Brooklyn apartment available,,"$3,595",bushwick,1/11
130-84 124TH STREET TWO BEDROOMS NEAR TRAIN AND BUSES,,"$2,150",s ozone park,1/11
3 Bedroom Apartment,,"$2,600",479 sheffield ave,1/11
DOORMAN WITH LAUNDRY IN BUILDING GREAT PRICE,,"$2,200",rego park,1/11
2 bedroom near 7 train - NO CREDIT NO PROBLEM.,,"$2,250",woodside,1/11
2 Bedroom near 7 train - NO CREDIT NO PROBLEM.,,"$2,250",woodside,1/11
44TH STREET AND 43RD AVE ONE BEDROOM NEAR #7 TRAIN AND 25MIN,,"$1,790",sunnyside,1/11
Renovated Large 2BR w/ New Kitchen By Brooklyn Museum & Park,,"$2,995",prospect heights / franklin ave / prospect park,1/11
Large 1 Bedroom with New Kitchen Right By Prospect Park & B/Q Trains,,"$2,295",prospect park south / flatbush / ditmas park,1/11
