title,bedrooms,price,location,post_time
2 Bedroom 1 Bathroom Apartment 2 floors balcony for rent Greak Kills,2,2000,Greak Kills Staten Island NY,40 mins ago
NO FEE RENT STABILIZED LARGE UNIT 2 Bed 1 Bath No Fee w Free EL,2,4300,East Village,40 mins ago
NO FEE MODERN 4 BED 1 BATH APT NEAR TRAIN IN THE HEART OF CROWN HEIGH,4,2995,Crown Heights,41 mins ago
Penthouse corner 3BD 2BA W D In Unit Brooklyn City Views NO FEE,3,11500,Prospect Heights,41 mins ago
Spacious 3 Bedroom Apartment in Bushwick REF 692,3,2900,Bushwick,43 mins ago
Gorgeous newly renovated 3 bedroom 2 bath apartment available in Bushw,3,2999,Bushwick,44 mins ago
3 BED 2 BATHS ELEVATOR LAUNDRY ROOF DECK WEST 51 ST,3,5750,Midtown West,48 mins ago
Stunning One Bdrm Sun Drenched Modern Unit Nr Montrose L,1,2899,Williamsburg,49 mins ago
BRAND NEW 3BR 2 FULL BATH UNIT AVAILABLE 3 1,3,2600,EAST FLATBUSH,50 mins ago
Upper East Side 1 bed 1 bath between 2nd and 3rd UES MOVE IN ASAP,1,2775,Upper East Side,53 mins ago
Shared Yard with 1St Fl Only Amazing 3 Bed ALL NEW Prime in Bushwick,3,3600,Bushwick Brooklyn,54 mins ago
NO FEE LUXURY 3 BED 2 BATH W D in UNIT STEPS FROM 4 5 EXPRS TRAINS,3,3677,New York City,1h ago
NO FEE LUXURY 1 BEDROOM STEPS FROM THE 4 5 EXPRESS TRAINS,1,2375,New York City,1h ago
Houston Bowery No Fee 1 Bedroom w washer dryer dishwasher,1,4295,East Village,1h ago
Houston Bowery No Fee 1 Bedroom w washer dryer dishwasher,1,4295,East Village,1h ago
10 MINS TO TIMES SQ W NYC SKYLINE WATER VIEWS,2,2699,Weehawken West Hoboken Border,1h ago
1 Bedroom w Laundry Elevator in Bldg Hardwood Floors,1,2100,Kensington,1h ago
No Fee 3 bed 2 bath Garden Duplex in Crown Heights,3,3250,Brooklyn,1h ago
3 Bedroom W Granite Countertops Tile Backsplash Skylight,3,2800,Bay Ridge,1h ago
Gut Renovated Spacious sunlit 2 Bedroom Apartment available in Ditma,2,2375,Ditmas Park,1h ago
No Fee Renovated 1 Bed 1 Bath in Astoria Elevator Laundry in Buil,1,2645,Astoria,1h ago
2M Free Sunny 2BR 1BA in prime PLG near Prospect Park,2,3300,Prospect Lefferts Gardens,1h ago
Large 2Bed w WD in the Heart of Park Slope 1 month free on 16M Lease,2,3850,Park Slope Prospect Park,1h ago
Large 2 Bedroom facing Prospect Park Steps to the Q Train,2,2750,Prospect Park South ProspectPark,1h ago
Beautiful 5Br 2Bath washer and dryer in unit no fee,5,4300,Brooklyn,1h ago
4 BedroomW Washer Dryer Dishwasher Central Air Balcony,4,3250,Flatbush,2h ago
Wonderful 1 bed 1 bath in prime location Close to everything,1,2080,Stamford,2h ago
Large 3 Bedroom BOX layout with private patio,3,3700,Greenpoint Brooklyn NY,2h ago
STUNNING LUXURY 2 BED 2 BATH APT IN EAST WILLIAMSBURG NO FEE,2,3200,EAST WILLIAMSBURG,2h ago
West 50th Ninth No Fee 4 bedroom 2 bath w Roofdeck washer dryer,4,7495,Midtown West,2h ago
4800 Pretty 2 Bedroom apartment near the heart of East Village,2,4800,East Village,2h ago
No Fee Rent Stabilized 3 Bed Great Amenities 3 4 5 Trains,3,3775,Crown Heights,2h ago
Dazzling Duplex Cathedral Ceiling Balcny 10 Min NYC L Avail 3 1,2,4999,Williamsburg,2h ago
LARGE AND SUNNY APARTMENT CENTRAL A C AND HEAT MUST SEE,2,2500,Crown Heights 2 3 4 5 and A CTrains,2h ago
Huge 3 Bed steps to Prospect Park Dish D N R W trains nofee,3,3645,sunset park,2h ago
HUGE SUNNY 2 bed 1 5 Bath apartment with W D in Unit in Bedstuy,2,3400,Brooklyn,2h ago
Enormous one bedroom with storage,1,2199,East Harlem,2h ago
1bed beautiful furnished sublet in Bushwick available now,1,3000,bushwick,2h ago
2 Bed New Amenities Elevator Washer n unit Balcony Roof nofee,2,4800,Vinegar Hill,2h ago
727 Wall Street near Ferry Empire Outlets St George Saint George,1,727,ST GEORGE SAINT GEORGE STATEN ISLAND,2h ago
BRAND NEW LUXURY 1 BED 1 BATH IN EAST WILLIAMSBURG,1,2995,EAST WILLIAMSBURG,2h ago
AMAZING SUNNY 3 BED 1 5 BATH WITH W D IN UNIT IN PRIME BUSHWICK,3,3300,Bushwick,2h ago
Stunning Huge 2BR 2 Full Bath APT In Sheepshead Bay Must See,2,3400,Sheepshead Bay,2h ago
4 Bed 2 Bath in Amenities converted school AC GYM ROOF Courtyard nofee,4,5600,greenpoint,2h ago
3BR For rent citypheps accepted,3,3150,Flatbush,2h ago
AMAZING DEAL 2 WEEKS FREE DUPLEX IN WILLIAMSBURG WITH W D IN UNIT,3,4646,WILLIAMSBURG,2h ago
AWESOME 3 BED 2 BATH DUPLEX IN A LUXURY BUILDING GYM LAUNDRY,3,3600,Ridgewood,2h ago
3 Bed 2 Bath in Amenities converted school AC GYM ROOF Courtyard nofee,3,5000,greenpoint,2h ago
AMAZING Williamsburg Duplex with W D in unit,3,4646,Brooklyn,2h ago
East 18th First No Fee 3 bedroom w washer dryer dishwasher,3,6195,Gramercy,2h ago
HUDSON YARD AFFORDABLE 1 BR RARE FIND,1,2450,Midtown West,2h ago
Modern One Bedroom Half a Block to Subway NO FEES,1,1585,Castle Hill,2h ago
Houston Bowery No Fee 1 Bedroom w washer dryer dishwasher,1,3995,East Village,2h ago
MODERN APARTMENT PRIVATE BALCONY CENTRAL A C AND HEAT MUST SEE,2,3200,CLINTON HILLS A C S G TRAINS,2h ago
2 Bedroom in Astoria,2,2800,Astoria,2h ago
BARGAIN 2BR MIDTOWN WEST PERFECT FOR SHARING,2,2995,Midtown West,2h ago
East 9th First No Fee 3 bedroom w washer dryer dishwasher,3,5495,East Village,2h ago
Massive 3 bed heart of Woodside eat in kitchen 5 minutes to LIRR,3,2899,Sunnyside,2h ago
Massive 1 bedroom in Prime Bedstuy steps from Von King Park NO FEE,1,2549,Bedford Stuyvesant,2h ago
20 37 49th street,1,1850,Astoria,2h ago
No Fee CLASSIC RARE FIND LOFT 1BED 1 BATH,1,2950,Buswick Brooklyn,2h ago
44TH STREET AND 43RD AVE ONE BEDROOM NEAR 7 TRAIN,1,1775,SUNNYSIDE,2h ago
Stunning brand new 3br2ba Flex 4br W D dishwasher heart of Kips Bay,4,6220,Kips Bay,2h ago
4th B No Fee 1 bedroom w washer dryer dishwasher,1,3295,East Village,3h ago
50TH AVE 44TH STREET GORGEOUS 2 BEDROOM AVAILABLE NEAR TRAINS,2,2450,SUNNYSIDE WOODSIDE,3h ago
No Fee2BR Apartment in Ditmas Park Brooklyn College Kensington slope,2,2350,Ditmas Park,3h ago
Charming pre war spacious 3 bed laundry in building heat water incl,3,2995,Astoria,3h ago
Spacious 2br With Laundry Near Myrtle Broadway,2,3100,Bushwick,3h ago
GORGEOUS SUNNY 2 BED 1 BATH IN CROWN HEIGHTS NEAR PROSPECT PARK,2,3200,CROWN HEIGHTS,3h ago
2 yrs old NEW studio for rent w new appliances own bathroom kitchen,1,1100,Glendale,3h ago
SPACIOUS 2 BDRM DUPLEX BACKYARD IN CLINTON HILL ASAP MOVE IN,2,2995,Clinton Hill,3h ago
conveniently located perfectly designed,1,2700,Financial District,3h ago
conveniently located perfectly designed,2,3000,Financial District,3h ago
SUPER BRIGHT 3 BEDROOM IN PRIME CROWNHEIGHTS,3,2750,CROWNHEIGHTS,3h ago
Beautiful Sun Drenched 1 Bed Home Office 1 Bath Springfield Garden,1,2295,Queens Village,3h ago
2nd floor apartment,2,1950,Port Chester Westchester County,3h ago
2 25o 2Bed 1Bath CONDO Corner Unit w VIEWS Rooftop Elevator Laundry,2,2,25mins to Midtown near Local Express 7 trains LIRR,3h ago
XL 3 Bedroom 1 Bathroom Apartment w Separate Kitchen BONUS Room,3,3000,Yonkers,3h ago
30TH AVE 27TH STREET AMAZING 2 BEDROOM AVAILABLE NEAR TRAINS,2,2600,ASTORIA,3h ago
Heat Water Gas included Prime Astoria Location City Views,1,2495,Astoria,3h ago
2 Bedroom on 44th street,2,2395,Sunnyside,3h ago
Large Three Bedroom apartment,3,3188,St Albans Cambria Heights Springfield gardens,3h ago
LARGE AND SUNNY APARTMENT CENTRAL A C HEAT NO BROKER FEE,1,2400,Bedford Stuyvesant A C 2 5 TRAINS,3h ago
STUNNING 2 BED IN NEW LUXURY BUILDING PRIVATE BALCONY,1,2500,Maspeth 7 Fisk Av 69th St,3h ago
Heat Water Included Prime Astoria location Upated one bedroom Steps,2,2650,Astoria,3h ago
2 Bedroom Newly Renovated pet friendly parking,2,2395,Sunnyside,3h ago
STUNNING 2 BED IN NEW LUXURY BUILDING,2,3050,Maspeth 7 Fisk Av 69th St,3h ago
Stunning 1 bedroom 1 bath Unit with Gorgeous Brooklyn Views Availabl,1,2872,PLG,4h ago
Large 3 Bedroom centrally located by two major parks,3,3450,Harlem Morningside,4h ago
LARGE 3 BED 1 5 BATH DOORMAN,3,3750,Harlem Morningside,4h ago
1bedroom ample closet space W D in unit,1,3208,Prospect heights,4h ago
2 Bed 1 5 Bath Park Slope Gowanus Just a few min from Whole Food,2,4650,Gowanus,4h ago
LARGE 2 BED 1 BATH DOORMAN,2,3250,Harlem Morningside,4h ago
All Amenities Building 2 Bed Flex 3 beds 1 Bath No Fee,2,3500,Bushwick Brooklyn,4h ago
BRAND NEW 1 BED WITH PRIVATE YARD,2,3295,Brighton Beach B Q Brighton Beach,4h ago
ENTIRE HOME 2 Bed 1 5 Bath,2,5500,Park Slope,4h ago
Large renovated 2 bedroom BB Howard Beach,2,2100,Howard Beach,4h ago
BRAND NEW SPACIOUS ROOM IN PRIME WILLIAMSUBURG,3,1600,WILLIAMSBURG,4h ago
Beautiful 3 bed 2 bath avail 3 1,3,3120,East Harlem,4h ago
MASSIVE 3 BED ON PROSPECT PARK,3,2815,Prospect Lefferts Gardens,4h ago
Basic 1 bedroom Nice area,1,1850,Midwood Kingshighway B Q subway,4h ago
Bridgeview Luxury Residences Penthouse 1Bed For Rent,1,3300,Astoria,4h ago
MASSIVE LUX 1 BED PRIME ASTORIA ROOF DECK LAUNDRY,1,3100,Astoria,4h ago
Fabulous 3 Bed 2 Bath Apartment in Bushwick,3,3000,Bushwick,4h ago
100 John Street No Brokers Fee 2 Months Free Rent,1,4442,Financial District,4h ago
NO FEE Luxury Spacious 1 Bed w Bright Massive Living Space in FiDi,1,4154,Financial District,4h ago
Spacious One Bedroom Flex 2 or 3 bedroom One Bath features North exp,1,5271,Financial District,4h ago
LARGE AND SUNNY APARTMENT RENT STABILIZED HEAT HOT WATER INCLUDED,1,1897,Sunset Park,4h ago
Luxury 1 BR 800sf 2078 Hardwd W D Terr Dwntwn,1,2078,Stamford,5h ago
HUGE 4 bed 1 bath apt in Flatbush,4,3200,Flatbush,5h ago
Sunkissed 3 bed 1 bath apt in Gowanus March 1 move in,3,4400,Gowanus,5h ago
Spacious 2 bed 2 bath apt in Prime Bedstuy 1 month free,2,3400,Bedstuy,5h ago
Pack your bags and move right in to this RAD 4BR 2BA No Fee,4,3600,Bed Stuy A C G trains,5h ago
1 Bed 1 Bath Dishwasher Elevator Gym Roof Deck Laundry Garage,1,2950,Williamsburg,5h ago
Huge 3 bed prime williamsburg open house today,3,3800,williamsburg,5h ago
Beautiful 3 bedroom semi box,3,2600,Glendale,5h ago
Large 1 Bed 1 Bath w Private Balcony 1 Block from J Train,1,2500,Bedstuy Bushwick Brooklyn,5h ago
2Bed 1Bath AC Laundry Roof Access Dishwasher Garage,2,3799,Bushwick,5h ago
Large 1 Bed 1 Bath w Private Balcony 1 Block from J Train,1,2500,Bedstuy Bushwick Brooklyn,5h ago
4 Equal to Size Bedrooms SKYLIGHTS 5 Blocks from Dekalb L Train,4,3650,Ridgewood Queens,5h ago
1 bedroom apartment NO FEE,1,2995,Midtown West,5h ago
Luxury 1 BR 800sf 2118 Hardwd W D Terr Dwntwn,1,2118,Stamford,5h ago
SPACIOUS CROWN HEIGHTS 2 5 BED 1 BATH PRIVATE TERRACE,2,2800,CROWN HEIGHTS,5h ago
1Bed 1Bath AC Laundry Roof access Dishwasher Bike Storage,1,2741,Bushwick,5h ago
One bedroom UES 2700,1,2700,Upper East Side,5h ago
Fully renovated 3 bedroom in Glendale,3,2700,Ridgewood,5h ago
2 bed 1 bath prime bushwick NO FEE,2,2900,brooklyn,5h ago
MASSIVE 2 BEDROOM IN CROWNHEIGHTS,2,2650,CROWNHEIGHTS,5h ago
Brand new studio Prime bushwick NO FEE,1,2860,brooklyn,5h ago
Luxury Apartment in Flatbush,1,2495,Flatbush,5h ago
Equal Sized 3 Bedroom Massive Living Space Dekalb L 3 Blocks away,3,3500,Bushwick Brooklyn,5h ago
Luxury 1 Bed with Balcony Open Kitchen in Downtown Brooklyn,1,3950,Downtown Brooklyn,5h ago
DOWNTOWN BROOKLYN 3 BEDROOM 2 BATH LAUNDRY ROOF DECK,3,5750,downtown brooklyn,5h ago
No Fee 20 25 Minutes into the City Large 3 Bed Prime Buashwick,3,3400,Bushwick Brooklyn,5h ago
4 bed 3 bath Massive duplex in Prim bushwick with private backyard,4,5000,brooklyn,5h ago
PERFECT TRUE 2 BR BALCONY LENOX HILL,2,3150,Upper East Side,5h ago
SUPER BRIGHT 3 BEDROOM IN PRIME CROWNHEIGHTS,3,2750,CROWNHEIGHTS,5h ago
Furnished One Bedroom Apartment,1,1600,White Plains,5h ago
NEWLY RENOVATED LARGE 2 BEDROOM IN BUSHWICK WITH W D IN UNIT,2,2700,Bushwick,5h ago
NO FEE Modern 1 Bed with Granite Kitchen and Dishwasher in Kips Bay,1,3925,Kips Bay,6h ago
Prime Bushwick 3 Bedroom Sun Drenched Bedrooms,3,3500,Bushwick,6h ago
3 Bed 1 Bath Apartment in Excellent Location,3,3100,Crown Heights,6h ago
Gorgeous Crown Heights 1 Bed Chipotle down the street 2300,1,2300,Crown Heights,6h ago
1 5 bath Dekalb L Seneca M NO FEE,3,3675,Ridgewood,6h ago
Brand New 2 Bed unit by Brooklyn College Laundry in Unit 2500,2,2500,Flatbush,6h ago
Bright Crown Heights 3 Bedroom Apartment 2800,3,2795,Crown Heights,6h ago
Prospect Heights 3 Bed 1 5 Bath 3650,3,3650,Prospect Heights,6h ago
LOW FEE MINT 3BR SPACIOUS LIVING RM QN SZ BRS SS DW AC UNION SQ PARK,3,4850,Gramercy,6h ago
1 Bedroom Apartment Wakefield Area,1,1650,bronx,6h ago
Prewar 2BR Elevator Laundry Shares Couple Kensington Prospect Park,2,2500,Kensington,6h ago
2 Bedroom Rental in Elmont Must See,2,2900,Elmont,6h ago
Valley Stream 2 bedroom apt for a single or couple,2,1500,North Valley Stream,6h ago
1600 sudio apartment all utlities included,1,1600,Bronx,6h ago
Yonkers 1 Bedroom Apartment Ludlow Area,1,1400,westchester,6h ago
East Village Apartment for Rent,2,4695,East Village,6h ago
2 BEDROOM SUNSET PARK,2,1850,SUNSET PARK,6h ago
Large 2 Bdrm Dinning area wood flrs thruout,2,2500,Canarsie East 80 s,6h ago
STUDIO APARTMENT,1,1200,jersey city,6h ago
APARTMENT FOR RENT IN FOREST HILLS,1,1700,forest hills,6h ago
STUNNING 3 BED 2 BATH APT IN PLG STEPS FROM PROSPECT PARK NO FEE,3,3350,PROSPECT LEFFERTS GARDENS,6h ago
Large 2 bedrooms apt quiet area utilites included,2,1700,Pelham Gardens Astor Av,6h ago
Luxury 1 BR 800sf 2118 Hardwd W D Terr Dwntwn,1,2118,Stamford,6h ago
LUXURY 2 BEDROOM GYM ELEVATOR ROOFTOP LOUNDRY NO FEE,2,2550,EAST FLATBUSH,6h ago
Harborpoint Special Modern 1 BR 2100 Hardwd W D Terr Dwntwn,1,2100,Stamford ct,6h ago
RENOVATED MODERN 2 BEDROOM,2,2200,Brooklyn,6h ago
Newly Renovated 2 BR Heat Hot Water Incl Walk to Subway Buses,2,2150,Astoria,6h ago
Massive Luxury 1BD w Dining Rm Tranquil Beekman Pl Location,1,4430,Midtown East,6h ago
MASSIVE 4 BED 2 BATHROOM IN UNIT LAUNDRY NO FEE BUSHWICK,4,3600,Bushwick,6h ago
MASSIVE 4 BEDROOM WITH PARKING NO FEE,4,3200,Brooklyn,6h ago
FLEX 3 BED 24H DOORMAN BUILDING FIDI NO FEE,3,4300,Financial District,6h ago
Great renovated 3bd in beautiful crown heights north,3,2795,BROOKLYN,6h ago
Spacious 1 Bed with Kitchen Island,1,2500,crown heights,6h ago
STUNNING RENOVATED 4 BED 2 BATH APT IN PRIME BUSHWICK NO FEE,4,4125,BUSHWICK,6h ago
Unreal stunning true 2br steps from Times Squre central but quiet RARE,2,4250,Midtown,6h ago
Private Backyard 2 Bed with Natural Light,2,2500,Brooklyn,6h ago
Laundry in Unit Sunny 3 Bed 2 Bath,3,4400,South Slope Brooklyn,6h ago
Modern 1 Bedroom Apartment,1,2400,Bushwick,6h ago
Nolita Gem Renovated Roof Deck Laundry,1,2950,Nolita Bowery,6h ago
3 BED AVAILABLE IN CROWN HEIGHTS GYM AND FURNISHED ROOFTOP,3,2850,Crown Heights,6h ago
LUXURY 2 BED 2 BATH APT WITH AMENITIES ADJACENT TO PROSPECT PARK,2,3500,FLATBUSH,6h ago
HUGE 3 BED IN GOWANUS PARK SLOPE LAUNDRY IN BUILDING,3,4200,Park Slope,6h ago
Nicely redone 3 bed 1 bath residence tons of charm Prime Crown Heights,3,3100,Crown Heights,7h ago
Massive 1Bed can be converted into 2 2Bath Terrace in UWS NO FEE,2,6495,Upper West Side,7h ago
Private 2 Room Suite Private Bath,1,1250,Somers Katonah,7h ago
MASSIVE 3 BED 2 Bath W D IN UNIT,3,3200,Brooklyn,7h ago
W D IN UNIT STUNNING DUPLEX OUTDOOR SPACE,4,3200,FLATBUSH,7h ago
DUPLEX IN PRIME LOCATION,3,3200,CLINTON HILL,7h ago
High Rise Apartment For Rent in Forest Hills,2,2800,Forest Hills,7h ago
Large Renovated 1BD w Spacious Layout Elegant Prewar Elevator Bldg,1,3460,Murray Hill,7h ago
1BR in Rye No Fee By Owner,1,1900,Rye NY,7h ago
Renovated Large living space dishwasher new appliances,1,3200,Lower East Side,7h ago
Three bed Astoria,3,3300,queens,7h ago
2 bed Astoria,2,2350,queens,7h ago
1 bed Astoria,1,1900,queens,7h ago
Spacious 3 bed 1 bath apt near Maria Hernedez,3,3300,Bushwick,7h ago
Spacious 1 Bedroom Apartment NO FEE Crownheights,1,2300,Crownheights,7h ago
3 Bed 2 Bath GREAT DEAL,3,2800,Bedstuy,7h ago
PET OK RIVERVIEW HUGE MINT COND CLOSE TO RR SHOPS,2,2800,DOBBS FERRY,7h ago
2BR Ranch House for Short Term Rental,2,2800,Stamford,7h ago
3 BED 1 BATH Dishwasher Laundry in building NO FEE,3,2795,Crown Heights,7h ago
MASSIVE 4 BED IN BUSHWICK SHARED YARD,4,3799,Brooklyn,7h ago
BRAND NEW 2 Bed 1 5 Bath Laundry in unit NO FEE,2,3400,Bedstuy,7h ago
TOP FLOOR LARGE CLOSETS MASSIVE SPACE BRIGHT HIGH CEILING FREE GYM,1,2890,Financial District,7h ago
2 BRs 2 Baths 2 BALCONIES Elevator Pet Ok SUNSET PARK SLOPE GREENWOOD,2,2750,SUNSET PARK INDUSTRY CITY,7h ago
REMARKABLE CONDO FINISHES TOP FLOOR NEW CONSTRUCTION CITY VIEW,4,4900,Financial District,7h ago
2 BRs 2 Baths 2 BALCONIES Elevator Pet Ok SUNSET PARK INDUSTRY CITY,2,2750,SUNSET PARK INDUSTRY CITY,7h ago
East Village Gem NO FEE,3,6000,East Village,7h ago
No Fee 3bed 1bath in Stuy Heights,3,3250,Brooklyn,7h ago
No Fee 2bed 1bath 2350,2,2350,Brooklyn,7h ago
NO FEE Spacious 2 Bed in Prime Location with 1 Month FREE,2,3624,Brooklyn,7h ago
Live the dream life in our gorgeous community Stop by for a tour,2,2890,Yonkers,7h ago
AMAZING SUNNY 3 BED 1 5 BATH WITH W D IN UNIT IN PRIME BUSHWICK,3,3300,Bushwick,7h ago
GORGEOUS 3 BED PROSPECT PARK SOUTH,3,2850,Prospect park south,7h ago
BEAUTIFUL 3 BEDROOM STEAL DEAL,3,2750,Flatbush,7h ago
HOT DEAL GORGEOUS 3 BED RENOVATED,3,2795,Crown Heights,7h ago
Room C av for rent last vacancy,4,970,Inwood Wash Hts,8h ago
spacious one bedroom available now,1,1550,Yonkers,8h ago
No fee Large 2BR in a Central Williamsburg location By the Sway,2,3300,Williamsburg,8h ago
2 25o 2Bed 1Bath w Rooftop Elevator Laundry,2,2,25mins to Midtown NEW CONDO BUILDING,8h ago
Private House Three Bedroom Kitchen Bath Close to All Transportation,3,2695,Flatbush Flatlands,8h ago
42nd st sun drenched 1BR river views of New Jerse,1,4900,Midtown West,8h ago
HUGE 4 BED 1 5 BATH IN CROWN HEIGHTS SPACIOUS ROOMS W LOTS OF LIGHT,4,2700,Crown Heights,8h ago
MASSIVE 4 BED 1 BATH DUPLEX IN SWEET BUSHWICK LOCATION NO BROKERS FEE,4,3200,Bushwick,8h ago
MASSIVE 2 BED 1 BATH W PRIVATE YARD IN OCEAN HILL NO BROKER S FEE,2,2400,Ocean Hill,8h ago
PET OK 2 BATHR LAUNDRY GARAGE SPACIOUS EASTCHESTER SCH CLOSE TO RR,2,3150,SCARSDALE,8h ago
ENORMOUS 1 BED 1 BATH W OFFICE ROOM IN BUSHWICK FOR A GREAT PRICE,1,2500,Bushwick,8h ago
IMMACULATE 3 BED 3 BATH IN CROWN HEIGHTS LAUNDRY ROOF NO FEE,3,3150,Crown Heights,8h ago
VERY UNIQUE 3BR APT IN BENSONHURST,3,2800,Brooklyn,8h ago
Duplex 2Br 2 Bath Bell Blvd Lirr,2,2450,Bayside,8h ago
Chic urban living at Residences on Bedford 1 bed 1 bath available,1,1975,Stamford,8h ago
Make your home with us Lovely community with great style,2,3545,Elmsford,8h ago
ULTIMATE APT BEAUTIFUL LUXURY 4BR 3BA VIRT DM ELV GYM WD UNIT SS DW,4,17500,Upper East Side,8h ago
Large Two Bedroom Apartment Elevator Laundry Close to All,2,2500,East Flatbush Brooklyn,8h ago
3 Bedroom Apt for rent,3,2200,yonkers,8h ago
ABSOLUTE CLASS GORGEOUS GIGANTIC 1BR DM ELEV LNDRY GYM DW CENTRAL PK,1,3800,Upper East Side,2/7
Beautiful 2bd 1Bath Great location W D in Building,2,2500,Crown Heights,2/7
Beautiful 1bd 1 Bath Private outdoor Space Prime location,1,2850,Clinton Hill,2/7
Beautiful 2bd 1Bath W D in Building Prime location,2,2800,Crown Heights,2/7
Beautiful 5bd 3Bath Private Roof Deck Great location,5,4500,Crown Heights,2/7
1Fl renovated 3bed 2bath Apt w i All Utilities Backyard,3,2600,Auburndale NY,2/7
Hells Kitchen 3 Bedroom for A GREAT Price,3,5495,Midtown West,2/7
Great 1 Bedroom with Elevator,1,2300,Harlem Morningside,2/7
Luxury 1 Bed 1 Bath 1 MONTH FREE,1,2500,Maspeth,2/7
BRAND NEW 3 BEDROOM 2 BATHROOMS HASA CITYFHEPS WELCOME,3,3200,Bronx,2/7
LARGE NEW 3 BEDROOM 2 BATHROOMS CityFheps welcome,3,3200,Bronx,2/7
Rarely avail real 3BR 1bth nr R 46th St pets ok newly reno 3 1 23 mv,3,2899,Astoria,2/7
1Fl renovated 1bed 1bath Apt w i All Utilities,1,1850,Fresh Meadows NY,2/7
Luxury 2 Bed 2 Bath Apartment 1 MONTH FREE,2,3050,Maspeth,2/7
3BR Flex 4BR 1300sft Pre War Next To Brower Park,4,3500,Crown heights north historic district,2/7
Brand new 4 bed 2 bath in Prime East Village w W D avail NOW,4,7995,East Village,2/7
Luxury 2 Bed 2 Bath Apartment 1 MONTH FREE,2,3050,Maspeth,2/7
1Fl new 1bed 1bath Apt w i All Utilities in a newly built home,1,1900,Fresh Meadows NY,2/7
1 bedroom 1 bath fully renovated 1 450,1,1450,Staten Island,2/7
SUN BLASTED EAST VILL 2 BED DIGS PRIME LOCATION A STEAL,2,3495,East Village,2/7
3 bedrooms 1 bath fully renovated Staten Island 2 500,3,2500,Staten Island,2/7
NEW Rent Stabilized 1BR Apartment in Sunset Park gowanus slope,1,1708,sunset park,2/7
BRIGHT NEWLY MINTED CHELSEA 1 BED DIGS PRIME LOCATION RARE FIND,1,3495,Chelsea,2/7
BRIGHT NOLITA CORNER 3 BED STUNNER PRIME LOCATION,3,4995,Nolita Bowery,2/7
DITMAS PARK 2 BEDROOMS APARTMENT,2,3000,DITMAS PARK,2/7
FIRST FLOOR 2BDS APARTMENT,2,2300,CANARSIE,2/7
Large real 3 bed flex brownstone steps to train and all must see,3,3000,Crown heights,2/7
3 Bedrooms apartment for rent,3,2100,Yonkers,2/7
S Williamsburg Prewar Renovated 3 Bed 2 Full Bathroom,3,3800,Williamsburg,2/7
Renovated 1 bed Sunny Spacious,1,1845,New York,2/7
Luxurious One Bedroom Condo,1,2650,White Plains,2/7
Doorman Luxury Apartment Fully Furnished,1,4850,Midtown West,2/7
1 BEDROOM TRAVIS NEAR WEST SHORE EXP,1,1600,Travis,2/7
1 bath near C and J train,2,2999,Bed Stuy,2/6
Spectacular Apartment Available,2,2300,Richmond Hill South Ozone Park,2/6
Williamsburg Rent Stabilized luxury building w balcony amenities,1,3355,Williamsburg,2/6
Private Outdoor space Exposed brick new Everything Gas included Park a,3,2600,Bedford Stuyvesant,2/6
