title,bedrooms,price,location,post_time
NO FEE RENT STABILIZED LARGE UNIT 2 Bed 1 Bath No Fee w Free EL,2,4300,east village,40 mins ago
NO FEE MODERN 4 BED 1 BATH APT NEAR TRAIN IN THE HEART OF CROWN HEIGH,4,2995,crown heights,41 mins ago
Penthouse corner 3BD 2BA W D In Unit Brooklyn City Views NO FEE,3,11500,prospect heights,41 mins ago
Spacious 3 Bedroom Apartment in Bushwick REF 692,3,2900,bushwick,43 mins ago
Gorgeous newly renovated 3 bedroom 2 bath apartment available in Bushw,3,2999,bushwick,44 mins ago
3 BED 2 BATHS ELEVATOR LAUNDRY ROOF DECK WEST 51 ST,3,5750,midtown west,48 mins ago
Stunning One Bdrm Sun Drenched Modern Unit Nr Montrose L,1,2899,williamsburg,49 mins ago
BRAND NEW 3BR 2 FULL BATH UNIT AVAILABLE 3 1,3,2600,east flatbush,50 mins ago
Upper East Side 1 bed 1 bath between 2nd and 3rd UES MOVE IN ASAP,1,2775,upper east side,53 mins ago
Shared Yard with 1St Fl Only Amazing 3 Bed ALL NEW Prime in Bushwick,3,3600,bushwick brooklyn,54 mins ago
NO FEE LUXURY 3 BED 2 BATH W D in UNIT STEPS FROM 4 5 EXPRS TRAINS,3,3677,new york city,1h ago
NO FEE LUXURY 1 BEDROOM STEPS FROM THE 4 5 EXPRESS TRAINS,1,2375,new york city,1h ago
Houston Bowery No Fee 1 Bedroom w washer dryer dishwasher,1,4295,east village,1h ago
Houston Bowery No Fee 1 Bedroom w washer dryer dishwasher,1,4295,east village,1h ago
10 MINS TO TIMES SQ W NYC SKYLINE WATER VIEWS,2,2699,weehawken west hoboken border,1h ago
1 Bedroom w Laundry Elevator in Bldg Hardwood Floors,1,2100,kensington,1h ago
No Fee 3 bed 2 bath Garden Duplex in Crown Heights,3,3250,brooklyn,1h ago
3 Bedroom W Granite Countertops Tile Backsplash Skylight,3,2800,bay ridge,1h ago
Gut Renovated Spacious sunlit 2 Bedroom Apartment available in Ditma,2,2375,ditmas park,1h ago
No Fee Renovated 1 Bed 1 Bath in Astoria Elevator Laundry in Buil,1,2645,astoria,1h ago
2M Free Sunny 2BR 1BA in prime PLG near Prospect Park,2,3300,prospect lefferts gardens,1h ago
Large 2Bed w WD in the Heart of Park Slope 1 month free on 16M Lease,2,3850,park slope prospect park,1h ago
Large 2 Bedroom facing Prospect Park Steps to the Q Train,2,2750,prospect park south prospectpark,1h ago
Beautiful 5Br 2Bath washer and dryer in unit no fee,5,4300,brooklyn,1h ago
4 BedroomW Washer Dryer Dishwasher Central Air Balcony,4,3250,flatbush,2h ago
Wonderful 1 bed 1 bath in prime location Close to everything,1,2080,stamford,2h ago
Large 3 Bedroom BOX layout with private patio,3,3700,greenpoint brooklyn ny,2h ago
STUNNING LUXURY 2 BED 2 BATH APT IN EAST WILLIAMSBURG NO FEE,2,3200,east williamsburg,2h ago
West 50th Ninth No Fee 4 bedroom 2 bath w Roofdeck washer dryer,4,7495,midtown west,2h ago
4800 Pretty 2 Bedroom apartment near the heart of East Village,2,4800,east village,2h ago
No Fee Rent Stabilized 3 Bed Great Amenities 3 4 5 Trains,3,3775,crown heights,2h ago
Dazzling Duplex Cathedral Ceiling Balcny 10 Min NYC L Avail 3 1,2,4999,williamsburg,2h ago
LARGE AND SUNNY APARTMENT CENTRAL A C AND HEAT MUST SEE,2,2500,crown heights 2 3 4 5 and a ctrains,2h ago
Huge 3 Bed steps to Prospect Park Dish D N R W trains nofee,3,3645,sunset park,2h ago
HUGE SUNNY 2 bed 1 5 Bath apartment with W D in Unit in Bedstuy,2,3400,brooklyn,2h ago
Enormous one bedroom with storage,1,2199,east harlem,2h ago
1bed beautiful furnished sublet in Bushwick available now,1,3000,bushwick,2h ago
2 Bed New Amenities Elevator Washer n unit Balcony Roof nofee,2,4800,vinegar hill,2h ago
727 Wall Street near Ferry Empire Outlets St George Saint George,1,727,st george saint george staten island,2h ago
BRAND NEW LUXURY 1 BED 1 BATH IN EAST WILLIAMSBURG,1,2995,east williamsburg,2h ago
AMAZING SUNNY 3 BED 1 5 BATH WITH W D IN UNIT IN PRIME BUSHWICK,3,3300,bushwick,2h ago
Stunning Huge 2BR 2 Full Bath APT In Sheepshead Bay Must See,2,3400,sheepshead bay,2h ago
4 Bed 2 Bath in Amenities converted school AC GYM ROOF Courtyard nofee,4,5600,greenpoint,2h ago
3BR For rent citypheps accepted,3,3150,flatbush,2h ago
AMAZING DEAL 2 WEEKS FREE DUPLEX IN WILLIAMSBURG WITH W D IN UNIT,3,4646,williamsburg,2h ago
AWESOME 3 BED 2 BATH DUPLEX IN A LUXURY BUILDING GYM LAUNDRY,3,3600,ridgewood,2h ago
3 Bed 2 Bath in Amenities converted school AC GYM ROOF Courtyard nofee,3,5000,greenpoint,2h ago
AMAZING Williamsburg Duplex with W D in unit,3,4646,brooklyn,2h ago
East 18th First No Fee 3 bedroom w washer dryer dishwasher,3,6195,gramercy,2h ago
HUDSON YARD AFFORDABLE 1 BR RARE FIND,1,2450,midtown west,2h ago
Modern One Bedroom Half a Block to Subway NO FEES,1,1585,castle hill,2h ago
Houston Bowery No Fee 1 Bedroom w washer dryer dishwasher,1,3995,east village,2h ago
MODERN APARTMENT PRIVATE BALCONY CENTRAL A C AND HEAT MUST SEE,2,3200,clinton hills a c s g trains,2h ago
2 Bedroom in Astoria,2,2800,astoria,2h ago
BARGAIN 2BR MIDTOWN WEST PERFECT FOR SHARING,2,2995,midtown west,2h ago
East 9th First No Fee 3 bedroom w washer dryer dishwasher,3,5495,east village,2h ago
Massive 3 bed heart of Woodside eat in kitchen 5 minutes to LIRR,3,2899,sunnyside,2h ago
Massive 1 bedroom in Prime Bedstuy steps from Von King Park NO FEE,1,2549,bedford stuyvesant,2h ago
20 37 49th street,1,1850,astoria,2h ago
No Fee CLASSIC RARE FIND LOFT 1BED 1 BATH,1,2950,buswick brooklyn,2h ago
44TH STREET AND 43RD AVE ONE BEDROOM NEAR 7 TRAIN,1,1775,sunnyside,2h ago
Stunning brand new 3br2ba Flex 4br W D dishwasher heart of Kips Bay,4,6220,kips bay,2h ago
4th B No Fee 1 bedroom w washer dryer dishwasher,1,3295,east village,3h ago
50TH AVE 44TH STREET GORGEOUS 2 BEDROOM AVAILABLE NEAR TRAINS,2,2450,sunnyside woodside,3h ago
No Fee2BR Apartment in Ditmas Park Brooklyn College Kensington slope,2,2350,ditmas park,3h ago
Charming pre war spacious 3 bed laundry in building heat water incl,3,2995,astoria,3h ago
Spacious 2br With Laundry Near Myrtle Broadway,2,3100,bushwick,3h ago
GORGEOUS SUNNY 2 BED 1 BATH IN CROWN HEIGHTS NEAR PROSPECT PARK,2,3200,crown heights,3h ago
2 yrs old NEW studio for rent w new appliances own bathroom kitchen,1,1100,glendale,3h ago
SPACIOUS 2 BDRM DUPLEX BACKYARD IN CLINTON HILL ASAP MOVE IN,2,2995,clinton hill,3h ago
conveniently located perfectly designed,1,2700,financial district,3h ago
conveniently located perfectly designed,2,3000,financial district,3h ago
SUPER BRIGHT 3 BEDROOM IN PRIME CROWNHEIGHTS,3,2750,crownheights,3h ago
Beautiful Sun Drenched 1 Bed Home Office 1 Bath Springfield Garden,1,2295,queens village,3h ago
2nd floor apartment,2,1950,port chester westchester county,3h ago
2 25o 2Bed 1Bath CONDO Corner Unit w VIEWS Rooftop Elevator Laundry,2,2,25mins to midtown near local express 7 trains lirr,3h ago
XL 3 Bedroom 1 Bathroom Apartment w Separate Kitchen BONUS Room,3,3000,yonkers,3h ago
30TH AVE 27TH STREET AMAZING 2 BEDROOM AVAILABLE NEAR TRAINS,2,2600,astoria,3h ago
Heat Water Gas included Prime Astoria Location City Views,1,2495,astoria,3h ago
2 Bedroom on 44th street,2,2395,sunnyside,3h ago
Large Three Bedroom apartment,3,3188,st albans cambria heights springfield gardens,3h ago
LARGE AND SUNNY APARTMENT CENTRAL A C HEAT NO BROKER FEE,1,2400,bedford stuyvesant a c 2 5 trains,3h ago
STUNNING 2 BED IN NEW LUXURY BUILDING PRIVATE BALCONY,1,2500,maspeth 7 fisk av 69th st,3h ago
Heat Water Included Prime Astoria location Upated one bedroom Steps,2,2650,astoria,3h ago
2 Bedroom Newly Renovated pet friendly parking,2,2395,sunnyside,3h ago
STUNNING 2 BED IN NEW LUXURY BUILDING,2,3050,maspeth 7 fisk av 69th st,3h ago
Stunning 1 bedroom 1 bath Unit with Gorgeous Brooklyn Views Availabl,1,2872,plg,4h ago
Large 3 Bedroom centrally located by two major parks,3,3450,harlem morningside,4h ago
LARGE 3 BED 1 5 BATH DOORMAN,3,3750,harlem morningside,4h ago
1bedroom ample closet space W D in unit,1,3208,prospect heights,4h ago
2 Bed 1 5 Bath Park Slope Gowanus Just a few min from Whole Food,2,4650,gowanus,4h ago
LARGE 2 BED 1 BATH DOORMAN,2,3250,harlem morningside,4h ago
All Amenities Building 2 Bed Flex 3 beds 1 Bath No Fee,2,3500,bushwick brooklyn,4h ago
BRAND NEW 1 BED WITH PRIVATE YARD,2,3295,brighton beach b q brighton beach,4h ago
ENTIRE HOME 2 Bed 1 5 Bath,2,5500,park slope,4h ago
Large renovated 2 bedroom BB Howard Beach,2,2100,howard beach,4h ago
BRAND NEW SPACIOUS ROOM IN PRIME WILLIAMSUBURG,3,1600,williamsburg,4h ago
Beautiful 3 bed 2 bath avail 3 1,3,3120,east harlem,4h ago
MASSIVE 3 BED ON PROSPECT PARK,3,2815,prospect lefferts gardens,4h ago
Basic 1 bedroom Nice area,1,1850,midwood kingshighway b q subway,4h ago
Bridgeview Luxury Residences Penthouse 1Bed For Rent,1,3300,astoria,4h ago
MASSIVE LUX 1 BED PRIME ASTORIA ROOF DECK LAUNDRY,1,3100,astoria,4h ago
Fabulous 3 Bed 2 Bath Apartment in Bushwick,3,3000,bushwick,4h ago
100 John Street No Brokers Fee 2 Months Free Rent,1,4442,financial district,4h ago
NO FEE Luxury Spacious 1 Bed w Bright Massive Living Space in FiDi,1,4154,financial district,4h ago
Spacious One Bedroom Flex 2 or 3 bedroom One Bath features North exp,1,5271,financial district,4h ago
LARGE AND SUNNY APARTMENT RENT STABILIZED HEAT HOT WATER INCLUDED,1,1897,sunset park,4h ago
Luxury 1 BR 800sf 2078 Hardwd W D Terr Dwntwn,1,2078,stamford,5h ago
HUGE 4 bed 1 bath apt in Flatbush,4,3200,flatbush,5h ago
Sunkissed 3 bed 1 bath apt in Gowanus March 1 move in,3,4400,gowanus,5h ago
Spacious 2 bed 2 bath apt in Prime Bedstuy 1 month free,2,3400,bedstuy,5h ago
Pack your bags and move right in to this RAD 4BR 2BA No Fee,4,3600,bed stuy a c g trains,5h ago
1 Bed 1 Bath Dishwasher Elevator Gym Roof Deck Laundry Garage,1,2950,williamsburg,5h ago
Huge 3 bed prime williamsburg open house today,3,3800,williamsburg,5h ago
Beautiful 3 bedroom semi box,3,2600,glendale,5h ago
Large 1 Bed 1 Bath w Private Balcony 1 Block from J Train,1,2500,bedstuy bushwick brooklyn,5h ago
2Bed 1Bath AC Laundry Roof Access Dishwasher Garage,2,3799,bushwick,5h ago
Large 1 Bed 1 Bath w Private Balcony 1 Block from J Train,1,2500,bedstuy bushwick brooklyn,5h ago
4 Equal to Size Bedrooms SKYLIGHTS 5 Blocks from Dekalb L Train,4,3650,ridgewood queens,5h ago
1 bedroom apartment NO FEE,1,2995,midtown west,5h ago
Luxury 1 BR 800sf 2118 Hardwd W D Terr Dwntwn,1,2118,stamford,5h ago
SPACIOUS CROWN HEIGHTS 2 5 BED 1 BATH PRIVATE TERRACE,2,2800,crown heights,5h ago
1Bed 1Bath AC Laundry Roof access Dishwasher Bike Storage,1,2741,bushwick,5h ago
One bedroom UES 2700,1,2700,upper east side,5h ago
Fully renovated 3 bedroom in Glendale,3,2700,ridgewood,5h ago
2 bed 1 bath prime bushwick NO FEE,2,2900,brooklyn,5h ago
MASSIVE 2 BEDROOM IN CROWNHEIGHTS,2,2650,crownheights,5h ago
Brand new studio Prime bushwick NO FEE,1,2860,brooklyn,5h ago
Luxury Apartment in Flatbush,1,2495,flatbush,5h ago
Equal Sized 3 Bedroom Massive Living Space Dekalb L 3 Blocks away,3,3500,bushwick brooklyn,5h ago
Luxury 1 Bed with Balcony Open Kitchen in Downtown Brooklyn,1,3950,downtown brooklyn,5h ago
DOWNTOWN BROOKLYN 3 BEDROOM 2 BATH LAUNDRY ROOF DECK,3,5750,downtown brooklyn,5h ago
No Fee 20 25 Minutes into the City Large 3 Bed Prime Buashwick,3,3400,bushwick brooklyn,5h ago
4 bed 3 bath Massive duplex in Prim bushwick with private backyard,4,5000,brooklyn,5h ago
PERFECT TRUE 2 BR BALCONY LENOX HILL,2,3150,upper east side,5h ago
SUPER BRIGHT 3 BEDROOM IN PRIME CROWNHEIGHTS,3,2750,crownheights,5h ago
Furnished One Bedroom Apartment,1,1600,white plains,5h ago
NEWLY RENOVATED LARGE 2 BEDROOM IN BUSHWICK WITH W D IN UNIT,2,2700,bushwick,5h ago
NO FEE Modern 1 Bed with Granite Kitchen and Dishwasher in Kips Bay,1,3925,kips bay,6h ago
Prime Bushwick 3 Bedroom Sun Drenched Bedrooms,3,3500,bushwick,6h ago
3 Bed 1 Bath Apartment in Excellent Location,3,3100,crown heights,6h ago
Gorgeous Crown Heights 1 Bed Chipotle down the street 2300,1,2300,crown heights,6h ago
1 5 bath Dekalb L Seneca M NO FEE,3,3675,ridgewood,6h ago
Brand New 2 Bed unit by Brooklyn College Laundry in Unit 2500,2,2500,flatbush,6h ago
Bright Crown Heights 3 Bedroom Apartment 2800,3,2795,crown heights,6h ago
Prospect Heights 3 Bed 1 5 Bath 3650,3,3650,prospect heights,6h ago
LOW FEE MINT 3BR SPACIOUS LIVING RM QN SZ BRS SS DW AC UNION SQ PARK,3,4850,gramercy,6h ago
1 Bedroom Apartment Wakefield Area,1,1650,bronx,6h ago
Prewar 2BR Elevator Laundry Shares Couple Kensington Prospect Park,2,2500,kensington,6h ago
2 Bedroom Rental in Elmont Must See,2,2900,elmont,6h ago
Valley Stream 2 bedroom apt for a single or couple,2,1500,north valley stream,6h ago
1600 sudio apartment all utlities included,1,1600,bronx,6h ago
Yonkers 1 Bedroom Apartment Ludlow Area,1,1400,westchester,6h ago
East Village Apartment for Rent,2,4695,east village,6h ago
2 BEDROOM SUNSET PARK,2,1850,sunset park,6h ago
Large 2 Bdrm Dinning area wood flrs thruout,2,2500,canarsie east 80 s,6h ago
STUDIO APARTMENT,1,1200,jersey city,6h ago
APARTMENT FOR RENT IN FOREST HILLS,1,1700,forest hills,6h ago
STUNNING 3 BED 2 BATH APT IN PLG STEPS FROM PROSPECT PARK NO FEE,3,3350,prospect lefferts gardens,6h ago
Large 2 bedrooms apt quiet area utilites included,2,1700,pelham gardens astor av,6h ago
Luxury 1 BR 800sf 2118 Hardwd W D Terr Dwntwn,1,2118,stamford,6h ago
LUXURY 2 BEDROOM GYM ELEVATOR ROOFTOP LOUNDRY NO FEE,2,2550,east flatbush,6h ago
Harborpoint Special Modern 1 BR 2100 Hardwd W D Terr Dwntwn,1,2100,stamford ct,6h ago
RENOVATED MODERN 2 BEDROOM,2,2200,brooklyn,6h ago
Newly Renovated 2 BR Heat Hot Water Incl Walk to Subway Buses,2,2150,astoria,6h ago
Massive Luxury 1BD w Dining Rm Tranquil Beekman Pl Location,1,4430,midtown east,6h ago
MASSIVE 4 BED 2 BATHROOM IN UNIT LAUNDRY NO FEE BUSHWICK,4,3600,bushwick,6h ago
MASSIVE 4 BEDROOM WITH PARKING NO FEE,4,3200,brooklyn,6h ago
FLEX 3 BED 24H DOORMAN BUILDING FIDI NO FEE,3,4300,financial district,6h ago
Great renovated 3bd in beautiful crown heights north,3,2795,brooklyn,6h ago
Spacious 1 Bed with Kitchen Island,1,2500,crown heights,6h ago
STUNNING RENOVATED 4 BED 2 BATH APT IN PRIME BUSHWICK NO FEE,4,4125,bushwick,6h ago
Unreal stunning true 2br steps from Times Squre central but quiet RARE,2,4250,midtown,6h ago
Private Backyard 2 Bed with Natural Light,2,2500,brooklyn,6h ago
Laundry in Unit Sunny 3 Bed 2 Bath,3,4400,south slope brooklyn,6h ago
Modern 1 Bedroom Apartment,1,2400,bushwick,6h ago
Nolita Gem Renovated Roof Deck Laundry,1,2950,nolita bowery,6h ago
3 BED AVAILABLE IN CROWN HEIGHTS GYM AND FURNISHED ROOFTOP,3,2850,crown heights,6h ago
LUXURY 2 BED 2 BATH APT WITH AMENITIES ADJACENT TO PROSPECT PARK,2,3500,flatbush,6h ago
HUGE 3 BED IN GOWANUS PARK SLOPE LAUNDRY IN BUILDING,3,4200,park slope,6h ago
Nicely redone 3 bed 1 bath residence tons of charm Prime Crown Heights,3,3100,crown heights,7h ago
Massive 1Bed can be converted into 2 2Bath Terrace in UWS NO FEE,2,6495,upper west side,7h ago
Private 2 Room Suite Private Bath,1,1250,somers katonah,7h ago
MASSIVE 3 BED 2 Bath W D IN UNIT,3,3200,brooklyn,7h ago
W D IN UNIT STUNNING DUPLEX OUTDOOR SPACE,4,3200,flatbush,7h ago
DUPLEX IN PRIME LOCATION,3,3200,clinton hill,7h ago
High Rise Apartment For Rent in Forest Hills,2,2800,forest hills,7h ago
Large Renovated 1BD w Spacious Layout Elegant Prewar Elevator Bldg,1,3460,murray hill,7h ago
1BR in Rye No Fee By Owner,1,1900,rye ny,7h ago
Renovated Large living space dishwasher new appliances,1,3200,lower east side,7h ago
Three bed Astoria,3,3300,queens,7h ago
2 bed Astoria,2,2350,queens,7h ago
1 bed Astoria,1,1900,queens,7h ago
Spacious 3 bed 1 bath apt near Maria Hernedez,3,3300,bushwick,7h ago
Spacious 1 Bedroom Apartment NO FEE Crownheights,1,2300,crownheights,7h ago
3 Bed 2 Bath GREAT DEAL,3,2800,bedstuy,7h ago
PET OK RIVERVIEW HUGE MINT COND CLOSE TO RR SHOPS,2,2800,dobbs ferry,7h ago
2BR Ranch House for Short Term Rental,2,2800,stamford,7h ago
3 BED 1 BATH Dishwasher Laundry in building NO FEE,3,2795,crown heights,7h ago
MASSIVE 4 BED IN BUSHWICK SHARED YARD,4,3799,brooklyn,7h ago
BRAND NEW 2 Bed 1 5 Bath Laundry in unit NO FEE,2,3400,bedstuy,7h ago
TOP FLOOR LARGE CLOSETS MASSIVE SPACE BRIGHT HIGH CEILING FREE GYM,1,2890,financial district,7h ago
2 BRs 2 Baths 2 BALCONIES Elevator Pet Ok SUNSET PARK SLOPE GREENWOOD,2,2750,sunset park industry city,7h ago
REMARKABLE CONDO FINISHES TOP FLOOR NEW CONSTRUCTION CITY VIEW,4,4900,financial district,7h ago
2 BRs 2 Baths 2 BALCONIES Elevator Pet Ok SUNSET PARK INDUSTRY CITY,2,2750,sunset park industry city,7h ago
East Village Gem NO FEE,3,6000,east village,7h ago
No Fee 3bed 1bath in Stuy Heights,3,3250,brooklyn,7h ago
No Fee 2bed 1bath 2350,2,2350,brooklyn,7h ago
NO FEE Spacious 2 Bed in Prime Location with 1 Month FREE,2,3624,brooklyn,7h ago
Live the dream life in our gorgeous community Stop by for a tour,2,2890,yonkers,7h ago
AMAZING SUNNY 3 BED 1 5 BATH WITH W D IN UNIT IN PRIME BUSHWICK,3,3300,bushwick,7h ago
GORGEOUS 3 BED PROSPECT PARK SOUTH,3,2850,prospect park south,7h ago
BEAUTIFUL 3 BEDROOM STEAL DEAL,3,2750,flatbush,7h ago
HOT DEAL GORGEOUS 3 BED RENOVATED,3,2795,crown heights,7h ago
Room C av for rent last vacancy,4,970,inwood wash hts,8h ago
spacious one bedroom available now,1,1550,yonkers,8h ago
No fee Large 2BR in a Central Williamsburg location By the Sway,2,3300,williamsburg,8h ago
2 25o 2Bed 1Bath w Rooftop Elevator Laundry,2,2,25mins to midtown new condo building,8h ago
Private House Three Bedroom Kitchen Bath Close to All Transportation,3,2695,flatbush flatlands,8h ago
42nd st sun drenched 1BR river views of New Jerse,1,4900,midtown west,8h ago
HUGE 4 BED 1 5 BATH IN CROWN HEIGHTS SPACIOUS ROOMS W LOTS OF LIGHT,4,2700,crown heights,8h ago
MASSIVE 4 BED 1 BATH DUPLEX IN SWEET BUSHWICK LOCATION NO BROKERS FEE,4,3200,bushwick,8h ago
MASSIVE 2 BED 1 BATH W PRIVATE YARD IN OCEAN HILL NO BROKER S FEE,2,2400,ocean hill,8h ago
PET OK 2 BATHR LAUNDRY GARAGE SPACIOUS EASTCHESTER SCH CLOSE TO RR,2,3150,scarsdale,8h ago
ENORMOUS 1 BED 1 BATH W OFFICE ROOM IN BUSHWICK FOR A GREAT PRICE,1,2500,bushwick,8h ago
IMMACULATE 3 BED 3 BATH IN CROWN HEIGHTS LAUNDRY ROOF NO FEE,3,3150,crown heights,8h ago
VERY UNIQUE 3BR APT IN BENSONHURST,3,2800,brooklyn,8h ago
Duplex 2Br 2 Bath Bell Blvd Lirr,2,2450,bayside,8h ago
Chic urban living at Residences on Bedford 1 bed 1 bath available,1,1975,stamford,8h ago
Make your home with us Lovely community with great style,2,3545,elmsford,8h ago
ULTIMATE APT BEAUTIFUL LUXURY 4BR 3BA VIRT DM ELV GYM WD UNIT SS DW,4,17500,upper east side,8h ago
Large Two Bedroom Apartment Elevator Laundry Close to All,2,2500,east flatbush brooklyn,8h ago
3 Bedroom Apt for rent,3,2200,yonkers,8h ago
ABSOLUTE CLASS GORGEOUS GIGANTIC 1BR DM ELEV LNDRY GYM DW CENTRAL PK,1,3800,upper east side,2/7
Beautiful 2bd 1Bath Great location W D in Building,2,2500,crown heights,2/7
Beautiful 1bd 1 Bath Private outdoor Space Prime location,1,2850,clinton hill,2/7
Beautiful 2bd 1Bath W D in Building Prime location,2,2800,crown heights,2/7
Beautiful 5bd 3Bath Private Roof Deck Great location,5,4500,crown heights,2/7
1Fl renovated 3bed 2bath Apt w i All Utilities Backyard,3,2600,auburndale ny,2/7
Hells Kitchen 3 Bedroom for A GREAT Price,3,5495,midtown west,2/7
Great 1 Bedroom with Elevator,1,2300,harlem morningside,2/7
Luxury 1 Bed 1 Bath 1 MONTH FREE,1,2500,maspeth,2/7
BRAND NEW 3 BEDROOM 2 BATHROOMS HASA CITYFHEPS WELCOME,3,3200,bronx,2/7
LARGE NEW 3 BEDROOM 2 BATHROOMS CityFheps welcome,3,3200,bronx,2/7
Rarely avail real 3BR 1bth nr R 46th St pets ok newly reno 3 1 23 mv,3,2899,astoria,2/7
1Fl renovated 1bed 1bath Apt w i All Utilities,1,1850,fresh meadows ny,2/7
Luxury 2 Bed 2 Bath Apartment 1 MONTH FREE,2,3050,maspeth,2/7
3BR Flex 4BR 1300sft Pre War Next To Brower Park,4,3500,crown heights north historic district,2/7
Brand new 4 bed 2 bath in Prime East Village w W D avail NOW,4,7995,east village,2/7
Luxury 2 Bed 2 Bath Apartment 1 MONTH FREE,2,3050,maspeth,2/7
1Fl new 1bed 1bath Apt w i All Utilities in a newly built home,1,1900,fresh meadows ny,2/7
1 bedroom 1 bath fully renovated 1 450,1,1450,staten island,2/7
SUN BLASTED EAST VILL 2 BED DIGS PRIME LOCATION A STEAL,2,3495,east village,2/7
3 bedrooms 1 bath fully renovated Staten Island 2 500,3,2500,staten island,2/7
NEW Rent Stabilized 1BR Apartment in Sunset Park gowanus slope,1,1708,sunset park,2/7
BRIGHT NEWLY MINTED CHELSEA 1 BED DIGS PRIME LOCATION RARE FIND,1,3495,chelsea,2/7
BRIGHT NOLITA CORNER 3 BED STUNNER PRIME LOCATION,3,4995,nolita bowery,2/7
DITMAS PARK 2 BEDROOMS APARTMENT,2,3000,ditmas park,2/7
FIRST FLOOR 2BDS APARTMENT,2,2300,canarsie,2/7
Large real 3 bed flex brownstone steps to train and all must see,3,3000,crown heights,2/7
3 Bedrooms apartment for rent,3,2100,yonkers,2/7
S Williamsburg Prewar Renovated 3 Bed 2 Full Bathroom,3,3800,williamsburg,2/7
Renovated 1 bed Sunny Spacious,1,1845,new york,2/7
Luxurious One Bedroom Condo,1,2650,white plains,2/7
Doorman Luxury Apartment Fully Furnished,1,4850,midtown west,2/7
1 BEDROOM TRAVIS NEAR WEST SHORE EXP,1,1600,travis,2/7
1 bath near C and J train,2,2999,bed stuy,2/6
Spectacular Apartment Available,2,2300,richmond hill south ozone park,2/6
Williamsburg Rent Stabilized luxury building w balcony amenities,1,3355,williamsburg,2/6
Private Outdoor space Exposed brick new Everything Gas included Park a,3,2600,bedford stuyvesant,2/6
Modern New Duplex Private Backyard Lots of Windows NO FEE,2,2600,bushwick right at j z a l c subways,2/6
69th Street btw Northern Blvd 34th Ave,3,3400,woodside,2/6
AMAZING UPDATED 2 BEDROOM APARTMNET,2,2500,astoria,2/6
44TH STREET AND 43RD AVE TWO BEDROOMS NEAR 7 TRAIN AND 30MIN TO N Y,2,2250,sunnyside,2/6
Modern 1 bed in New Development,1,2300,crown heights,2/6
STUNNING 2 BED PRIME LOCATION,2,2800,bedford stuyvesant,2/6
DUPLEX IN PRIME LOCATION,3,3200,clinton hill,2/6
W D IN UNIT STUNNING DUPLEX OUTDOOR SPACE,4,3200,flatbush,2/6
BRAND NEW 2 Bed 1 5 Bath Laundry in unit NO FEE,2,3400,bedstuy,2/6
3 BED 1 BATH Dishwasher Laundry in building NO FEE,3,2795,crown heights,2/6
PORT MORRIS 2 BED 2 BATH LUXURY NEW BLDG GYM LAUNDRY,2,3500,port morris,2/6
SOHO LUXURY 1 BEDROOM,1,3995,soho,2/6
Gorgeous 3 Bed 1 5 Bath available in the Heart of Crown Heights,3,2899,crown heights near a c s train lines,2/6
2 Bed w in unit Washer Dryer Backyard,2,2599,flatbush near winthrop 2 and 5 train lines,2/6
