title,bedrooms,price,location,post_time
RENT STABILIZED. LARGE 1 BED. ALL UTILITIES INCLUDED. Prime location!!,,"$4,200",east village,1/25
SUN BLASTED CHELSEA ALCOVE STUDIO - FULLY LOADED DOORMAN BLDG_A STEAL!,,"$2,595",chelsea,1/25
APARTMENTO RENOVADO DE 2 HABITACIONES,,"$1,795",bronx,1/25
RUTLAND RD. NEW CONSTRUCTION,,"$2,595",east flatbush,1/25
"Crown Heights Renovated 3 Bed 2 Bath, Giant Bedrooms and Livingroom",,"$4,000",crown heughts,1/25
SPACIOUS ROOM IN 3 BED 2 BATH IN PARKSLOPE,,"$1,350",parkslope,1/25
UNDER PRICE! SPACIOUS 4 BEDROOM 1.5 BATH**NO FEE,,"$3,000",crownheights,1/25
DUPLEX**PRVATE ROOFDECK**ENDLESS LIGHT**2 BATHROOM**NO FEE,,"$2,900",crown heights,1/25
BRAND NEW SPACIOUS ROOM IN PRIME WILLIAMSUBURG,,"$1,600",williamsburg,1/25
CLINTONHILL//2 BEDROOM 1.5 BATHROOM/HUGE BASEMTNT// BACKYARD//NO FEE,,"$3,000",clintonhill,1/25
SPACIOUS 4 BEDROOM 1.5 BATH**NO FEE,,"$3,000",crownheights,1/25
ONE BEAUTIFUL BEDROOM + PLACE USED AS A DECK,,"$2,100",bed-stuy/ clinton hill,1/25
4 Bedroom Furnished Apartment (Furniture Included),,"$4,000",woodside,1/25
"Jumbo 2 Bed + 1.5 Bath + Balcony, By E/M/R Trains | Elevator/Laundry",,"$2,650",rego park / forest hills / briarwood / kew gardens,1/25
"4bed 2 full bath, right near Pratt Institute!!!!!! - $4600",,"$4,600",bedstuy,1/25
3Bed / 2 Bath in prime Ridgewood!!!! No fee!!!! - $3200,,"$3,150",ridge wood,1/24
"No Fee. 2 Month free, Full service building*Massive space*South exposu",,"$3,750",financial district,1/24
Gorgeous Dyckman Street Pre-war 3 bedroom,,"$2,800",inwood / wash hts,1/24
"Jumbo (Studio) By E/M/R Trains | Elevator/Laundry, Utilities Included",,"$1,850",rego park / forest hills / briarwood / kew gardens,1/24
"Fabulous prewar 1 br w/ large private terrace, Nomad / Chelsea border",,"$3,550",nomad / chelsea border,1/24
"Mega (1 Bed) TOP FLOOR, E/F Trains | Elevator/Laundry, Utilities Incl.",,"$2,150",briarwood / kew gardens / forest hills / rego park,1/24
"Jumbo ( Studio ) By E/F Trains | Elevator/Laundry, Utilities Included",,"$1,775",briarwood / kew gardens / forest hills / rego park,1/24
"Beautiful (1 Bed) Spacious !! W/ Elevator/Laundry, Pet Friendly",,"$1,755",flushing / bayside / whitestone/ fresh meadow,1/24
"Gorgeous (1 Bed) By E/F Trains | Elevator/Laundry, Utilities Included",,"$1,950",briarwood / kew gardens / forest hills / rego park,1/24
63RD STREET AND WOODSIDE AVE ONE BEDROOM NEAR #7 TRAIN AND 25MIN TO N,,"$1,650",woodside,1/24
50TH STREET AND 43RD AVE TWO BEDROOMS NEAR #7 TRAIN,,"$2,500",sunnyside,1/24
30TH AVE AND  BROADWAY 3 BEDROOMS NEAR N Q TRAIN AND 20MIN TO N Y C,,"$2,600",astoria,1/24
1 Bedroom Apartment,,"$1,750",briarwood,1/24
Renovated 1 Bed plus Office Apartment available in Flatbush!!,,"$2,299",flatbush,1/24
NY-Presbyterian/Columbia__4 br-2 bath_ELEV_LAUNDRY__WASHINGTON HEIGHTS,,"$3,450",inwood / wash hts,1/24
Renovated 2 Bed Apartment available in Flatbush!!,,"$2,350",flatbush,1/24
EYE GRABBING !__TRUE 4 BR_2 BATH__ELEVATOR_LAUNDRY__Washington Heights,,"$3,500",inwood / wash hts,1/24
FRESH OUT THE OVEN__4 BR_2 BATH__ELEVATOR_LAUNDRY__Washington Heights,,"$3,500",inwood / wash hts,1/24
IN THE HEIGHTS__TRUE 4 BR_2 BATH__ELEVATOR_LAUNDRY__Washington Heights,,"$3,500",inwood / wash hts,1/24
"Great Value*True 3 bed & 2 bath, Great natural light, lots of clos",,"$2,700",crown heights,1/24
"2/3/2023 * 1 Bdrm apt, Utilities Incl, No Fee ! EIK, Bth, w/Storage",,"$1,850",rego park,1/24
"Luxury & MASSIVE 7 Bedroom, 4 Bath home in Gramercy Park. NO Fee!!",,"$8,752",gramercy,1/24
Classic NYC Basement Cozy Modernly Renovated Apartment,,"$1,600","wakefield, bronx",1/24
"Chic and Modern, Newly renovated, Attic Apartment",,"$2,200","wakefield, bronx",1/24
"Modern, Newly Remodeled, Spacious Bronx Apartment",,"$3,200","wakefield, bronx",1/24
"Modern, Impressive Newly Remodeled, Spacious Bronx Apartment",,"$4,400","wakefield, bronx",1/24
"Modern, Grandiose Newly Remodeled, Spacious Bronx Apartment",,"$3,900","wakefield, bronx",1/24
February Sublet,,"$2,500",manhattan,1/24
Rent Weekly or Monthly BUSHWICK 1 Bedroom,,$750,"bushwick, brooklyn",1/24
Flushing 35Ave/Parsons Blvd Studio:$1750,,"$1,750",flushing,1/24
SPACIOUS 2 BDRM DUPLEX + BACKYARD IN CLINTON HILL****ASAP MOVE IN,,"$2,995",clinton hill,1/24
3 BDRM GOWANUS GEM AVAILABLE FOR ASAP MOVE IN!!! SHARED YARD!!!,,"$4,400",gowanus,1/24
2nd  floor Apt Near Murdock Ave,,"$2,000",jamaica,1/24
Flushing 35Ave/Parsons Blvd large one bedroom:$2100,,"$2,100",flushing,1/24
Bellerose 83Ave/242Street 4BR 2BATH whole house rent $3500,,"$3,500",bellerose,1/24
Flushing 137Street/Northern Blvd 2BR with balcony:$2500,,"$2,500",flushing,1/24
Flushing 38Ave/Parsons Blvd 2BR:$2425,,"$2,425",flushing,1/24
Flushing 32Ave/Union Street 1BR balcony$2100.,,"$2,100",flushing,1/24
Flushing 32Ave/Union Street 2BR 2BATH balcony$2600.,,"$2,600",flushing,1/24
Two bedroom apartment for rent (railroad style),,"$1,800",bushwick,1/24
AMAZING SUNLIT DUPLEX IN WILLIAMSBURG!,,"$4,246",williamsburg,1/24
Studio Apartment,,"$1,699",hempstead,1/24
