title,bedrooms,price,location,post_time
A Stunning 2-BR Private Garden Apartment in East Harlem,,"$3,100",east harlem,1/29
$1600 /1br -Spacious 3 1/2 rooms-Private Walk in Entrance/Many Closets,,"$1,600",staten island-bulls head,1/29
"1BR near BAYSIDE LIRR,NEWkit,NEWbath,HUGE BedroomNEW WOODflr,AbsentLL",,"$1,750",bayside near north flushing and douglaston,1/29
"CLINTON HILL, TWO BED, ROOF-DECK :)",,"$2,800",clinton hill,1/29
"FEE NEGOTIABLE,1BR near BAYSIDE LIRR,HUGE YARD for BBQ Grill, AbsentLL",,"$1,900","bayside near lirr station, douglaston and little neck",1/29
"2BR,YARD,near BAYSIDE LIRR,RENOVATED Kit and Bath,WOODflr,CENTRAL Air",,"$2,000",bayside near douglaston and little neck,1/29
"HALF MONTH FEE3BR,NEW QUARTZkit/STAINLESS STEELapp,NEWbathWOODfl,C/AIR",,"$2,700",whitestone near north flushing and bayside,1/29
"1BRwithYARD/DECK,NEW QUARTZkit/StainlessSteelAppl,WOODflrRENOVATEDbath",,"$2,300",queens village,1/29
"HALF MONTH FEE3BRnearLIRR,Eat-n-Kit,L-ShapeDR/LR,1.5BathWOODfl,BALCONY",,"$2,400",north flushing near bayside and whitestone,1/29
"NO FEE - $2900 Rent - 3 Bedroom, 2 bath Apart- TODAY SUNDAY OPEN HOUSE",,"$2,900","woodside, ny",1/29
"2BR near LIRR,NEWkitNEWapplDISH/MICRO,NEWbathWOODflrWASHER/DRYER,CATok",,"$2,100",bayside near north flushing and whitestone,1/29
"2 BEDROOM APARTMENT W, DISHWASHER, GYM, LAUNDRY",,"$2,659",bushwick,1/29
ROCKAWAY BEACH BEACH BLK ONE BEDROOM,,"$1,850",rockaway park,1/29
Studio apartment available for rent in quiet cul-da-sac in Yonkers,,"$1,800",westchester,1/29
BRAND NEW! 2 Bedroom apr in Bay Ridge 5th ave -82nd sunset park slope,,"$2,600",bay ridge,1/29
XL 2BR Apt with Private Yard in Park Slope 12th Street - laundry,,"$4,600",park slope,1/29
3 bedroom apartment in Park Slope South Greenwood heights area,,"$2,595",park slope south 23rd street - greenwood,1/29
Midtown East 2 Bedroom,,"$3,800",midtown east,1/29
$1005__Wall Street__near Ferry__Empire Outlets_St George__Saint George,,"$1,005",st george - saint george - staten island,1/29
IN THE HEIGHTS__TRUE 4 BR_2 BATH__ELEVATOR_LAUNDRY__sunset park slope,,"$3,450",inwood - washington heights,1/29
Industry City__4 BR - 2 Bath__BROWNSTONE__N Express _SUNSET PARK slope,,"$2,900",sunset park near express train plus b.a.t. ferry,1/29
2BR unit with granite kitchen & In Unit Laundry,,"$3,995",murray hill,1/29
Barclays special__4 BRs__W + D__Douglass & 5th__PARK SLOPE sunset park,,"$4,400",park slope - park slope north,1/29
True 3 BR + WASHER+DRYER+PARKING________Bay Ridge Dyker Heights sunset,,"$3,600",bay ridge,1/29
"Beautiful, sunny, studio apartment- $2200",,"$2,200",upper west side,1/29
No Fee 3 bed/2 bath Garden Duplex in Crown Heights,,"$3,250",brooklyn,1/29
Furnished Apartment at Prime Downtown Flushing,,"$2,200",flushing,1/29
"Greenpoint,one of a kind apartment --Eckford street",,"$10,900","greenpoint ,brooklyn",1/29
AMAZING 2 Beds Apt for rent! *NO FEE*,,"$2,800",bed-stuy,1/28
"900 sq ft 1 bed, 1 bath in stamford, CT",,"$2,050",stamford,1/28
4 bedroom in Silver Lake,,"$3,000",silver lake / staten island,1/28
STATEN ISLAND STUDIO APARTMENT,,"$1,400",staten island,1/28
* 2 BED W/ IN UNIT LAUNDRY * NATURAL LIGHT * HEAT AND HOT WATER INCL,,"$2,382",brooklyn,1/28
BRAND NEW WILLIAMSBURG 1 Bed Apt for Rent! *NO FEE*,,"$4,200",williamburg,1/28
"Fabulous prewar 1 br w/ large private terrace, Nomad / Chelsea border",,"$3,550",nomad / chelsea border,1/28
"3 Bed 2 Bath Duplex with amenities (gym, game room, rooftop)",,"$3,600",ridgewood,1/28
MASSIVE 3 Bed 2 Bath Apt w/ IN-UNIT WASHER/DRYER *NO FEE*,,"$3,150",crown heights,1/28
3 Bed / 1.5 Bath next to Maria Hernandez w Balcony Laundry Dishwasher,,"$4,000",bushwick,1/28
**LARGE LIVIG ROOM** SPACIOUS 3 BEDROOM IN STUYVSANT HEIGHT***NO FEE,,"$2,700",stuyvsent height,1/28
2 Bedroom Apartment Available for Rent,,"$1,950",new rochelle,1/28
Yes! You can have it all!,,"$2,200",yonkers,1/28
Huge Apartment with a Skylight,,"$3,675",ridgewood,1/28
* NEW PENTHOUSE 2 BED * BALCONY * ELEVATOR,,"$6,711",williamsburg,1/28
* BRAND NEW BUILDING * PARKING AND LAUNDRY IN UNIT * BALCONY,,"$2,999",brooklyn,1/28
* PENTHOUSE STYLE 2 BED * PARKING * IN UNIT LAUNDRY,,"$5,499",brooklyn,1/28
* HUGE PRIVATE BACKYARD * NEW RENOVATED BATHROOM * KING SIZED BEDROOMS,,"$2,499",brooklyn,1/28
* 3 BED WITH IN UNIT LAUNDRY * DISHWASHER * TONS OF LIGHT,,"$3,999",brooklyn,1/28
* 4 BED WITH PRIVATE OUTDOOR SPACE * IN UNIT LAUNDRY * TALL CEILINGS *,,"$4,499",brooklyn,1/28
* NEWLY RENOVATED 3 BED * 2 BATHS * HUGE BEDROOMS *,,"$2,999",brooklyn,1/28
Two Bedroom Garden Style Condo,,"$2,200",white plains,1/28
MODERN 1 BED 1 BATH available now!,,"$2,450",bushwick,1/28
2 Bd/1Bath- Granite Countertops/Fully Furnished,,"$3,000",brooklyn,1/28
Newly Renovated 3 bedroom apt in a house,,"$3,650",port washington,1/28
Spacious Apartment in Prime Bushwick Location,,"$2,700",bushwick,1/28
"Renter's desire! 2 bed, 2 bath.",,"$2,500",staten island,1/28
Large sunny apartment steps from Union Square.,,"$3,699",east village,1/28
**STUNNING 2 BED/ 2 BATH APARTMENT IN PRIME BED-STUY**,,"$2,400",bedford-stuyvesant,1/28
"Bright,sunny&big 1BR, pets ok avail now!",,"$2,150",astoria,1/28
XL 2BR Apt with Private Yard in Park Slope 12th Street - laundry,,"$4,600",park slope,1/28
