title,bedrooms,price,location,post_time
Apartment for rent,,"$1,800",west harrison,1/29
No Fee — Great Deal (2BR) Near Prospect Park!! Will not last long.,,"$2,736",prospect heights,1/29
*MASSIVE* SUPER SUNNY 4 BED 1.5 BATH AVAILABLE FOR *ASAP* MOVE IN!,,"$3,800",ridgewodd,1/29
AMAZING 2BED IN *PLG* *PRIVATE ROOFDECK* *RIGHT NEAR PROSPECT PARK*,,"$2,500",prospect lefferts gardens,1/29
*STUNNING* MODERN STUDIO AVAILABLE *ASAP*IN CROWN HEIGHTS!,,"$2,300",crown heights,1/29
*AWESOME* 2 BED + BASEMENT NEAR IRVING SQUARE PARK!,,"$2,900",bushwick,1/29
Gorgeous 2 Bedroom on 44th Street! W. Parking,,"$2,500",sunnyside,1/29
Beautiful Apartment!,,"$4,645",gramercy,1/29
130-13  124TH STREET  2 BEDROOMS NEAR TRAIN AND BUSES,,"$2,175",south o zone park,1/29
Renovated Apartment -very spacious rooms,,"$2,500",east flatbush,1/29
NO FEE Gorgeous 1BR Brownstone in the Heart of Bed Stuy,,"$2,600",bed stuy / crown heights,1/29
For Rent in Willowbrook,,"$1,750",staten island,1/29
$1600 sudio apartment all utlities included,,"$1,600",bronx,1/29
Central Park West Apt,,"$8,700",upper west side,1/29
"Fully furnished, Modern 2 bed w/large private terrace for short term",,"$8,200",upper west side,1/29
Basement Studio Renovated - Private Entrance - Move in ASAP!,,"$1,550",canarsie brooklyn,1/29
Free First Month 4BR/1.5BA Montefiore's Moses Campus,,"$2,979",norwood,1/29
🌟 Brand New 2 Bed unit by Brooklyn College! Laundry in-Unit! $2500,,"$2,500",flatbush,1/29
$720 / 1br - Rent Weekly BUSHWICK ENTIRE APARTMENT,,$720,"bushwick, brooklyn",1/29
All New Charming Spacious Apt in a Great Location,,"$3,150",rego park,1/29
Lovely 2 Bedrooms Apartment in a multi family house,,"$2,300",forest hills,1/29
NO FEE! Beautiful 2Bed/1Bath Railroad unit* + WD! in Prime Park slope!,,"$3,760",park slope,1/29
GIANT 2 Bed 1 Bath - L Train - Elevator Laundry ROOF - Artist LOFT,,"$2,950",brooklyn,1/29
🔥Artist Loft ☀️Huge Skylight🌇 Private Rooftop *W&D in Unit* NO FEE!!,,"$4,995","prime bedstuy @ j, m, z, myrtle subway",1/29
Fully renovated one bedroom in Midwood,,"$1,900",midwood,1/29
Spacious 1 bedroom 5 min walk from Fort Greene Park May 1 to August 30,,"$3,650",clinton hill/fort greene,1/29
"BIG, *NEW*, 3br W. Lndry. Closets, By #1train",,"$2,899",riverdale,1/29
Gorgeous 3 bed 1 bath space for an amazing price!,,"$2,600",bedstuy,1/29
2br - 4 1/2 ROOM LARGE APT. BRIGHT & SPACIOUS,,"$2,100","ridgewood, queens",1/29
HUGE 3 BED DUPLEX FOR RENT! *NO FEE*,,"$3,500",bushwick,1/29
"*NEW*, BIG, 2br With Stunning Kitchen by #1",,"$2,299",riverdale,1/29
"Clean, 1 bedroom attic apartment available! Fantastic Find!",,"$1,300",mt vernon,1/29
NO FEE RENT STABILIZED 2 Bed/2 Bath Laundry Elevator Crown Heights!,,"$3,199",brooklyn,1/29
SPACIOUS ROOM IN 3 BED 2 BATH IN PARKSLOPE,,"$1,450",parkslope,1/29
BRAND NEW SPACIOUS ROOM IN PRIME WILLIAMSUBURG,,"$1,600",williamsburg,1/29
One bedroom apartment for rent,,"$1,500",staten island,1/29
@ INDUSTRY CITY__2 BR__$2000__Greenwood Heights Sunset Park Slope,,"$2,000",greenwood heights - park slope south________________________,1/29
"INCREDIBLE 3.5 bed 2 bath apt PRIVATE BACKYARD, IN-UNIT LAUNDRY",,"$4,200",bed-stuy,1/29
164TH STREET AND 43RD AVE ONE BEDROOMS  NEAR #7 TRAIN,,"$1,590",flushing,1/29
"NO FEE 2 Bedroom AND Home Office, Private Outdoor Space, Washer/Dryer",,"$2,923",queens,1/29
Gorgeous new studio in Crown Heights! NO FEE,,"$1,900",crown heights!,1/29
"Charming sunny studio, prime location across the street from train",,"$2,495",east village,1/29
4 Bedroom Apartment for Rent - No Fee,,"$3,217",st. george - staten island,1/29
Studio $2900 Columbus Square (97th street) Lease take over,,"$2,900",upper west side,1/29
Spacious 2 Bed in prime location!! NO FEE,,"$2,700",bed stuyvesant heights,1/29
NO FEE!!! Large 2rm Studio Apt in the Heart of Bay Ridge!,,"$1,600",bay ridge brooklyn,1/29
New Renevated 3 Bedroom,,"$3,950",fresh meadows,1/29
HUGE 4 BED 2 BATH w/d in unit NO FEE!,,"$2,900",bedstuy,1/29
SPACIOUS 2 BDRM DUPLEX + BACKYARD IN CLINTON HILL****ASAP MOVE IN,,"$2,999",clinton hill,1/29
"Sleek 3BR near Barclays, R Train, & More! ***NO FEE***",,"$4,400",gowanus,1/29
Spacious and Bright 3 bedroom 1 bath + Private backyard,,"$2,600",bushwick,1/29
NO-FEE Spacious Studio with Walk-In Closet and Dishwasher in Kips Bay!,,"$3,450",kips bay,1/29
Spacious 3 bedroom Duplex in Bushwick! NO FEE,,"$3,450",bushwick,1/29
🔥HUGE Living Room ☀️Large Windows**RENT STABILIZED**🔥 NO FEE!!,,"$2,329",prime bushwick next to j&m trains,1/29
Large 1 bedroom apartment in Pvt house,,"$2,300","bronxville, ny",1/29
NEW BUILDING/2 Bed 1 Bath/Studios/one bed NO FEE,,"$2,500",flatbush,1/29
3 BED 1 BATH//Dishwasher//Laundry in building//NO FEE!!!,,"$2,900",crown heights,1/29
Modern and open layout 2 bed / 1 bath apartment near Prospect Park,,"$2,500",prospect lefferts gardens,1/29
Spacious 2 Bed 2 Bath NO FEE + Office space,,"$2,800",brooklyn,1/29
BACK ON THE MARKET!! 3 BED 2 BATH w/d in unit,,"$3,150",brooklyn,1/29
LARGE 1 BEDROOM IN BAY RIDGE!!!,,"$1,775",bay ridge,1/29
LUXURY 1 BDRM APT AVAILABLE IN WILLIAMSBURG***LOTS OF AMENITIES***,,"$3,150",williamsburg,1/29
SPACIOUS 2 BDRM DUPLEX + BACKYARD IN CLINTON HILL****ASAP MOVE IN,,"$2,995",clinton hill,1/29
2 bedroom apartment in the heart of Bushwick. NO fee!,,"$2,700",bushwick,1/29
CHEAP/LARGE 4 BDRM APT IN PRIME BUSHWICK***SUPER SUNNY***ASAP MOVE IN,,"$3,450",bushwick,1/29
1 Bed + Home Office w/ Washer & Dryer in Unit *ASTORIA*,,"$2,600",astoria,1/29
"UNFRUNISHED / FURNISHED. NEAR TRAINS, BUSES. PRIVATE GARDEN... NO FEES",,"$2,800",jamaica / richmond hill / ozone park / queens,1/29
