title,bedrooms,price,location,post_time
"Chic urban living at Residences on Bedford! 1 bed, 1 bath available!",1br,"$1,975",stamford,8h ago
Make your home with us! Lovely community with great style!,2br,"$3,545",elmsford,8h ago
"""ULTIMATE APT!"" BEAUTIFUL(LUXURY)4BR/3BA-VIRT DM/ELV/GYM-WD UNIT-SS-DW",4br,"$17,500",upper east side,8h ago
Large Two Bedroom Apartment_Elevator_Laundry_Close to All,2br,"$2,500",east flatbush/brooklyn,8h ago
3 Bedroom Apt for rent,3br,"$2,200",yonkers,8h ago
"""ABSOLUTE CLASS"" GORGEOUS GIGANTIC 1BR-DM/ELEV/LNDRY/GYM-DW-CENTRAL PK",1br,"$3,800",upper east side,2/7
THIS IS A PEARL!! ELEV/LNDRY/LIVE IN SUPER-VIRT DM-DW-4 WINDOWS-SUNLIT,,"$2,650",murray hill,2/7
"🌼 Beautiful Studio 🌼 W/D in Building  🌼 Great price, Great location",,"$1,895",bushwick,2/7
"🌼 Beautiful 2bd/1Bath 🌼Great location, W/D in Building,",2br,"$2,500",crown heights,2/7
🌼 Beautiful 1bd/1 Bath & Private outdoor Space 🔥 Prime location,1br,"$2,850",clinton hill,2/7
🌼 Beautiful 2bd/1Bath & W/D in Building 🔥 Prime location,2br,"$2,800",crown heights,2/7
"🌼 Beautiful 5bd/3Bath + Private Roof Deck  🌼Great location,",5br,"$4,500",crown heights,2/7
"@ 1Fl renovated 3bed/2bath Apt w/i ""All Utilities/ Backyard"" @",3br,"$2,600","auburndale, ny",2/7
Hells Kitchen 3 Bedroom for A GREAT Price,3br,"$5,495",midtown west,2/7
Great 1 Bedroom with Elevator,1br,"$2,300",harlem / morningside,2/7
Luxury 1 Bed | 1 Bath - 1 MONTH FREE,1br,"$2,500",maspeth,2/7
BRAND NEW 3 BEDROOM 2 BATHROOMS. HASA CITYFHEPS WELCOME,3br,"$3,200",bronx,2/7
LARGE NEW 3 BEDROOM 2 BATHROOMS. CityFheps welcome,3br,"$3,200",bronx,2/7
"Rarely avail. real 3BR/1bth nr R 46th St pets ok newly reno,3/1/23 mv",3br,"$2,899",astoria,2/7
"@ 1Fl renovated 1bed/1bath Apt w/i ""All Utilities"" @",1br,"$1,850","fresh meadows, ny",2/7
Luxury 2 Bed | 2 Bath Apartment - 1 MONTH FREE!,2br,"$3,050",maspeth,2/7
3BR Flex 4BR 1300sft. Pre-War Next To Brower Park,4br,"$3,500",crown heights north historic district,2/7
**Brand new 4 bed/ 2 bath in Prime East Village w/ W/D avail NOW!**,4br,"$7,995",east village,2/7
Luxury 2 Bed | 2 Bath Apartment - 1 MONTH FREE!,2br,"$3,050",maspeth,2/7
"@ 1Fl new 1bed/1bath Apt w/i ""All Utilities"" in a newly built home @",1br,"$1,900","fresh meadows, ny",2/7
"1 bedroom 1 bath fully renovated $1,450",1br,"$1,450",staten island,2/7
SUN BLASTED EAST VILL 2 BED DIGS - PRIME LOCATION___A STEAL!,2br,"$3,495",east village,2/7
"3 bedrooms 1 bath fully renovated Staten Island $2,500",3br,"$2,500",staten island,2/7
NEW! Rent Stabilized 1BR Apartment in Sunset Park gowanus slope,1br,"$1,708",sunset park,2/7
BRIGHT NEWLY MINTED CHELSEA 1 BED DIGS - PRIME LOCATION - RARE FIND,1br,"$3,495",chelsea,2/7
SPACIOUS SUNNY MURRAY HILL ALCOVE STUDIO OASIS___FULLY LOADED BLDG!,,"$2,995",murray hill,2/7
SUN BLASTED CHELSEA ALCOVE STUDIO - FULLY LOADED DOORMAN BLDG_A STEAL!,,"$2,595",chelsea,2/7
BRIGHT NOLITA CORNER 3 BED STUNNER__PRIME LOCATION!,3br,"$4,995",nolita / bowery,2/7
RARE LOFTY FLATIRON ALCOVE STUDIO___FULLY LOADED DOORMAN BLDG!!!,,"$3,495",flatiron,2/7
DITMAS PARK- - -2-BEDROOMS APARTMENT,2br,"$3,000",ditmas park,2/7
"FIRST FLOOR, 2BDS APARTMENT",2br,"$2,300",canarsie,2/7
~~PROSPECT HEIGHTS NEWEST LUXURY~~~MAGNIFICENT CITY VIEWS~~NATURAL LIG,,"$3,595",prospect heights,2/7
OCEAN VIEW~~CONEY ISLAND'S FINEST~~3 MONTHS FREE~~~SPACIOUS CLOSETS~~~,,"$2,292",brooklyn,2/7
Large real 3 bed flex brownstone steps to train and all must see.,3br,"$3,000",crown heights,2/7
Beautiful large sunny Studio next to F & N Trains must see,,"$1,525",bensonhurst,2/7
####### 3 Bedrooms apartment for rent #######,3br,"$2,100",yonkers,2/7
S. Williamsburg Prewar Renovated 3 Bed 2 Full Bathroom,3br,"$3,800",williamsburg,2/7
Renovated 1 bed** Sunny** Spacious,1br,"$1,845",new york,2/7
E. Williamsburg 1100 sq ft Renovated Loft with Manhattan View,,"$4,500",east williamsburg,2/7
Luxurious One Bedroom Condo,1br,"$2,650",white plains,2/7
Doorman Luxury Apartment Fully Furnished,1br,"$4,850",midtown west,2/7
1 BEDROOM TRAVIS NEAR WEST SHORE EXP,1br,"$1,600",travis,2/7
1 bath near C and  J train,2br,"$2,999",bed-stuy,2/6
Spectacular Apartment Available,2br,"$2,300",richmond hill / south ozone park,2/6
Williamsburg Rent Stabilized luxury building w balcony + amenities!,1br,"$3,355",williamsburg,2/6
Private Outdoor space*Exposed brick new Everything*Gas included*Park a,3br,"$2,600",bedford-stuyvesant,2/6
🔥Modern New Duplex *Private Backyard *Lots of Windows NO FEE!!,2br,"$2,600","bushwick right at j,z,a,l,c. subways",2/6
69th Street (btw Northern Blvd & 34th Ave),3br,"$3,400",woodside,2/6
AMAZING UPDATED 2 BEDROOM APARTMNET,2br,"$2,500",astoria,2/6
RENOVATED STUDIO WALK-IN APARTMENT,,"$1,600",maspeth,2/6
44TH STREET AND 43RD AVE TWO BEDROOMS NEAR #7 TRAIN AND 30MIN TO N Y,2br,"$2,250",sunnyside,2/6
Modern 1 bed in New Development!!,1br,"$2,300",crown heights,2/6
STUNNING 2 BED!! PRIME LOCATION,2br,"$2,800",bedford stuyvesant,2/6
DUPLEX IN PRIME LOCATION!!,3br,"$3,200",clinton hill,2/6
W/D IN UNIT! STUNNING DUPLEX/ OUTDOOR SPACE!,4br,"$3,200",flatbush,2/6
BRAND NEW 2 Bed 1.5 Bath Laundry in unit NO FEE,2br,"$3,400",bedstuy,2/6
3 BED 1 BATH//Dishwasher//Laundry in building//NO FEE!!!,3br,"$2,795",crown heights,2/6
PORT MORRIS * 2 BED * 2 BATH * LUXURY * NEW BLDG * GYM * LAUNDRY,2br,"$3,500",port morris,2/6
SOHO LUXURY 1 BEDROOM,1br,"$3,995",soho,2/6
Gorgeous 3 Bed 1.5 Bath available in the Heart of Crown Heights!,3br,"$2,899","crown heights, near a/c & s train lines",2/6
2 Bed w/ in-unit Washer + Dryer & Backyard!,2br,"$2,599","flatbush, near winthrop 2 and 5 train lines.",2/6
studio for rent,,"$1,475",brooklyn,2/6
240 #3P A TWO BEDROOM STEAL!!,2br,"$2,450",brooklyn,2/6
44TH STREET AND 43RD AVE TWO BEDROOMS NEAR #7 TRAIN AND 30MIN TO N Y,2br,"$2,250",sunnyside,2/6
Charming one bedroom apartment next to Central Park,1br,"$3,700",upper east side,2/6
"AMAZING LOCATION! HALF Block from Maria Hernadez, Jefferson L Train!!!",3br,"$3,000",bushwick,2/6
* NO FEE 4 BED/2BA * IN UNIT LAUNDRY * HEAT AND HOT WATER INCLUDED *,4br,"$5,699",prospect heights,2/6
HARLEM/CENTRAL PARK NORTH VIEW  NO FEE ONE BEDROOM,1br,"$2,499",harlem / morningside,2/6
East Harlem/Madison Avenue  Sunny Studio,,"$1,699",harlem / morningside,2/6
40TH STREET AND 43RD AVE ONE BEDROOM NEAR #7 TRAIN AND 30MIN TO N Y  C,1br,"$1,695",sunnyside,2/6
White Plains Stunner!!,5br,"$10,000",white plains,2/6
Beautiful five bedroom fully renovated,5br,"$4,179",bronx,2/6
"Great deal in Williamsburg , heat and hot water are included",,"$1,925",williamsburg,2/6
Hermoso apartamento primer piso,3br,"$3,200",east elmhurst,2/6
