title,bedrooms,price,location,post_time
"$2,1oo XXL 1Bed 1Bath CONDO w/Elevator+Laundry+Dishwasher",,$2,off austin street,1/19
CHEAP THREE BED FLAT -  AVAILABLE NOW😳😳,,"$2,600",ocean hill,1/19
Luxury 1 Bedroom Apt in Midtown West {REF#M921},,"$4,183",midtown west,1/19
$2350 - 1Br Apartment with Great Layout,,"$2,350",east harlem,1/19
No Fee--Loft-Style 1 Bed--In Unit W/D--Large 1 Bed--Endless Amenities,,"$3,798",long island city,1/19
$2225 - Very Functional 1Br Apartment with Storage,,"$2,225",east harlem,1/19
$2550 - Bright 2 Br apartment with Hardwood Floor,,"$2,550",east harlem,1/19
Charming 1 Bedroom in Kensington! Short walk to the F/G Trains!,,"$2,150",kensington,1/19
One Bedroom Queens,,"$2,507",queens/sunnyside,1/19
Renovated One Bedroom for Rent in Parkchester,,"$2,300",parkchester,1/19
NO FEE - Amazing furnished two bedroom in Soho,,"$4,900",soho,1/19
Luxury 1 Bedroom Apt in Midtown West {REF#M655},,"$4,450",midtown west,1/19
Corner Unit With Exposed Brick,,"$3,390",brooklyn,1/19
NO FEE - Furnished 2 bedroom in Nolita,,"$4,900",nolita / bowery,1/19
Early Bird March 1 Move in 2 Bed 1 Bath Williamsburg,,"$3,299",williamsburg,1/19
**STUNNING** 2 BED 1 BA IN BUSHWICK W/ PRIVATE ROOFDECK & GYM! *NO FEE,,"$2,800",bushwick,1/19
OUTDOOR SPACE ♛ NO FEE ♛ FEB 1 2 BED,,"$2,650",dekalb ave - l train,1/19
Spacious 3  bed 1 bath apt in PLG,,"$2,850",plg,1/19
Unfurnished room in 2 bedroom. Month to Month,,"$1,300",harlem / morningside,1/19
LARGE STUDIO FLEX 2 FIDI NO FEE,,"$3,500",financial district,1/19
Court Square Area--Large 1 Bed--Luxury Building--No Fee--Options Avail,,"$3,675",long island city,1/19
🌟New Studio Apartment in Flatbush $1900! Brooklyn College,,"$1,900",flatbush,1/19
🌟 Brand New 2 Bed unit by Brooklyn College! Laundry in-Unit! $2500,,"$2,500",flatbush,1/19
🌟 Stunning 1 Bedroom apartment W/D in-Unit! $2200,,"$2,200",flatbush,1/19
🌟 Massive 3 Bedroom Apartment! Prospect Park! King sized room! $2900,,"$2,900",brooklyn,1/19
🌟 Awesome 2 Bedroom Apartment located in Bedstuy! $2500,,"$2,500",bedstuy,1/19
**GORGEOUS 2 BED/ 1 BATH APT IN PROSPECT LEFFERTS GARDENS*NO FEE**,,"$2,500",prospect lefferts gardens,1/19
**STUNNING BRAND NEW 4 BED/ 2 BATH APT IN BED-STUY**NO FEE**,,"$4,766",bedford-stuyvesant,1/19
No Brokers Fee! 2 bedroom apt in Stuy Heights $2850!,,"$2,850",stuyvesant heights,1/19
Cozy Studio best Location,,"$1,595",middle village,1/19
"Furnished, bright, spacious 2BR Feb 1 Manhattan near universities",,"$3,175",harlem / morningside,1/19
Modern Apartment with Large Bedroom Windows,,"$2,799",brooklyn,1/19
Spacious Renovated 1 Bed,,"$1,775",middle village,1/19
Affordable furnished and sunny 1 bedroom apt - short-term sublet,,"$1,432",harlem / morningside,1/19
750 Sqft--Walk-In Closet--Great Views-- New Reno--Amazing Location,,"$3,895",long island city,1/19
2 Bed 2 Bath in Duplex,,"$2,500",somers,1/19
"in quiet residential area of Yonkers,large 1 bed apartment!",,"$1,600",yonkers(cross county shopping center),1/19
No Fee *One Bedroom Apartment* Kitchen_Bath_Laundry_LIRR,,"$2,500",port washington,1/19
"In ""Pelham Bay"" area,large 3 bed apt,all utilities included!",,"$2,700",colonial av(pelham bay),1/19
spacious one bedroom avaiable now,,"$1,550",yonkers,1/19
3 bedrooms for a two-bedroom price,,"$1,800",yonkers,1/19
Spacious Studio Apt--Court Square Area--Indoor Pool--No Fee,,"$3,045",long island city,1/19
Brand New Stunning Downtown Brooklyn Luxury 1 Bed,,"$4,296",downtown brooklyn,1/19
Beautiful 4 Bed & 2 Bath W/D in unit central air NO FEE,,"$3,400",bushwick,1/19
1 Bedroom / 1 Bathroom,,"$1,700",east elmhurst,1/19
3 Bed 1 Bath Spacious NO FEE,,"$3,000",bedstuy,1/19
2 Bed 1 Bath//Elevator//gym Williamsburg,,"$3,800",williamsburg,1/19
Luxury Highrise--Court Square Area--2 Bed--No Broker Fee,,"$3,995",long island city,1/19
Upper East Side Alcove Studio,,"$2,395",upper east side,1/19
1277 Putnam Avenue #4B,,"$3,500",brooklyn,1/19
1br newly renovated apt. prvt home prvt entrance,,"$1,700",yorktown heights,1/19
Large 2BR Apt in Wash Hts (East 175th St & Haven Av)+ Separate Kitchen,,"$2,600",inwood / wash hts,1/19
Station Place Apartments,,$1,"canaan, ct",1/19
SLEEK 3 Bed 1 Bath + Balcony  ***NO FEE***,,"$2,850",flatbush,1/19
2 Bed 2 Bath Duplex + Private roofdeck!!! No fre,,"$2,900",crownheights,1/19
Station Place Apartments,,$1,"canaan, ct",1/19
Spacious 3 Bed 2 Bath NO FEE,,"$2,900",brooklyn,1/19
Modern and open layout 2 bed / 1 bath apartment near Prospect Park,,"$2,500",prospect lefferts gardens,1/19
Station Place Apartments,,$1,"canaan, ct",1/19
**SEXY BAY WIDNOWS** PRIME BEDSTUY 1.5 BED!!! STABILIZED!!,,"$2,350",brooklyn,1/19
Amazing Huge 2BR/ washer/dryer / near transpotation,,"$2,999",upper  astoriaditmars,1/19
3 Bedroom Apt for rent/ Attention traveling Nurses,,"$2,800",brooklyn,1/19
New Garden 2 Bedroom,,"$3,500",park slope,1/19
*INSANE DEAL*! 1 BED  UNDERPRICED! LOCATION!!!!!,,"$1,750",prospect park-lefferts gardens,1/19
2 Bed--Luxury Building/Apt--Clean Building--Renovated--No Fee,,"$3,665",long island city,1/19
TOP FLOOR=CONDO FINISHES=FREE AMENITIES=DOOR MAN=GOURMET KITCHEN=MASSI,,"$3,425",battery park,1/19
TRUE 2 BEDROOM===TOP FLOOR====NEW CONSTRUCTION====CONDO FINISHES================,,"$5,900",financial district,1/19
NO FEE!! DEAL. LUXURY BUILDING>1 bed (Flex 2). W/D IN UNIT!!,,"$7,100",midtown east,1/19
1 BEDROOM===TOP FLOOR====NEW CONSTRUCTION====CONDO FINISHES======,,"$2,690",battery park,1/19
PARKING *LAUNDRY*SEPARATE ENTR.PORCH*DISHWASHER*,,"$2,200",white plains,1/19
Great Pet-Friendly Community in Elmsford! Ask for details!,,"$2,620",elmsford,1/19
3 bed 2 bathroom apartment located in the Heart of New Rochelle.,,"$3,200",new rochelle,1/19
NO FEE!! DEAL. LUXURY BUILDING: LARGE 2 bed (Flex 3)+ 2 Bath. W/D in u,,"$5,490",midtown east,1/19
NO FEE!! DEAL. MODERN LUXURY BUILDING. 3 BED  (Flex 4). 2.5 Bath/ W/D,,"$12,000",midtown east,1/19
NO FEE!! DEAL. MODERN LUXURY BUILDING. 3 BED  (Flex 4). 2.5 Bath/ W/D,,"$12,000",midtown east,1/19
Prime LIC--2 Bed--High Floor--Luxury Apt--No Fee,,"$3,740",long island city,1/19
NO FEE!! DEAL. LUXURY BUILDING>3 bed (Flex 4). 2 Bath/ W/D in Unit. St,,"$7,399",upper east side,1/19
NO FEE!! DEAL. LUXURY BUILDING>3 bed (Flex 4). 2 Bath/ W/D in Unit. St,,"$7,450",midtown east,1/19
Work+Live_4 BRs_WASHER-DRYER_GRAND ARMY_BARCLAYS_Prospect PARK SLOPE,,"$4,400",park slope - park slope north,1/19
3 bedroom apartment for rent,,"$2,200","yonkers , ny",1/19
TRUE 4 BRs_WASHER-DRYER_GRAND ARMY PLAZA_BARCLAYS_Prospect PARK SLOPE,,"$4,400",park slope - park slope north,1/19
GIGANTIC 1.5 BED WITH OVER THE TOP AMENITIES IN PRIME GREENPOINT,,"$3,000",bedford-stuyvesant,1/19
Fully Renovated--Modern Finishes--River Views--High Floor--No Fee,,"$3,550",long island city,1/19
"ENORMOUS 4 BED 2 BATH IN BUSHWICK! IN-UNIT LAUNDRY, NO BROKERS FEE!",,"$3,400",bushwick,1/19
"$1,900/Month, Newly Renovated 2 Br Apt Queens",,"$1,900","arverne ,  queens",1/19
COMPLETELY RENOVATED GREENWICH STUDIO,,"$1,650",pemberwick,1/19
*BRAND NEW PENTHOUSE UNIT W PRIVATE ROOFDECK & IN-UNIT LAUNDRY!*,,"$2,100",flatbush,1/19
*STUNNING 3 BED 1 BATH IN CROWN HEIGHTS FOR A SWEET PRICE! NO FEE!*,,"$2,500",crown heights,1/19
"SUPERB 3 BED 3 BATH IN GREENWOOD! LAUNDRY IN-UNIT,PRIVATE BATHS,NO FEE",,"$3,100",greenwood,1/19
Manhattan/River Views--Extra Large Studio--Open Kitchen--No Fee,,"$3,015",long island city,1/19
Apartment avaliable,,"$2,900",bronx,1/19
1 Bed near Prospect Park! No Broker Fee!,,"$2,050",prospect lefferts gardens,1/19
LIC Waterfront--Large Space--Over Size Windows--No Fee,,"$3,060",long island city,1/19
Below Market Price! Awesome value! GREAT Location!,,"$3,995",upper east side,1/19
No Fee! BRAND NEW 4 BR HUGE APT!!!,,"$3,000",soundview,1/19
!!! TRUE 3 BED+1 BATH (ALL UTILITIES INCLUDED ELECTRIC/HEAT/HOT WATER),,"$5,990",lower east side,1/19
Apartment -  Two  Bdrms,,"$2,400",yonkers,1/19
large one bedroom,,"$1,550",staten island,1/19
COZY STUDIO FURNISHED NEWLLY RENOVATED,,"$1,899",glendale,1/19
