title,bedrooms,price,location,post_time
Large Renovated Studio Apartment w/Elevator & Laundry Room,,"$1,550",riverdale,1/25
**GORGEOUS NEWLY RENOVATED 3 BED/ 1 BATH APT IN PLG**NO FEE**,,"$2,945",prospect lefferts garden,1/25
🔥🔥🔥HOT!! ONE BED DUPLEX PRIME GOWANUS!!!,,"$2,495",gowanus,1/25
GORGEOUS 3 BED PROSPECT PARK SOUTH!!,,"$2,850",prospect park south,1/25
HOT DEAL!! GORGEOUS 3 BED!!! RENOVATED!!,,"$2,795",crown heights,1/25
HUGE STUDIO!! GREAT DEAL!!!LAUNDRY!,,"$1,725",flatbush,1/25
1 bedroom 1 bath apartment for rent in Seagate,,"$1,800",brooklyn ny,1/25
Spacious 4 bed 2 bath apt in Ridgewood,,"$3,800",ridgewood,1/25
*STUNNING* MODERN STUDIO AVAILABLE IN CROWN HEIGHTS!,,"$2,300",crown heights,1/25
**STUNNING 3 BED/ 1 BATH APT ON GORGEOUS BLOCK IN CROWN HEIGHTS**,,"$3,000",crown heights,1/25
2 BR  North Park Slope,,"$3,995",park slope,1/25
"Large Two Bedroom Apartment w/Elevator, Laundry & Storage",,"$2,850",harlem / morningside,1/25
2 bedroom Exccelent location,,"$2,300",astoria,1/25
Nice 1 Bedroom,,"$1,725",crown heights,1/25
2 BED 2 BATH FLEX 3  Full Service 24H Doorman,,"$5,600",midtown west,1/25
Unbeatable Price for 1 Bed Apt in Bed-Stuy! {REF#870},,"$1,899",bed-stuy,1/25
Renovated Bedford Stuyvesant 2 Bedroom Corner Windows,,"$2,500",bedford stuyvesant,1/25
SUPER SUNNY 2 BDRM PENTHOUSE AVAILABLE IN PRIME BUSHWICK*PRIVATE PATIO,,"$2,995",bushwick,1/25
"Large One Bedroom Apartment w/Elevator, Laundry & Storage",,"$2,275",harlem / morningside,1/25
Spacious 3 bed 3 bath apt in Williamsburg,,"$4,800",williamsburg,1/25
3 BDRM GOWANUS GEM AVAILABLE FOR ASAP MOVE IN!!! SHARED YARD!!!,,"$4,400",gowanus,1/25
SPACIOUS 2 BDRM DUPLEX + BACKYARD IN CLINTON HILL****ASAP MOVE IN,,"$2,995",clinton hill,1/25
3 BDRM GEM IN SPACIOUS BEDSTUY BROWNSTONE***ASAP MOVE IN*** ACT FAST**,,"$2,995",bedford stuyvesyant,1/25
**HOUSE FOR RENT IN S. OZONE PARK**,,"$4,500",south ozone park,1/25
Sunkissed 3 bed 1 bath apt in Gowanus March 1 move in,,"$4,400",gowanus,1/25
FOR RENT 2 BEDROOMS First Floor,,"$2,500",bronx,1/25
Come make this 4 bed 2 bath gem your new Home (Bushwick),,"$4,000",bushwick,1/25
Bright and Spacious Apartment in Convenient Location,,"$3,495",prospect-lefferts gardens,1/25
March 1 Spacious 3 bed 1 bath apt in Bedstuy,,"$3,150",bedstuy,1/25
3 bedroom Astoria,,"$3,200",queens,1/25
2 months free. Studio in Fidi w/amenities $3025,,"$3,025",financial district,1/25
Bright Apartment With Huge Private Deck,,"$3,750",prospect-lefferts gardens,1/25
2 Bed 2 Bath Park Ave Luxury Condo with ~4K NET,,"$4,375",east harlem,1/25
HARLEM/CENTRAL PARK NORTH VIEW  NO FEE ONE BEDROOM,,"$2,499",harlem / morningside,1/25
"Large one-bedroom, full bath, freshly painted (WE)",,"$1,650",howard beach,1/25
KIPS BAY BRIGHT 🌞 LAUNDRY ELAVATOR 29ST &2ND AVE,,"$2,600",murray hill,1/25
Beautifully Renovated Apartment Near Rockaway C,,"$3,200",brooklyn,1/25
ID: 1415795 Gorgeous One Bedroom Apartment for Rent,,"$2,000",glendale/ridgewood,1/25
Brand New House with 3 bedrooms and 2 baths in brand new house,,"$2,500","arverne, queens",1/25
S. Williamsburg Prewar Renovated 3 Bed 2 Full Bathroom,,"$4,000",williamsburg,1/25
Duplex Studio Apartment With Lots of Amenities,,"$2,800",bed-stuy,1/25
one bedroom 2nd floor renovated laundry super ;,,"$1,750",bensonhurst,1/25
Huge and Charming Bedford Stuyvesant Prewar 1 Bedroom,,"$2,600",bedford stuyesant,1/25
Lovely renovated two bedroom with W/D in unit in prime Cobble Hill,,"$4,329",cobble hill,1/25
Williamsburg Apt with Rooftop,,"$4,950",williamsburg,1/25
Renovated one bedroom in prime Crown Heights!!!,,"$2,225",crown heights,1/25
* RENT STABILIZED 1 BED * HEAT AND HOT WATER * SEPARATE KITCHEN *,,"$2,088",ridgewood,1/25
Luxury Penthouse Studio (SKY) No Fee,,"$5,700",midtown west,1/25
Super Sunny Apartment With In-Unit Laundry,,"$3,200",bed-stuy,1/25
Deal Alert: True 1BR Apt in Hudson Yards (36th St)+ Exposed Brick,,"$2,450",midtown west,1/25
No Fee * Large Two Bedroom Apartment_Courtyard_Laundry_LIRR,,"$3,295",port washington,1/25
*FAST APPROVAL / INTERNATIONAL STUDENTS ACCOMMODATION /W. 46ST. &10 AV,,"$3,150",midtown west,1/25
"*STUNNING ""1 BR."" / SOUTH FACING / CHINA-TOWN / HESTER STREET",,"$2,200",chinatown / lit italy,1/25
Apartment With Exposed Brick Right Off Jefferson L,,"$4,124",bushwick,1/25
Free Month Rent_Large Two Bedroom Apartment_Doorman_LIRR,,"$3,625",roslyn,1/25
🟥Williamsburg🟩LARGE 1BR+Office/Private Backyard G/J/M TRAIN NO FEE,,"$2,799",williamsburg,1/25
"Large 2 bedrooms apt,quiet area,utilites included!",,"$1,700",pelham gardens(astor av),1/25
"*NEW SPACIOUS ""1 BR."" / HUGE LAYOUT / HUDSON YARDS  W. 37 ST. & 10 AV.",,"$2,450",chelsea,1/25
"$1,3oo STUDIO ~ UTILITIES INCLUDED",,$1,"roosevelt avenue, main street - flushing",1/25
"$1,5oo DUPLEX/LOFT w/Utilities Included",,$1,near r+m+#7 trains- off broadway,1/25
