title,bedrooms,price,location,post_time
Spacious 3 bed 2 bath duplex + backyard access * Williamsburg*,,"$5,300",williamsburg,1/9
No Fee! Spacious 2 Bed 2 Bath - Private Rooftop!,,"$2,800",brooklyn,1/9
4 Bedrooms 2Baths Apartment,,"$3,200",floral park,1/9
"3 Bedroom Apartment, Near Wilton Center",,"$3,500","wilton, ct",1/9
80 van burren st,,"$2,100",staten island,1/9
"Spacious 1 Br in Private House, Utilies included",,"$1,950","northeast yonkers, close to shoppping and transportation",1/9
LIC Luxury APT with balcony and view of Manhattan,,"$3,950",long island city,1/9
Humongous 3Bed/2Bath Overlooking the park! Elevator/Laundry building!,,"$3,995",prospect park south,1/9
1 Bedroom Apartment near 125th Street - Rent Stabilized,,"$2,678",harlem / morningside,1/9
LOFT APARTMENT AVAILABLE FOR ASAP MOVE IN!,,"$3,500",brooklyn,1/9
BRAND NEW! 2Bed/1Bath Prime prospect park south! Right by the park,,"$2,750",prospect park south,1/9
Super spacious 2 bed/1 bath with tall ceilings at the Bed-Stuy / Clinton Hill Bo,,"$3,100",brooklyn,1/9
**GORGEOUS 2 BED/ 1 BATH APARTMENT IN BUSHWICK WITH AMENITIES**,,"$3,000",bushwick,1/9
Washer and dry in unit - 4 Bedroom in prime bushwick!,,"$4,300",brooklyn,1/9
Backyard! 3 Bedroom plus large basement 1.5 bath right off Seneca M train.,,"$3,157",brooklyn,1/9
"Elevator Bldg 3 Beds/2Ba, Heat/Hot Water incl, Riverside Park, 1 Train",,"$4,500",harlem / morningside,1/9
Beautiful 2BR in Black Rock!! Cypress Apts.,,"$2,095",bridgeport,1/9
COZY LUXURY FINISHED STUDIO in the <3 of DUMBO,,"$3,395",dumbo,1/9
XL 3BR (Flex 4)+ 2 Baths Apt in EV (5th St)+ DW+ Private backyard,,"$3,900",east village,1/9
"Whole house rental - 3 Beds, 2.5 Baths",,"$4,200",new hyde park,1/9
4/5 Bedroom Apartment for Rent- Direct from Owner- No Broker Fees,,"$3,400",franklin square,1/9
Free Pizza | Enormous Sunny 1 Bedroom | 4 Min Walk To 1,,"$1,712",bronx,1/9
"$1,200 / 200ft2 - Upper west side!! SRO!!",,"$1,200",upper west side,1/9
3 Bedroom Apartments Available (NO BROKERS FEE),,"$2,000",yonkers,1/9
No Fee* Brand New Luxury STUDIO   in Prospect Heights,,"$3,715",prospect heights,1/9
1 and 2 Bedroom Apartments Available (NO BROKERS FEE),,"$1,600",yonkers,1/9
3 Bedroom with 1.5 Bath,,"$3,000",st. albans,1/9
King Size True 2BR Apt in Williamsburg + Dishwasher  + One Flight Up,,"$2,800",williamsburg,1/9
LUXURY STUDIO IN FINANCIAL DISTRICT,,"$2,800",financial district,1/9
"2 Bd/2Ba🍀W/D in Unit, King Size Room🍀 C,S,G Trains🍀No Fee!!",,"$5,000","clinton hill, brooklyn",1/9
briarwood rent stabilized  1 bed steps to public transportation,,"$1,795",briarwood,1/9
Large Studio in Murray Hill (East 35th St)+ Doorman+ Gym+ Great View,,"$3,595",murray hill,1/9
3 Bedroom Apt for rent,,"$1,800",yonkers,1/9
UNIQUE*CHARMING*IN THE HEART OF TOWN*W/D IN UNIT*CLOSE TO RR*CAT OK***,,"$2,950",tarrytown,1/9
ALL PETS OK*LAUNDRY*CLOOSE TO RR/SHOPS*NEW KITCH./BATHR.*PARKING*,,"$2,450",tarrytown,1/9
No Fee! ALL NEW | Massive 3BR/2BA with Private Outdoor Space,,"$6,222",murray hill,1/9
NO FEE Renovated 2.5BR/2BA with New Appliances Laundry Private Terrace,,"$3,650",greenwood heights / south slope,1/9
TWO BEDROOM APARTMENT FOR RENT,,"$1,550",southern blvd. near bronx zoo,1/9
SPACIOUS*ALMOST NEW*LAUNDRY*DISHWASHER*PARKING*CLOSE TO ALL*CAT OK****,,"$1,995",white plains,1/9
LARGE LIGHT FILLED STUDIO NEAR BROOKLYN MUSEUM,,"$2,140",prospect heights,1/9
No Brokers Fee* Brand New Luxury 1 Bed 1 Bath in Prospect Heights,,"$3,800",prospect heights / brooklyn/ downtown brooklyn,1/9
2 BED / 1 BATH WITH  HEAT AND HOT WATER INCLUDED!,,"$2,800",williamsburg,1/9
"2 BEDROOM IN WILLIAMSBURG WITH DISHWASHER, HARDWOOD FLOORS",,"$2,800",williamsburg,1/9
NO FEE Lux 3 Bedroom W/Washer-Dryer,,"$3,153",harlem new york city,1/9
"Brownstone Duplex 3Beds/2baths, WD in Unit, Central AC, A/C Trains",,"$4,000","crown heights, brooklyn",1/9
"🌺Brand New 1Bd/1Ba w/ Balcony🌺W/D in Unit, 2/5 Lines🌺by BK College",,"$2,538","flatbush, brooklyn",1/9
"Beautiful✨3 Beds/1Bath, The Best Natural Light 🚇2/5 trains. No Fee!",,"$2,600","flatbush, brooklyn",1/9
"2Bd/2Ba Apt🌼W/D in Unit, Balcony+Roofdeck🌼 2/5 Trains, No Fee!",,"$3,163","flatbush, brooklyn",1/9
"Studio, pets ok, guarantor ok, available now!",,"$2,399",east village,1/9
"Gorgeous 1BR, pets ok, guarantor ok, available now!",,"$3,050",east village,1/9
MASSIVE 3 BEDROOM 2 BATH**LAUNARY IN UNIT *+ SHARED BACKYARD IN CROWNHEIGHTS,,"$3,200",crownhights,1/9
BRAND NEW SPACIOUS ROOM IN PRIME WILLIAMSUBURG,,"$1,650",williamsburg,1/9
MASSIVE 5 BEDROOM 2 BATH IN PRIME BEDSTUY**NO FEE,,"$3,600",bed-stuy,1/9
Renovated & large 2BR! *ALL UTILITIES INCLUDED*,,"$2,300",whitestone,1/9
"New Construction STUDIO on Goldsmith St near M,R!",,"$1,600",elmhurst,1/9
"New Construction 1BR on Goldsmith St near M,R!",,"$2,200",elmhurst,1/9
"New Construction 2BR/2Bath on Goldsmith St near M,R subway!",,"$2,400",elmhurst,1/9
*STUNNING 2 BED 1 BATH IN LUXURY BUILDING IN EAST WILLIAMSBURG!*,,"$3,700",williamsburg,1/9
LARGE 3 BED 2 BATH IN SWEET RIDGEWOOD LOCATION! LAUNDRY & ROOF! NO FEE,,"$3,000",ridgewood,1/9
*GORGEOUS 2 BED 1 BATH IN PLG W/ HUGE PRIVATE DECK! NO FEE!*,,"$2,300",prospect lefferts garden,1/9
Whole house 4BR rental with parking + backyard!,,"$3,350",bellerose,1/9
*GORGEOUS 2 BED 1 BATH + OFFICE SPACE FOR A GREAT PRICE! NO FEE!*,,"$2,500",brooklyn,1/9
BRAND NEW 3 BEDROOM 2 BATHROOMS. HASA CITYFHEPS WELCOME,,"$3,200",bronx,1/9
LARGE NEW 3 BEDROOM 2 BATHROOMS. HASA WELCOME,,"$3,200",bronx,1/9
*SMOKIN* NO FEE GIANT 3 BED IN SEXY PROSPECT LEFFERTS GARDENS,,"$3,250",prospect lefferts gardens,1/9
"**GUT RENO 3 BED 2 BATH, PRIVATE OUTDOOR SPACE!!",,"$3,750",prospect lefferts gardens,1/9
*MONSTER*! RENOVATED 2 BED  UNDERPRICED! LOCATION!!!!!,,"$2,850",crown heights/prospect park-lefferts gardens,1/9
** 3 BED ^ONE TIME DEAL^ *LAUNDRY* GRAND ARMY PLAZA!!,,"$4,450",prospect heights,1/9
Beautiful one bedroom in the bronx,,"$1,700",pelham parkway,1/9
LARGE NEW 3 BEDROOM 2 BATHROOMS. HASA WELCOME,,"$3,200",bronx,1/9
3501 New York Avenue Apt.3,,"$2,500",union city,1/9
"**ROOM ONLY, SPACIOUS,WASHER, DRYER , DISHWASHER, STEPS TO TRAIN, NICE",,$900,crown heights,1/9
"*NEWLY RENOVATED, SHOPS CAFES TRAINS BEAUTIFUL, AMAZING SHOPS TRAINS**",,"$2,200",east flatbush/ near crown heights,1/9
2  bedroom apt Astoria,,"$2,500",queens,1/9
Gorgeous renovated 1BR in Riverdale with new kitchen and bath,,"$1,700",riverdale,1/9
**ONE OF A KIND 3 BED/ 2 BATH APT IN DOWNTOWN BROOKLYN**,,"$5,800",downtown brooklyn,1/9
**GORGEOUS SUNNY 3 BED/ 1 BATH APT IN BEAUTIFUL FORT GREENE**,,"$5,500",fort greene,1/9
**STUNNING 3 BED/ 1 BATH APARTMENT IN BUSHWICK**,,"$2,700",bushwick,1/9
1 bedroom apartment,,"$1,600",queens,1/8
Ending Rd. Circle PRIVAD apartment,,"$1,750",seton ln. greenwich apartment,1/8
Studio for rent by owner on Wiman Place,,"$1,200",staten island,1/8
"__JEFFERSON ""L"" STOP____ ALL__OPEN __""LOFT""____NO FEE_",,"$2,999","e. williamsburg__""l"" jefferson stop__""m"" knickerbocker stop",1/8
25 Forest Row,,"$4,180",great neck,1/8
82nd st 417 e 82st  apt 5d studio call me,,"$2,395",upper east side,1/8
1 Bedroom 1 Bathroom Apartment Lower East Side - $2950,,"$2,950",lower east side,1/8
RENT STABILIZED UNIT! PRIVATE BALCONY! DISHWASHER- ROOF TOP & LAUNDRY!,,"$2,350",bedstuy right at the j/z train at gates ave,1/8
NEWLY RENOVATED AND FUCTIONAL 3BR APT / FIRST FLOOR FOR RENT,,"$3,019",morrisania heights,1/8
Studio for RENT,,"$1,500",hollis,1/8
2 BR + office_Laundry_Pet Ok_Greenwood Heights Park Slope Sunset Park,,"$2,600",park slope south 23rd street - greenwood,1/8
True 4BR_W/D_DOUGLASS ST Park Slope North Boerum Hill Prospect Heights,,"$4,400",park slope north ___washer_dryer_in_unit__,1/8
12th St__Garden 2BR__BACKYARD__JACUZZI__W & D__PARK SLOPE,,"$4,600",park slope,1/8
"Renovated, Studio Loft in Downtown Yonkers",,"$2,100",yonkers,1/8
No Fee Fully furnished 1 bed in brand new luxury building with w/d in,,"$5,500",midtown west,1/8
SPACIOUS 1 BED APT,,"$2,700",forest hills,1/8
Beautiful Duplex style loft apartment with huge private rooftop,,"$3,500",upper west side,1/8
$2250 + Utilities 1 Bedroom Avail Immediately,,"$2,250",midtown west,1/8
