title,bedrooms,price,location,post_time
Renovated 2 Bedroom Apartment/Canarsie/Brooklyn NY,,"$2,300",brooklyn ny,2/1
4 Bedroom apt for rent,,"$2,900",brooklyn,2/1
BEAUTIFUL 3 BEDROOM!! STEAL DEAL!!,,"$2,750",flatbush,2/1
HOT DEAL!! GORGEOUS 3 BED!!! RENOVATED!!,,"$2,795",crown heights,2/1
GORGEOUS 3 BED PROSPECT PARK SOUTH!!,,"$2,850",prospect park south,2/1
🔥🔥🔥HOT!! ONE BED DUPLEX PRIME GOWANUS!!!,,"$2,495",gowanus,2/1
🔥🔥🔥GORGEOUS ONE BED!! BACKYARD!!,,"$1,995",crown heights,2/1
Gut Reno Studio---Priced Far Below Market---Incredible Value!,,"$3,100",financial district,2/1
"*BRAND NEW ""2 BR."" / SPACIOUS LAYOUT / WEST 46 ST. & 10 AV.",,"$2,995",chelsea,2/1
NO Fee! NEW 2 Bed 2 Bath w/ Terrace 🍾❤️🌳,,"$6,495",williamsburg,2/1
"NO FEE Luxury High Rise Studio with The View, Gym and Washer/Dryer",,"$3,829",williamsburg,2/1
Spacioys 2 bed + mezzanine 1 bath apt in Bushwick. Near myrtle ave,,"$3,500",bushwick,2/1
2/3 Bedroom Apartment,,"$1,850",bridgeport,2/1
Small Studio,,"$1,050",west bronx,2/1
3 BDRM GOWANUS GEM AVAILABLE FOR ASAP MOVE IN!!! SHARED YARD!!!,,"$4,350",gowanus,2/1
3 Bedroom 3BR Yonkers Tibbetts Park Area,,"$2,750",yonkers,2/1
NO FEE Luxury 2 Bedroom 1 Bath in Crown Heights,,"$2,495","crown height, brooklyn",2/1
BRAND NEW Studio/ Heart of Bushwick!2 Blocks away from Maria Hernandez,,"$2,500",bushwick,2/1
---3RD FLOOR----NO FEE-------SUN DRENCHED----- 5 MIN TO MIDTOWN,,"$2,795",long island city,2/1
NO FEE!!! LUXURY 1 BEDROOM APARTMENT/LAUNDRY/ELEVATOR/FITNESS ROOM,,"$2,984",astoria,2/1
NO FEE!!!/LUXURY 2 BEDROOM APARTMENT/LAUNDRY/ELEVATOR/FITNESS ROOM,,"$3,574",astoria,2/1
Beautiful brand new 2 bed/1 bath apartment in Williamsburg! W/D in unit!,,"$2,900",brooklyn,2/1
Magnificent 2 bed/2 Bath Duplex with private terrace in Crown Heights!,,"$2,900",brooklyn,2/1
"@ 1Fl renovated Studio Apt w/i ""All Utilities"" incld. @",,"$1,400","douglaston/ little neck, ny",2/1
"Updated super clean, studio by Trader Joe’s & Hmart. Laundry and pool!",,"$1,825","hartsdale, ny",2/1
1 Bedroom beautifully renovated on ground FL private house,,"$2,000",rego park,2/1
Luxury 1 Bed with Terrace and Pass-Through Kitchen in FiDi!,,"$4,120",financial district,2/1
GORGEOUS 2 BEDROOM WITH TERRACE AND HUDSON RIVER VIEWS,,"$2,399",north west yonkers,2/1
CROWN HEIGHTS * 2BR 2BA HUGE HIGH END * 2345 TRAINS/BROOKLYN COLLAGE,,"$3,240",crown heights /2345 franklin stop /p.park,2/1
NO FEE!!!/LUXURY 2 BEDROOM APARTMENT/LAUNDRY/ELEVATOR/FITNESS ROOM,,"$4,162",astoria,2/1
CHEAP/LARGE 4 BDRM APT IN PRIME BUSHWICK***SUPER SUNNY***ASAP MOVE IN,,"$3,395",bushwick,2/1
KITCHEN W ISLAND * DISHWASHER * GAS STOVE * 2 FULL BATHS * CENTRAL A/C,,"$4,000",bushwick @l & m trains,2/1
RENT STABILIZED * DISHWASHER * WINDOWS IN THE LIVING ROOM * LUXURY,,"$2,318",bed stuy @j train,2/1
3 BDRM GOWANUS GEM AVAILABLE FOR ASAP MOVE IN!!! SHARED YARD!!!,,"$4,250",gowanus,2/1
SPACIOUS 2 BDRM DUPLEX + BACKYARD IN CLINTON HILL****ASAP MOVE IN,,"$2,995",clinton hill,2/1
Three Bedroom in Yonkers. Wakefield Ave,,"$2,700",yonkers,2/1
Spacious 2 bed 2 bath apt in Prime Bedstuy * 1 month free*,,"$3,400",bedstuy,2/1
Gorgeous newly renovated 2 bedroom/ 2 bath apartment in Crown Height!,,"$3,240",brooklyn,2/1
Large studio apartment all inclusive!,,"$1,350",kingsland av(pelham gardens),2/1
"3BR/2BA Apt with DW + Balcony in Maspeth area, by Ridgewood Glendale",,"$2,900",maspeth,2/1
$2100 / 2br - 2 Bedroom UTILITIES INCLUDED (Staten Island),,"$2,100",staten island,2/1
"3BR/2BA Apt with DW + Balcony in Maspeth area, by Ridgewood Glendale",,"$2,900",maspeth,2/1
"3BR/2BA Apt with DW + Balcony in Maspeth area, by Ridgewood Glendale",,"$2,900",maspeth,2/1
STUDIO APARTMENT FOR RENT,,"$1,000",east 241st street  vicinity,2/1
"Duplex 2Br, 2 Bath  Bell Blvd",,"$2,450",bayside,2/1
"Beautiful 1 Bed / 1 Bath Layout, Tons of Light. Call for a Tour!",,"$1,975",stamford,2/1
New 2 bedrooms 2 baths fully renovated with parking,,"$2,400",staten island,2/1
**GORGEOUS NEWLY RENOVATED 4 BED/ 2 BATH APT IN BUSHWICK**NO FEE**,,"$4,000",bushwick,2/1
2 Bed 1 Bath//Elevator//gym Williamsburg,,"$3,800",williamsburg,2/1
Stunning New 2 Bed w/ Laundry in Prime Williamsburg! No Fee!,,"$6,825",williamsburg,2/1
Newly renovated1Bed/1Bath in Well Maintained Laundry/Elevator Building,,"$2,295",prospect park south,2/1
Stunning New Luxury Studio in Prime Williamsburg!,,"$3,275",williamsburg,2/1
Rad Work/Live Loft in Prime Bushwick! No Fee!,,"$1,925",bushwick,2/1
Brand New 2 Bed in Prime Bushwick!,,"$3,200",bushwick,2/1
Dope 2 Bed! No Fee!,,"$2,575",bushwick,2/1
New 2 Bed in Prime Bushwick! No Fee!,,"$3,000",bushwick,2/1
"Gorgeous 3Bed/1Bath + WD IN UNIT! PRIME Prospect Park South B,Q Trains",,"$3,495",prospect park south,2/1
Wonderful 2 Bedroom apartment located in the East Village,,"$3,350",east village,2/1
"Brand New 2Bed/1Bath Overlooking the park! B,Q Trains",,"$2,750",prospect park south,2/1
2 Bedroom 1 Bathroom Apartment for rent in Greak Kills Staten Island,,"$2,000",greak kills staten island ny,2/1
March 1 Spacious 4 bed 2 bath apt in Ridgewood,,"$3,800",ridgewood,2/1
Beautiful 2 Bedroom 2 Bathroom Duplex,,"$3,950",woodside,2/1
**STUNNING 3 BED/ 2 BATH DUPLEX IN BED-STUY**NO FEE**,,"$2,949",bedford-stuyvesant,2/1
Large duplex 4 bed 2 bath W/D in unit in prime Cobble Hill!,,"$6,775",cobble hill,2/1
SPACIOUS QUEEN SIZED BEDROOMS * 1.5 BATHS * CENTRAL AIR & HEAT,,"$3,200",j m z bed stuy / bushwick,2/1
QUEEN SIZED BEDROOMS * GREAT WINDOWS & CLOSETS & EXPOSED BRICK * ROOF,,"$3,800",east williamsburg @l train,2/1
2 bedroom in Riverdale,,"$2,700",new york,2/1
