title,bedrooms,price,location,post_time
"Huge, 3 bed 1 bath, renovated, elevator, laundry, kings size bedroooms",,"$3,300",kensignton / south slope area/ not too far from prospect par,1/24
"Brand New, Absolutely gorgeous, spacious, w/d in unit",,"$2,350",bed-stuy/ stuyvesant heights,1/24
"Brand New, 2 flex 3 bed 2bath, w/d in unit, private roof terrace",,"$4,245",bed-stuy/ stuyvesant heights,1/24
"2bed 2bath duplex, private roof terrace, laundry,",,"$3,399",crown heights close to prospect park  brooklyn museum,1/24
"Huge 3 bedroom 1.5 bath plus H/O private outdoor, w/d & 1 parking spot",,"$3,200",kensington  (close to prospect park and windsor terrace),1/24
"Heart Of Bushwick!LIGHT! Window In Livingroom, PRIVATE 600ft DECK!!!!!",,"$3,200",bushwick,1/24
Immaculate Brand New and Very Spacious 2.5 Bedroom Apt,,"$2,300","cypress hills, brooklyn",1/24
AMAZING DEAL! JUST MINUTES From MARIA HENANDEZ & Dekalb L  BIG LIVINGR,,"$2,900",bushwick,1/24
"Luxury 2BR,2Bth$2700,Hardwd,W/D,Terr,Dwntwn",,"$2,700",stamford,1/24
"*STUNNING DUPLEX “2 BR. / 2 BTH."" + ROOF DECK / WEST 46 ST. & 9 AV.",,"$4,250",midtown west,1/24
"Luxury 1 BR(800sf),$2118,Hardwd,W/D,Terr,Dwntwn",,"$2,118",stamford,1/24
***1Bedroom Apartment  Ready ⚡️⚡️⚡️⚡️,,"$1,750",richmond hill,1/24
4/5 Bedroom Apartment for Rent- Direct from Owner- No Broker Fees,,"$3,400",franklin square,1/24
Private Outdoor space*Exposed brick new Everything*Gas included*Park a,,"$2,600",bedford-stuyvesant,1/24
Large Sunny 1 BR-650 SQFT-W/D in the unit.UWS-West72 ST,,"$2,827",upper west side,1/24
No Fee  2  Bd  1 bath With Sky roof East 19 St 9297240948,,"$3,695",gramercy,1/24
☆☆☆2CUARTOS APARTAMENTO <~~~~~~~~~~~~~~~,,"$2,100",woodhaven,1/24
Newly Renovated 2 BR Garden,,"$3,400",park slope,1/24
Apartment for rent,,"$1,280",jersey city,1/24
2/3 Bedroom Flex with Butler pantry,,"$2,600",midwood,1/24
Newly renovated 2 bedroom in Prime Bedstuy - sweet deal + no fee!!,,"$2,899",bedford-stuyvesant,1/24
********1Bedroom Apartment // 1CUARTO APARTAMENTO******,,"$1,500",floral park,1/24
Large beautiful 3 bedroom/1.5bathroom,,"$2,600",hyatt ave,1/24
Cozy 3 bedroom in Bay Ridge,,"$2,600",brooklyn,1/24
IApartment for rent Bridgeport,,"$2,000",bridgeport,1/24
****1CUARTO APARTAMENTO NUEVO <~~~~~~~,,"$1,500",queens village,1/24
"$3,9oo 3Bed 2Bath DUPLEX w/Yard+Deck+Garden+Dishwasher+W/D.Hookups+...",,$3,76th street off northern blvd - jackson heights/east elmhurs,1/24
spacious one bedroom avaiable now,,"$1,550",yonkers,1/24
GORGEOUS luxury rentals available in Columbus Circle!,,"$4,400",midtown west,1/24
Apartment Rentals,,"$2,500",yonkers,1/24
COZY 2 BEDROOM,,"$1,800",borough park,1/24
4 bedroom at a 3 bedroom price,,"$2,400",yonkers,1/24
PRE-WAR * 2 BR *** AMAZING DEAL *** NO FEE,,"$3,200",east village,1/24
PACIFIC ST @ BARCLAYS__2 BR__$3400__Park Slope Prospect Heights,,"$3,400",park slope - park slope north,1/24
Student Friendly Housing Manhattan College,,"$2,500",riverdale,1/24
🌟 Brand New 2 Bed unit by Brooklyn College! Laundry in-Unit! $2500,,"$2,500",flatbush,1/24
🌟Massive Crown Heights 3 bed 2 bath! $3150!,,"$3,150",crown heights,1/24
@BARCLAYS__$3400__2BR__PACIFIC ST__Park Slope Prospect Heights,,"$3,400",park slope - park slope north,1/24
MODERN Huge Large Deck ASAP 4 Big Beds 2  Bath No Fee,,"$7,495",midtown west,1/24
UNIQUE RENT STABILIZED DEAL IN THE UPPER EAST SIDE 80s.,,"$2,400",upper east side,1/24
**STUNNING LUXURY 3 BED/ 1.5 BATH APARTMENT IN PRIME BUSHWICK*NO FEE**,,"$3,250",bushwick,1/24
4 Bed/2 Bath/in Amenities-converted school-AC/GYM/ROOF/Courtyard/nofee,,"$5,800",greenpoint,1/24
4 Bed 3 baths Huge Patio East 18  A Must See *Jan 1 showing now No Fee,,"$7,895",gramercy,1/24
3 Bed/2 Bath/in Amenities-converted school-AC/GYM/ROOF/Courtyard/nofee,,"$5,300",greenpoint,1/24
MASSIVE 2 Bed 2 Bath Plus Office,,"$2,800",bushwick,1/24
Lofted 4 Bed 2 Bath!!! Natural Light,,"$5,000",boerum hill,1/24
LARGE 2 Bed Plus Office in the Heart of Bedstuy!!,,"$2,700",bedstuy,1/24
Spacious 3 Bed 2 Bath!! Steps away from M train,,"$3,200",ridgewood,1/24
Room Available in PRIME Bed Stuy 2/1,,$970,bed stuy,1/24
TRUE 4 Sep BRs__W & D__Douglass & 5th_____BARCLAYS_Prospect PARK SLOPE,,"$4,400",park slope - park slope north,1/24
DOUGLASS/5TH AVE__4 BRs__WASHER-DRYER_____BARCLAYS_Prospect PARK SLOPE,,"$4,400",park slope - park slope north,1/24
"THIS APARTMENT FEATURES A PRIVATE YARD, BIG WINDOWS, AND HIGH CEILINGS",,"$2,750",crown heights,1/24
"1 BED! STYLISH KITCHEN WITH A DISHWASHER, BIKE STORAGE, ELEVATORS",,"$3,600",williamsburg,1/24
"2 BED FEATURES A BALCONY HARDWOOD FLOORS, HIGH CEILINGS TONS OF NATURA",,"$3,700",bushwick,1/24
Bsmt studio $1300 available now,,"$1,300",astoria,1/24
Fast and easy approval  large 1 bed newly renovated,,"$2,095",astoria,1/24
"in quiet residential area of Yonkers,large 1 bed apartment!",,"$1,600",yonkers(cross county shopping center),1/24
"In ""Pelham Bay"" area,large 3 bed apt,all utilities included!",,"$2,700",colonial av(pelham bay),1/24
"In pelham pkway..1 bedroom apt,available!",,"$1,850",barker av(pelham pakway),1/24
🔥Crown Heights🔥LUXURY NEW🔥3BR/LAUNDRY🔥GYM Balcony/NO FEE 2/5 TRAIN,,"$2,599",crown heights,1/24
3 bedroom apt for rent,,"$3,188",bronx,1/24
2 BED FLEX 3 FIDI DOORMAN BUILDING,,"$5,500",financial district,1/24
1 Bedroom Apartment for Rent,,"$1,650","15-17 fairfield ave., norwalk ct",1/24
Four bedroom apartment for rent,,"$3,450",morris park,1/24
Cozy and comfy 1-1 apartment,,"$1,299",new york,1/24
SHOWING TODAY! Priced to rent today!,,"$2,300",steps from brooklyn college,1/24
