title,bedrooms,price,location,post_time
"Charming apt, great location, 2 bed 1 bath 1000sq ft!",,"$3,000",ditmas park,1/26
"""ABSOLUTE GEM”(SPACIOUS)1BR-LNDRY-COMF LIVNG RM-QN BR-DW-MW-CENTRAL PK",,"$2,695",upper east side,1/26
INSANE DUPLEX APARTMENT WITH BACKYARD,,"$6,195",williamsburg @ broadway g and hewes jmz,1/26
Lindo Apartamento,,"$2,700",elmhurst,1/26
* 3 BED WITH MASTER BATHROOM * NATURAL LIGHT * SEPARATE KITCHEN,,"$2,499",brooklyn,1/26
Large 2 be apt,,"$1,600",bridgport,1/26
🌟 Brand New 2 Bed unit by Brooklyn College! Laundry in-Unit! $2500,,"$2,500",flatbush,1/26
"3 Bed 2 Bath Duplex w/ Laundry, Roof Deck, Game Room, & Gym!",,"$3,599","ridgewood, near m & l train lines.",1/26
Gorgeous 3 Bed with Private Balcony available!,,"$2,850","flatbush, short walk from the beverly rd. 2 & 5 train lines.",1/26
Gorgeous 3 Bed Duplex in Williamsburg w/ in-unit Laundry!,,"$4,646","williamsburg, near lorimer j & m, and montrose l.",1/26
Massive RIVERDALE 1BD/1BA,,"$2,500",riverdale,1/26
2 Bed 2 Bath w/ Private Outdoor Space + Laundry!,,"$2,499",ocean hill! short walk from the a & c train lines.,1/26
Trendy Bushwick 4 bed/1.5 bath Palace w/ Washer/Dryer in Apartment!!,,"$3,950",bushwick,1/26
"Gorgeous 1 Bed in Renovated Building w/ Backyard, Rood & Laundry!",,"$2,399","bushwick, 500 feet from the kosciusko st j train.",1/26
NEW BUILDING/2 Bed 1 Bath/Studios/one bed NO FEE,,"$2,500",flatbush,1/26
one bedroom 2nd floor renovated laundry super ;1bedroom furnished2500,,"$1,750",bensonhurst,1/26
2 Bed 1 Bath PH + MASSIVE Private Roofdeck,,"$2,800",bedstuy/bushwick,1/26
Modern and open layout 2 bed / 1 bath apartment near Prospect Park,,"$2,500",prospect lefferts gardens,1/26
"Spacious 1bedroom apt., furnished, ground level ~650 sq ft",,"$2,200","no. east yonkers, dead end street",1/26
"Gorgeous 3Br, 2Bath in amenities bldg/top floor/ private terrace",,"$3,644",brooklyn,1/26
█ ▶ no fee*ENDLESS APT*3BR3LR*$3937 net rent,,"$3,990",brooklyn,1/26
No fee!GORGEOUS reno1BR*d/w*w/d*AIR*PRIVATE ROOF•,,"$3,899",prospect heights,1/26
Massive Lenox Hill 2BD/2BA - in-unit Washer Dryer & Dining Alcove,,"$6,500",upper east side,1/26
Beautiful 3Br / 2Bathrooms in prime location in Bushwick. No fee!,,"$4,000",brooklyn,1/26
NO FEE. 1 Bedroom with stunning views located in Downtown Brooklyn.,,"$3,799",downtown brooklyn,1/26
1br apartment - Bronx,,"$2,000",bronx,1/26
"THREE BED, UNDERHILL AVE, PROSPECT PARK",,"$3,850",prospect heights,1/26
2 BED 1 BATH || PRIME LOCATION || BALCONY || WONT LAST,,"$2,880",bed stuy,1/26
HUGE 5 BED 3 BATH WASHER & DRYER IN UNIT || TERRACE,,"$4,500",bed stuy,1/26
BEAUTIFUL 2 BED || TONS OF NATURAL LIGHT || WONT LAST,,"$2,700",weeksville,1/26
BEAUTIFUL 2 BED || TONS OF NATURAL LIGHT || W&D IN BLDG,,"$2,500",weeksville,1/26
We meet all your must haves! Great amenities! Fantastic Studio bath,,"$1,804",stamford,1/26
BEAUTIFUL STUDIO || WASHER & DRYER IN BLDG,,"$2,000",bushwick,1/26
Stunning 1 Bedroom Convertible Apartment with Detailed Floors,,"$3,208",financial district,1/26
"2 BED / 1 BATH WITH  OUTDOOR SPACE, LAUNDRY IN BUILDING, DISHWASHER",,"$4,200",williamsburg,1/26
AWESOME DESIGN TOUCHES IN AN AMENITY RICH BUILDING FEATURING,,"$5,800",greenpoint,1/26
"4 BED / 2 BATH  IN GREENPOINT WITH  LOUNGE, OFFICE SPACE, BIKE STORAG",,"$5,800",greenpoint,1/26
"4 BED / 2 BATH AND AWESOME DESIGN WITH FULL GYM, LAUNDREY &SO MUCH MOR",,"$5,800",greenpoint,1/26
Large Brooklyn Heights 1BR,,"$3,100",brooklyn,1/26
Charming Convertible 2 Bedroom - Top Floor Unit,,"$2,900",financial district,1/26
Charming Convertible 2 Bedroom - Top Floor Unit,,"$2,677",financial district,1/26
ARTIST LOFT *2470 SQ. FT* Large Windows **Great for large Group,,"$5,800","bushwick right at j,z, broadway stop",1/26
🔥ModernRenovated Duplex *Privare Backyard *Central A/C & Heat NO FEE,,"$4,000","bushwick right at l, stop",1/26
🔥HUGE Living Room ☀️Large Windows**RENT STABILIZED**🔥 NO FEE!!,,"$2,329",prime bushwick next to j&m trains,1/26
Beautiful Gramercy Park True 3BD Perfect for Roommates - Call to view!,,"$4,850",gramercy,1/26
🔥HUGE Living Room ☀️Large Windows**RENT STABILIZED**🔥 NO FEE!!,,"$2,329",prime bushwick next to j&m trains,1/26
🔥Modern New Duplex *Private Backyard *Lots of Windows NO FEE!!,,"$2,750","bushwick right at j,z,a,l,c. subways",1/26
🔥Spacious☀️Lots Of Windows *Living Room *Dishwasher NO FEE!,,"$3,000","prime bushwick @j,z,l, trains",1/26
Beautiful Renovated *Washer Dryer in Unit* *Huge Backyard* NO FEE,,"$3,933","bedford stuyvesant j,m,z, and g trains @ myrtle broadway ave",1/26
ID:1415863 1 Bedroom Apartment for Rent,,"$1,950",whitestone,1/26
No Fee 2 Bed Apartment Williamsburg,,"$3,400","williamsburg, brooklyn",1/26
JAMAICA ESTATES-2-DORMITORIOS,,"$1,800",jamaica estates-queens,1/26
"Zoom on over for a look at our great 2 bed, 1 bath! 922 Sq Ft!",,"$2,240",stamford,1/26
"LARGE 2BR APT*PRIVACY*NEAR Q, B SUBWAY TRAINS*NEAR PROSPECT PARK",,"$2,600",prospect park south,1/26
1 bedroom with Balcony,,"$2,100",astoria,1/26
STUNNING APARTMENT ELEVATOR/LAUNDRY,,"$5,850",upper east side,1/26
Huge with Washer/Dryer IN UNIT,,"$3,665",williamsburg,1/26
Three Bedroom whole house,,"$3,000",west brighton,1/26
Beautiful 1 Bedroom Apt in Pelham Bay,,"$1,700",pelham bay,1/26
Bedroom Unit on a Quiet Street by the Water,,"$3,400",battery park,1/26
5 bedroom 2 bath Duplex Townhome,,"$3,500",flushing,1/26
Newly Renovated 3 Large Bedrooms| Very Rare,,"$2,999",brooklyn,1/26
