title,bedrooms,price,location,post_time
"Beautiful 2 bedroom in prime location, close to all......",,"$2,700",chinatown / lit italy,1/11
Industrial Loft Style Two Bedroom,,"$3,450",williamsburg,1/11
Roommate Call/ Lux building/ GYM/ROOF/LAUNDRY/PARKING,,"$1,325",crown heights/brooklyn,1/11
CUTE 3 BEDROOM HOUSE 4 RENT VERY QUIET COUNTRY SETTING,,"$1,975",saugerties,1/11
Spacious 1 Bedroom in Prime Prospect Heights,,"$2,395",prospect heights/prospect park,1/11
CUTE 3 BEDROOM HOUSE 4 RENT VERY QUIET COUNTRY SETTING,,"$1,975",saugerties,1/11
CUTE 3 BEDROOM HOUSE 4 RENT VERY QUIET COUNTRY SETTING,,"$1,975",saugerties,1/11
"Prewar 2BR, Elevator/Laundry Building; Kensington Prospect Park Slope",,"$2,550",kensington,1/11
CUTE 3 BEDROOM HOUSE 4 RENT VERY QUIET COUNTRY SETTING,,"$1,975",saugerties,1/11
UPDATED 2BD/1BTH APT- JERSEY CITY near transport,,"$1,950",greenville,1/11
Prospect Heights Luxury 2BD/2BA No Fee!,,"$4,895",prospect heights/crown heights,1/11
Gorgeous 1237 sq ft 2 bed / 2 bath - Prime location in Elmsford,,"$3,545",elmsford,1/11
No Fee 29th Floor Luxury 2 Bed 2 Bath in the Financial District,,"$8,295",financial district,1/11
No Fee Ultra Luxury 1 Bed 1 Bath in Financial District,,"$5,540",financial district,1/11
Spacious 1 Bedroom with Renovated Kitchen. Across the Street to Prospe,,"$2,195",prospect park south/prospectpark,1/11
Huge 1 Bedroom with Laundry in building close to Prospect Park!,,"$2,295",prospect park south/prospectpark,1/11
🌟 2 Bed + Home Office! Prime Bushwick! $3200,,"$3,200",bushwick,1/11
Private outdoor space plus laundry 1 Bedroom,,-1,gramercy,1/11
"🌼 Beautiful 5bd/3Bath + Private Roof Deck  🌼Great location,",,"$4,500",crown heights,1/11
Make your home with us! Lovely community with great style!,,"$3,545",elmsford,1/11
"Don't wait! This spacious 2 bed, 2 bath will go fast! 1237 Sq Ft!",,"$3,545",elmsford,1/11
🌼 Beautiful 2bd/1Bath & W/D in Building 🔥 Prime location,,"$2,600",crown heights,1/11
Huge rent-stabilized  1-bedroom in pre-war building,,"$2,030",astoria,1/11
Beautiful 1BR in Black Rock!! Cypress Apts.,,"$1,705",bridgeport,1/11
🌟 Best 4 Bed on Market! Bushwick L/M Train! $3850,,"$3,850",bushwick,1/11
Beautiful 2 Bedroom in Bridgeport! Coleman Apts.,,"$1,750",bridgeport,1/11
APARTAMENTO 2 DORMITORIO,,"$1,950",college point   queens,1/11
SLEEK 3 Bed 1 Bath + Balcony,,"$2,850",flatbush,1/11
"🌼 Beautiful 2bd/1Bath 🌼Great location, W/D in Building,",,"$2,500",crown heights,1/11
5 Bedroom 2 Bath Apartment,,-1,east village,1/11
"🌼 Beautiful 2bd/1Bath 🌼 W/D in unit 🌼 Great price, Great location",,"$4,700",clinton hill,1/11
Pent House Loft on Front St,,"$6,950",financial district,1/11
Large 2 BD/1 BA + Privet Wrap-Around Balcony. Modern Finishes. No Fee!,,"$5,570",midtown,1/11
No Fee 2 Bed 1 Bath W/D in Unit In Prime Area,,"$2,400",brooklyn,1/11
Bellerose 83Ave/242Street 4BR 2BATH whole house rent $3500,,"$3,500",bellerose,1/11
Newly renovated 3 Bed 1 Bath NO FEE,,"$2,950",flatbush,1/11
Rent Stabalized - Huge Sun-Filled 1 Bed 1 Batg,,"$2,100",brooklyn,1/11
Top floor 1000 sq. ft. floor through 2br in mint condition,,"$2,500",prospect lefferts gardens,1/11
ID:1415354 Renovated 3 Bedroom 2 Bathroom Apartment for Rent,,"$2,900",glendale,1/11
NO FEE Luxury Studio w/ High Ceilings & Hudson River Views in FiDi!,,"$3,000",financial district,1/11
Must See 2 Bd 2 ba Prime East Village Penthouse with Private,,"$4,695",east village,1/11
3 Bed 2 Bath NO FEE,,"$3,000",brooklyn,1/11
Convertible 3 Bedroom Midtown West Manhattan,,"$6,995",midtown west,1/11
"ID: 1415355 Gorgeous 2 Bedroom, 1.5 Bathroom Apartment for Rent",,"$2,900",glendale,1/11
"$2,150 / 1BR Sponsor Co-op Apts. Luxury Doorman Bldng.",,"$2,150",flatbush junction nostrand/flatbush ave.,1/11
Large One Bedroom Hardwood Floors - Kitchen and Bath - LIRR,,"$2,500",port washington,1/11
SUNNYSIDE APT. FOR RENT,,"$3,500",sunnyside/queens,1/11
3 Bed 2 bath 5295 east 5 St East Village Must See * showing now No Fee,,"$5,295",east village,1/11
Really large 2 Bedroom across the street from Prospect Park!,,"$2,575",prospect park south/prospectpark,1/11
3 Bedroom Duplex for rent,,"$2,800",bronx ny,1/11
a Luxery 2 bed room apartment w/open space for rent by owner utilities included,,"$3,500",brooklyn,1/11
2 bedroom apartment on the Upper East Side.,,"$3,795",upper east side,1/11
**LUXURY 2 BED/ 2 BATH APT WITH AMENITIES ADJACENT TO PROSPECT PARK**,,"$3,500",flatbush,1/11
Rare Full Floor 3BR/3BA Home With 2 Balconies & W/D in-unit. NO FEE!,,"$9,995",upper west side,1/11
