title,bedrooms,price,location,post_time
**LARGE LIVIG ROOM** SPACIOUS 3 BEDROOM IN STUYVSANT HEIGHT***NO FEE,,"$2,700",stuyvsent height,1/19
WASHER/DRYER IN UNIT_____ PRIVATE OUTDOOR SPACE_____KEYLESS ENTRY_____,,"$8,700",financial district,1/19
"NO FEE!! LARGE 1 BED!! APARTMENT IN FULL SERVICE LUXURY BUILDING, COMP",,"$3,900",financial district,1/19
CORNER UNIT_CITY VIEWS_2 MONTHS FREE!!!!,,"$3,511",financial district,1/19
MORE BANG FOR YOUR BUCK~~~HIGH CEILINGS~~~LOTS OF CLOSET SPACE~~~~WONT,,"$3,300",financial district,1/19
~BRAND SPANKING NEW~~~ BE THE FIRST TO LIVE IN THIS UNIT~~ WASHER/DRYE,,"$2,995",clinton hill,1/19
"Brownstone 1 bdrm w/ exposed brick, hwood fl",,"$2,790",bedford stuyvesant,1/19
~~BRAND SPANKING NEW~~~ BE THE FIRST TO LIVE IN THIS UNIT~~ WASHER/DRY,,"$3,695",clinton hill,1/19
✩Your friends will be jealous sunny and spacious✩,,"$2,800",☉next to carmelo's☉,1/19
~~PROSPECT HEIGHTS NEWEST LUXURY~~~MAGNIFICENT CITY VIEWS~~NATURAL LIG,,"$3,800",prospect heights,1/19
NO FEE RENT STABILIZED 2 Bed/2 Bath Laundry Elevator Crown Heights!,,"$3,275",brooklyn,1/19
"NO FEE 2 Bedroom AND Home Office, Private Outdoor Space, Washer/Dryer",,"$2,923",brooklyn,1/19
NORTH BRONX APT. FOR RENT,,$950,bronx,1/19
OCEAN VIEW~~CONEY ISLAND'S FINEST~~3 MONTHS FREE~~~SPACIOUS CLOSETS~~~,,"$2,505",brooklyn,1/19
"4 BED/2 BATH AWESOME DESIGN WITH  LAUNDRY, ROOF, ELEVATOR, GYM",,"$5,800",greenpoint,1/19
3 bedroom for rent Brooklyn,,"$3,188",brownsville,1/19
"Brand New 2Bed/1Bath Overlooking the park! B,Q Trains",,"$2,795",prospect park south,1/19
Studio - no credit no problem!!!,,"$2,000",sunnyside,1/19
Studio - no credit no problem!!!,,"$2,000",sunnyside,1/19
Looking for someone ASAP,,"$2,000",east flatbush,1/19
"Price is flexible, looking for someone ASAP",,"$2,700",springfield gardens,1/19
Studio - no credit no problem!!!,,"$2,000",sunnyside,1/19
"FOR YOU ONLY ""THE BEST!"" GORGEOUS(GIGANTIC)2BR/2BA DM/ELEV-W/D UNIT-DW",,"$6,500",east village,1/19
"Gorgeous 3Bed/1Bath + WD IN UNIT! PRIME Prospect Park South B,Q Trains",,"$3,495",prospect park south,1/19
The Finest Luxury Studio in Midtown East w/ Patio in Full Svce Bldg!!,,"$3,100",midtown east,1/19
ASAP MOVE ► NO FEE ► BACK YARD + DEKALB L,,"$2,650",bushwick,1/19
MASSIVE 3 BEDROOM 1 BATH** LAUNDRY IN UNIT**NO FEE,,"$3,100",flatbush,1/19
UNBELIEVABLY GORGEOUS 2 BDRM*STAINLESS STEEL* *HARDWOOD!,,"$2,775",bushwick,1/19
Flex 2 BEDROOM IN LUXURY BUILDING WITH WATER VIEW - NO FEE !!,,"$3,840",financial district,1/19
TWO BEDROOM IN LUXURY BUILDING WITH WATER VIEW - NO FEE !!,,"$5,450",financial district,1/19
Beautiful 1 Bed - Luxury Building  **No Fee** Steps Away From Subway,,"$4,200",financial district,1/19
Beautiful 1bedroom apartment for rent,,"$1,600",bronx,1/19
Large 2 Bedrooms with a private Backyard| NO FEE,,"$2,799",bushwick,1/19
Christopher Street Jewel!  Enormous Prewar Junior One Bed Masterpiece!,,"$5,800",greenwich village,1/19
"FOR YOU ONLY ""THE BEST!"" BEAUTIFL ALCOV STUDIO-ELEV/LDRY-SEP SS KIT-DW",,"$2,500",upper east side,1/19
"Newly Renovated. New Kitchen, Bath, Big Windows, In-Unit Washer/Dryer",,"$3,290","long island city, ny",1/19
4 apts for Rent starting on February 1st,,"$2,000",east harlem,1/19
"Charming 1 Bed, 1 Bath in Bushwick {REF#205}",,"$2,800",bushwick,1/19
1 broom apartment,,"$1,650",port chester,1/19
Luxury Pre-War in the Heart of Fidi,,"$2,650",financial district,1/19
"FOR YOU ONLY ""THE BEST!"" MINT(TRU)1BR-SPACIOUS LIV-SEP KIT-DW-CNTRL PK",,"$2,500",upper east side,1/19
LARGE 1BD/1BA + Home Office in FIDI. NO FEE! Renovated. Must SEE!,,"$4,375",financial district,1/19
ID:1415613 Beautiful Fully Renovated 2 Bedroom for Rent,,"$2,700",whitestone/beechhurst,1/19
"3 Bedroom 1 Bath Apartment Available - $3,500",,"$3,500",brooklyn,1/19
Greenpoint --- gorgeous 3 bed in PRIME location,,"$3,000",greenpoint on huron,1/19
Luxury 2B/2BA in Massive Bushwick Complex {REF#M634},,"$4,355",bushwick,1/19
LARGE 1 bed (OR flex 2) in FIDI. NO FEE! Renovated. High-Floor. Views!,,"$4,895",financial district,1/19
Prosp.ֶPark 1BR PREWAR  STABILIZED ready asap,,"$1,700",brooklyn,1/19
Newly Rennovated Unit in Lux High Rise,,"$2,695",financial district,1/19
Incredible 4 Bedroom in the Heart of Bed-Stuy,,"$3,500","bed-stuy @ franklin ac, or bedford-nostrand g trains",1/19
Lovely 3 Flex 4 Bedroom Waiting For You to Make It Your Home!,,"$4,100",harlem / morningside,1/19
